draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
29106277,91090,457598,462,5954073,Nikola Vucevic,MON,C,10200.0,False,True
29106278,91090,457598,465,5954073,Nikola Vucevic,MON,C,10200.0,False,True
29106279,91090,949131,461,5954072,Lauri Markkanen,FIN,PF,9900.0,False,True
29106280,91090,949131,463,5954072,Lauri Markkanen,FIN,PF,9900.0,False,True
29106281,91090,949131,465,5954072,Lauri Markkanen,FIN,PF,9900.0,False,True
29106282,91090,1323503,459,5954072,Josh Giddey,AUS,SG,9600.0,False,True
29106283,91090,1323503,464,5954072,Josh Giddey,AUS,SG,9600.0,False,True
29106284,91090,1323503,465,5954072,Josh Giddey,AUS,SG,9600.0,False,True
29106285,91090,411562,458,5954072,Patty Mills,AUS,PG,9100.0,False,True
29106286,91090,411562,464,5954072,Patty Mills,AUS,PG,9100.0,False,True
29106287,91090,411562,465,5954072,Patty Mills,AUS,PG,9100.0,False,True
29106288,91090,1172878,458,5954074,Wael Arakji,LEB,PG,8800.0,False,True
29106289,91090,1172878,464,5954074,Wael Arakji,LEB,PG,8800.0,False,True
29106290,91090,1172878,465,5954074,Wael Arakji,LEB,PG,8800.0,False,True
29106291,91090,739969,461,5954073,Bojan Dubljevic,MON,PF,8400.0,False,True
29106292,91090,739969,463,5954073,Bojan Dubljevic,MON,PF,8400.0,False,True
29106293,91090,739969,465,5954073,Bojan Dubljevic,MON,PF,8400.0,False,True
29106294,91090,1076674,462,5954071,Bruno Fernando,ANG,C,8300.0,False,True
29106295,91090,1076674,465,5954071,Bruno Fernando,ANG,C,8300.0,False,True
29106296,91090,957481,461,5954074,Omari Spellman,LEB,PF,8000.0,False,True
29106297,91090,957481,463,5954074,Omari Spellman,LEB,PF,8000.0,False,True
29106298,91090,957481,465,5954074,Omari Spellman,LEB,PF,8000.0,False,True
29106299,91090,457350,458,5954073,Jorge Gutierrez,MEX,PG,7700.0,False,True
29106300,91090,457350,464,5954073,Jorge Gutierrez,MEX,PG,7700.0,False,True
29106301,91090,457350,465,5954073,Jorge Gutierrez,MEX,PG,7700.0,False,True
29106302,91090,837584,459,5954072,Sasu Salin,FIN,SG,7600.0,False,True
29106303,91090,837584,464,5954072,Sasu Salin,FIN,SG,7600.0,False,True
29106304,91090,837584,465,5954072,Sasu Salin,FIN,SG,7600.0,False,True
29106305,91090,1193670,460,5954072,Josh Green,AUS,SF,7500.0,False,True
29106306,91090,1193670,463,5954072,Josh Green,AUS,SF,7500.0,False,True
29106307,91090,1193670,465,5954072,Josh Green,AUS,SF,7500.0,False,True
29106308,91090,456448,460,5954071,Danilo Gallinari,ITL,SF,7400.0,False,True
29106309,91090,456448,463,5954071,Danilo Gallinari,ITL,SF,7400.0,False,True
29106310,91090,456448,465,5954071,Danilo Gallinari,ITL,SF,7400.0,False,True
29106311,91090,1185925,458,5954073,Nikola Ivanovic,MON,PG,7300.0,False,True
29106312,91090,1185925,464,5954073,Nikola Ivanovic,MON,PG,7300.0,False,True
29106313,91090,1185925,465,5954073,Nikola Ivanovic,MON,PG,7300.0,False,True
29106314,91090,1357763,460,5954073,Fabian Jaimes,MEX,SF,7200.0,False,True
29106315,91090,1357763,463,5954073,Fabian Jaimes,MEX,SF,7200.0,False,True
29106316,91090,1357763,465,5954073,Fabian Jaimes,MEX,SF,7200.0,False,True
29106317,91090,553306,460,5954072,Joe Ingles,AUS,SF,7100.0,False,True
29106318,91090,553306,463,5954072,Joe Ingles,AUS,SF,7100.0,False,True
29106319,91090,553306,465,5954072,Joe Ingles,AUS,SF,7100.0,False,True
29106320,91090,1177000,460,5954072,Mikael Jantunen,FIN,SF/PF,7000.0,False,True
29106321,91090,1177000,461,5954072,Mikael Jantunen,FIN,SF/PF,7000.0,False,True
29106322,91090,1177000,463,5954072,Mikael Jantunen,FIN,SF/PF,7000.0,False,True
29106323,91090,1177000,465,5954072,Mikael Jantunen,FIN,SF/PF,7000.0,False,True
29106324,91090,599814,461,5954074,Davis Bertans,LAT,PF,6900.0,False,True
29106325,91090,599814,463,5954074,Davis Bertans,LAT,PF,6900.0,False,True
29106326,91090,599814,465,5954074,Davis Bertans,LAT,PF,6900.0,False,True
29106327,91090,1373603,460,5954071,Luca Severini,ITL,SF/PF,6800.0,False,True
29106328,91090,1373603,461,5954071,Luca Severini,ITL,SF/PF,6800.0,False,True
29106329,91090,1373603,463,5954071,Luca Severini,ITL,SF/PF,6800.0,False,True
29106330,91090,1373603,465,5954071,Luca Severini,ITL,SF/PF,6800.0,False,True
29106331,91090,1384237,460,5954071,Milton Valente,ANG,SF/PF,6700.0,False,True
29106332,91090,1384237,461,5954071,Milton Valente,ANG,SF/PF,6700.0,False,True
29106333,91090,1384237,463,5954071,Milton Valente,ANG,SF/PF,6700.0,False,True
29106334,91090,1384237,465,5954071,Milton Valente,ANG,SF/PF,6700.0,False,True
29106335,91090,555303,458,5954073,Francisco Cruz,MEX,PG/SG,6600.0,False,True
29106336,91090,555303,459,5954073,Francisco Cruz,MEX,PG/SG,6600.0,False,True
29106337,91090,555303,464,5954073,Francisco Cruz,MEX,PG/SG,6600.0,False,True
29106338,91090,555303,465,5954073,Francisco Cruz,MEX,PG/SG,6600.0,False,True
29106339,91090,884169,460,5954072,Matisse Thybulle,AUS,SF,6500.0,False,True
29106340,91090,884169,463,5954072,Matisse Thybulle,AUS,SF,6500.0,False,True
29106341,91090,884169,465,5954072,Matisse Thybulle,AUS,SF,6500.0,False,True
29106342,91090,830636,459,5954072,Dante Exum,AUS,SG,6400.0,False,True
29106343,91090,830636,464,5954072,Dante Exum,AUS,SG,6400.0,False,True
29106344,91090,830636,465,5954072,Dante Exum,AUS,SG,6400.0,False,True
29106345,91090,1350813,460,5954074,Rolands Smits,LAT,SF/PF,6300.0,False,True
29106346,91090,1350813,461,5954074,Rolands Smits,LAT,SF/PF,6300.0,False,True
29106347,91090,1350813,463,5954074,Rolands Smits,LAT,SF/PF,6300.0,False,True
29106348,91090,1350813,465,5954074,Rolands Smits,LAT,SF/PF,6300.0,False,True
29106349,91090,1314105,458,5954071,Marco Spissu,ITL,PG,6200.0,False,True
29106350,91090,1314105,464,5954071,Marco Spissu,ITL,PG,6200.0,False,True
29106351,91090,1314105,465,5954071,Marco Spissu,ITL,PG,6200.0,False,True
29106352,91090,1394417,458,5954074,Amir Saoud,LEB,PG/SG,6100.0,False,True
29106353,91090,1394417,459,5954074,Amir Saoud,LEB,PG/SG,6100.0,False,True
29106354,91090,1394417,464,5954074,Amir Saoud,LEB,PG/SG,6100.0,False,True
29106355,91090,1394417,465,5954074,Amir Saoud,LEB,PG/SG,6100.0,False,True
29106356,91090,843269,459,5954073,Gabriel Giron,MEX,SG,6000.0,False,True
29106357,91090,843269,464,5954073,Gabriel Giron,MEX,SG,6000.0,False,True
29106358,91090,843269,465,5954073,Gabriel Giron,MEX,SG,6000.0,False,True
29106359,91090,1185930,461,5954073,Nemanja Radovic,MON,PF,5900.0,False,True
29106360,91090,1185930,463,5954073,Nemanja Radovic,MON,PF,5900.0,False,True
29106361,91090,1185930,465,5954073,Nemanja Radovic,MON,PF,5900.0,False,True
29106362,91090,601141,460,5954072,Alex Murphy,FIN,SF/PF,5800.0,False,True
29106363,91090,601141,461,5954072,Alex Murphy,FIN,SF/PF,5800.0,False,True
29106364,91090,601141,463,5954072,Alex Murphy,FIN,SF/PF,5800.0,False,True
29106365,91090,601141,465,5954072,Alex Murphy,FIN,SF/PF,5800.0,False,True
29106366,91090,1454003,458,5954074,Toms Leimanis,LAT,PG/SG,5700.0,False,True
29106367,91090,1454003,459,5954074,Toms Leimanis,LAT,PG/SG,5700.0,False,True
29106368,91090,1454003,464,5954074,Toms Leimanis,LAT,PG/SG,5700.0,False,True
29106369,91090,1454003,465,5954074,Toms Leimanis,LAT,PG/SG,5700.0,False,True
29106370,91090,1357745,460,5954072,Dyson Daniels,AUS,SF,5600.0,False,True
29106371,91090,1357745,463,5954072,Dyson Daniels,AUS,SF,5600.0,False,True
29106372,91090,1357745,465,5954072,Dyson Daniels,AUS,SF,5600.0,False,True
29106373,91090,1185927,458,5954073,Petar Popovic,MON,PG,5500.0,False,True
