draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
28419389,88781,850200,475,5927042,A'ja Wilson,LAV,SF/PF,9800.0,False,True
28419390,88781,1192647,475,5927042,Aliyah Boston,IND,SF/PF,9400.0,False,True
28419391,88781,923865,475,5927042,Jackie Young,LAV,PG/SG,9000.0,False,True
28419392,88781,573744,475,5927042,Chelsea Gray,LAV,PG/SG,8800.0,False,True
28419393,88781,790367,475,5927042,Kelsey Plum,LAV,PG/SG,8400.0,False,True
28419394,88781,1125559,475,5927042,NaLyssa Smith,IND,SF/PF,8200.0,False,True
28419395,88781,839540,475,5927042,Kelsey Mitchell,IND,PG/SG,7800.0,False,True
28419396,88781,266365,475,5927042,Candace Parker,LAV,SF/PF,7400.0,False,True
28419397,88781,520294,475,5927042,Erica Wheeler,IND,PG/SG,6600.0,False,True
28419398,88781,855528,475,5927042,Kristy Wallace,IND,PG/SG,6200.0,False,True
28419399,88781,303756,475,5927042,Alysha Clark,LAV,SF/PF,5600.0,False,True
28419400,88781,850191,475,5927042,Victoria Vivians,IND,PG/SG,5200.0,False,True
28419401,88781,619369,475,5927042,Kiah Stokes,LAV,SF/PF,4800.0,False,True
28419402,88781,477957,475,5927042,Riquna Williams,LAV,PG/SG,4600.0,False,True
28419403,88781,411640,475,5927042,Emma Cannon,IND,SF/PF,4400.0,False,True
28419404,88781,1125562,475,5927042,Queen Egbo,IND,SF/PF,4200.0,False,True
28419405,88781,1132742,475,5927042,Lexie Hull,IND,PG/SG,3800.0,False,True
28419406,88781,1062313,475,5927042,Maya Caldwell,IND,PG/SG,3400.0,False,True
28419407,88781,1178936,475,5927042,Kierstan Bell,LAV,PG/SG,3000.0,False,True
28419408,88781,871308,475,5927042,Cayla George,LAV,SF/PF,2600.0,False,True
28419409,88781,411500,475,5927042,Sydney Colson,LAV,PG/SG,2400.0,False,True
28419410,88781,1126880,475,5927042,Grace Berger,IND,PG/SG,2200.0,False,True
28419411,88781,1138725,475,5927042,Victaria Saxton,IND,SF/PF,1600.0,False,True
28419412,88781,850200,476,5927042,A'ja Wilson,LAV,SF/PF,14700.0,False,True
28419413,88781,1192647,476,5927042,Aliyah Boston,IND,SF/PF,14100.0,False,True
28419414,88781,923865,476,5927042,Jackie Young,LAV,PG/SG,13500.0,False,True
28419415,88781,573744,476,5927042,Chelsea Gray,LAV,PG/SG,13200.0,False,True
28419416,88781,790367,476,5927042,Kelsey Plum,LAV,PG/SG,12600.0,False,True
28419417,88781,1125559,476,5927042,NaLyssa Smith,IND,SF/PF,12300.0,False,True
28419418,88781,839540,476,5927042,Kelsey Mitchell,IND,PG/SG,11700.0,False,True
28419419,88781,266365,476,5927042,Candace Parker,LAV,SF/PF,11100.0,False,True
28419420,88781,520294,476,5927042,Erica Wheeler,IND,PG/SG,9900.0,False,True
28419421,88781,855528,476,5927042,Kristy Wallace,IND,PG/SG,9300.0,False,True
28419422,88781,303756,476,5927042,Alysha Clark,LAV,SF/PF,8400.0,False,True
28419423,88781,850191,476,5927042,Victoria Vivians,IND,PG/SG,7800.0,False,True
28419424,88781,619369,476,5927042,Kiah Stokes,LAV,SF/PF,7200.0,False,True
28419425,88781,477957,476,5927042,Riquna Williams,LAV,PG/SG,6900.0,False,True
28419426,88781,411640,476,5927042,Emma Cannon,IND,SF/PF,6600.0,False,True
28419427,88781,1125562,476,5927042,Queen Egbo,IND,SF/PF,6300.0,False,True
28419428,88781,1132742,476,5927042,Lexie Hull,IND,PG/SG,5700.0,False,True
28419429,88781,1062313,476,5927042,Maya Caldwell,IND,PG/SG,5100.0,False,True
28419430,88781,1178936,476,5927042,Kierstan Bell,LAV,PG/SG,4500.0,False,True
28419431,88781,871308,476,5927042,Cayla George,LAV,SF/PF,3900.0,False,True
28419432,88781,411500,476,5927042,Sydney Colson,LAV,PG/SG,3600.0,False,True
28419433,88781,1126880,476,5927042,Grace Berger,IND,PG/SG,3300.0,False,True
28419434,88781,1138725,476,5927042,Victaria Saxton,IND,SF/PF,2400.0,False,True
