draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
28946015,90918,850200,226,5927260,A'ja Wilson,LAV,SF/PF,11200.0,False,True
28946016,90918,850200,227,5927260,A'ja Wilson,LAV,SF/PF,11200.0,False,True
28946017,90918,692156,226,5927259,Breanna Stewart,NYL,SF/PF,11000.0,False,True
28946018,90918,692156,227,5927259,Breanna Stewart,NYL,SF/PF,11000.0,False,True
28946019,90918,945668,225,5927259,Sabrina Ionescu,NYL,PG/SG,10700.0,False,True
28946020,90918,945668,227,5927259,Sabrina Ionescu,NYL,PG/SG,10700.0,False,True
28946021,90918,573744,225,5927260,Chelsea Gray,LAV,PG/SG,10200.0,False,True
28946022,90918,573744,227,5927260,Chelsea Gray,LAV,PG/SG,10200.0,False,True
28946023,90918,709448,226,5927259,Jonquel Jones,NYL,SF/PF,9900.0,False,True
28946024,90918,709448,227,5927259,Jonquel Jones,NYL,SF/PF,9900.0,False,True
28946025,90918,695695,225,5927260,Brittney Sykes,WAS,PG/SG,9800.0,False,True
28946026,90918,695695,227,5927260,Brittney Sykes,WAS,PG/SG,9800.0,False,True
28946027,90918,790367,225,5927260,Kelsey Plum,LAV,PG/SG,9500.0,False,True
28946028,90918,790367,227,5927260,Kelsey Plum,LAV,PG/SG,9500.0,False,True
28946029,90918,923865,225,5927260,Jackie Young,LAV,PG/SG,9200.0,False,True
28946030,90918,923865,227,5927260,Jackie Young,LAV,PG/SG,9200.0,False,True
28946031,90918,523995,226,5927260,Elena Delle Donne,WAS,SF/PF,9000.0,False,True
28946032,90918,523995,227,5927260,Elena Delle Donne,WAS,SF/PF,9000.0,False,True
28946033,90918,713447,225,5927259,Kahleah Copper,CHI,PG/SG,8700.0,False,True
28946034,90918,713447,227,5927259,Kahleah Copper,CHI,PG/SG,8700.0,False,True
28946035,90918,619511,226,5927259,Elizabeth Williams,CHI,SF/PF,8600.0,False,True
28946036,90918,619511,227,5927259,Elizabeth Williams,CHI,SF/PF,8600.0,False,True
28946037,90918,695504,225,5927259,Courtney Williams,CHI,PG/SG,8400.0,False,True
28946038,90918,695504,227,5927259,Courtney Williams,CHI,PG/SG,8400.0,False,True
28946039,90918,572456,225,5927260,Natasha Cloud,WAS,PG/SG,8200.0,False,True
28946040,90918,572456,227,5927260,Natasha Cloud,WAS,PG/SG,8200.0,False,True
28946041,90918,411926,225,5927259,Courtney Vandersloot,NYL,PG/SG,8000.0,False,True
28946042,90918,411926,227,5927259,Courtney Vandersloot,NYL,PG/SG,8000.0,False,True
28946043,90918,266365,226,5927260,Candace Parker,LAV,SF/PF,7700.0,False,True
28946044,90918,266365,227,5927260,Candace Parker,LAV,SF/PF,7700.0,False,True
