draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
27012226,83925,794508,476,5896326,Joel Embiid,PHI,C,19500.0,False,True
27012227,83925,395388,476,5896326,James Harden,PHI,PG,17100.0,False,True
27012228,83925,879707,476,5896326,Donovan Mitchell,CLE,PG/SG,16500.0,False,True
27012229,83925,1231862,476,5896326,Evan Mobley,CLE,PF/C,14700.0,False,True
27012230,83925,1134262,476,5896326,Darius Garland,CLE,PG,13800.0,False,True
27012193,83925,794508,475,5896326,Joel Embiid,PHI,C,13000.0,False,True
27012231,83925,1186160,476,5896326,Tyrese Maxey,PHI,PG/SG,12600.0,False,True
27012232,83925,956574,476,5896326,Jarrett Allen,CLE,C,12000.0,False,True
27012194,83925,395388,475,5896326,James Harden,PHI,PG,11400.0,False,True
27012195,83925,879707,475,5896326,Donovan Mitchell,CLE,PG/SG,11000.0,False,True
27012233,83925,552523,476,5896326,Tobias Harris,PHI,SF/PF,9900.0,False,True
27012196,83925,1231862,475,5896326,Evan Mobley,CLE,PF/C,9800.0,False,True
27012197,83925,1134262,475,5896326,Darius Garland,CLE,PG,9200.0,False,True
27012234,83925,698991,476,5896326,Caris LeVert,CLE,SG,9000.0,False,True
27012198,83925,1186160,475,5896326,Tyrese Maxey,PHI,PG/SG,8400.0,False,True
27012235,83925,946801,476,5896326,De'Anthony Melton,PHI,SG/SF,8100.0,False,True
27012199,83925,956574,475,5896326,Jarrett Allen,CLE,C,8000.0,False,True
27012236,83925,698651,476,5896326,Montrezl Harrell,PHI,C,7500.0,False,True
27012237,83925,1193432,476,5896326,Isaac Okoro,CLE,SG/SF,7200.0,False,True
27012200,83925,552523,475,5896326,Tobias Harris,PHI,SF/PF,6600.0,False,True
27012201,83925,698991,475,5896326,Caris LeVert,CLE,SG,6000.0,False,True
27012238,83925,330050,476,5896326,Robin Lopez,CLE,C,5700.0,False,True
27012202,83925,946801,475,5896326,De'Anthony Melton,PHI,SG/SF,5400.0,False,True
27012239,83925,950179,476,5896326,Lamar Stevens,CLE,SF,5100.0,False,True
27012203,83925,698651,475,5896326,Montrezl Harrell,PHI,C,5000.0,False,True
27012204,83925,1193432,475,5896326,Isaac Okoro,CLE,SG/SF,4800.0,False,True
27012240,83925,879492,476,5896326,Shake Milton,PHI,PG/SG,4800.0,False,True
27012241,83925,503689,476,5896326,Ricky Rubio,CLE,PG,4200.0,False,True
27012242,83925,229602,476,5896326,P.J. Tucker,PHI,PF,3900.0,False,True
27012205,83925,330050,475,5896326,Robin Lopez,CLE,C,3800.0,False,True
27012243,83925,842611,476,5896326,Cedi Osman,CLE,SF/PF,3600.0,False,True
27012206,83925,950179,475,5896326,Lamar Stevens,CLE,SF,3400.0,False,True
27012244,83925,679381,476,5896326,Georges Niang,PHI,PF,3300.0,False,True
27012207,83925,879492,475,5896326,Shake Milton,PHI,PG/SG,3200.0,False,True
27012245,83925,1076238,476,5896326,Paul Reed,PHI,C,3000.0,False,True
27012208,83925,503689,475,5896326,Ricky Rubio,CLE,PG,2800.0,False,True
27012246,83925,1134626,476,5896326,Mac McClung,PHI,PG,2700.0,False,True
27012209,83925,229602,475,5896326,P.J. Tucker,PHI,PF,2600.0,False,True
27012210,83925,842611,475,5896326,Cedi Osman,CLE,SF/PF,2400.0,False,True
27012211,83925,679381,475,5896326,Georges Niang,PHI,PF,2200.0,False,True
27012212,83925,1076238,475,5896326,Paul Reed,PHI,C,2000.0,False,True
27012213,83925,1134626,475,5896326,Mac McClung,PHI,PG,1800.0,False,True
27012247,83925,895530,476,5896326,Dylan Windler,CLE,SG,1500.0,False,True
27012248,83925,295922,476,5896326,Danny Green,CLE,SG/SF,1500.0,False,True
27012249,83925,953063,476,5896326,Jalen McDaniels,PHI,SF/PF,1500.0,False,True
27012250,83925,606642,476,5896326,Dewayne Dedmon,PHI,C,1500.0,False,True
27012251,83925,1231665,476,5896326,Jaden Springer,PHI,SG,1500.0,False,True
27012252,83925,899858,476,5896326,Mamadi Diakite,CLE,PF/C,1500.0,False,True
27012253,83925,692110,476,5896326,Danuel House Jr.,PHI,SF,1500.0,False,True
27012254,83925,880677,476,5896326,Dean Wade,CLE,PF/C,1500.0,False,True
27012255,83925,920092,476,5896326,Furkan Korkmaz,PHI,SG,1500.0,False,True
27012256,83925,739966,476,5896326,Raul Neto,CLE,PG,1500.0,False,True
27012257,83925,1185352,476,5896326,Isaiah Mobley,CLE,PF/C,1500.0,False,True
