draftable_id,draft_group_id,player_id,roster_slot_id,competition_id,name,team,position_name,salary,is_disabled,is_swappable
27667955,86411,603096,462,5936598,Anthony Davis,LAL,C,10200.0,False,True
27667956,86411,603096,465,5936598,Anthony Davis,LAL,C,10200.0,False,True
27667957,86411,214152,460,5936598,LeBron James,LAL,SF,10100.0,False,True
27667958,86411,214152,463,5936598,LeBron James,LAL,SF,10100.0,False,True
27667959,86411,214152,465,5936598,LeBron James,LAL,SF,10100.0,False,True
27667960,86411,1065906,458,5936598,Ja Morant,MEM,PG,9600.0,False,True
27667961,86411,1065906,464,5936598,Ja Morant,MEM,PG,9600.0,False,True
27667962,86411,1065906,465,5936598,Ja Morant,MEM,PG,9600.0,False,True
27667963,86411,338365,458,5936661,Stephen Curry,GSW,PG,9400.0,False,True
27667964,86411,338365,464,5936661,Stephen Curry,GSW,PG,9400.0,False,True
27667965,86411,338365,465,5936661,Stephen Curry,GSW,PG,9400.0,False,True
27667966,86411,850111,462,5936661,Domantas Sabonis,SAC,C,8900.0,False,True
27667967,86411,850111,465,5936661,Domantas Sabonis,SAC,C,8900.0,False,True
27667968,86411,957489,458,5936661,De'Aaron Fox,SAC,PG,8700.0,False,True
27667969,86411,957489,464,5936661,De'Aaron Fox,SAC,PG,8700.0,False,True
27667970,86411,957489,465,5936661,De'Aaron Fox,SAC,PG,8700.0,False,True
27667971,86411,1078662,461,5936598,Jaren Jackson Jr.,MEM,PF/C,7700.0,False,True
27667972,86411,1078662,462,5936598,Jaren Jackson Jr.,MEM,PF/C,7700.0,False,True
27667973,86411,1078662,463,5936598,Jaren Jackson Jr.,MEM,PF/C,7700.0,False,True
27667974,86411,1078662,465,5936598,Jaren Jackson Jr.,MEM,PF/C,7700.0,False,True
27667975,86411,944263,459,5936598,Desmond Bane,MEM,SG,7400.0,False,True
27667976,86411,944263,464,5936598,Desmond Bane,MEM,SG,7400.0,False,True
27667977,86411,944263,465,5936598,Desmond Bane,MEM,SG,7400.0,False,True
27667978,86411,794503,460,5936661,Andrew Wiggins,GSW,SF/PF,6800.0,False,True
27667979,86411,794503,461,5936661,Andrew Wiggins,GSW,SF/PF,6800.0,False,True
27667980,86411,794503,463,5936661,Andrew Wiggins,GSW,SF/PF,6800.0,False,True
27667981,86411,794503,465,5936661,Andrew Wiggins,GSW,SF/PF,6800.0,False,True
27667982,86411,457611,459,5936661,Klay Thompson,GSW,SG,6700.0,False,True
27667983,86411,457611,464,5936661,Klay Thompson,GSW,SG,6700.0,False,True
27667984,86411,457611,465,5936661,Klay Thompson,GSW,SG,6700.0,False,True
27667985,86411,468895,461,5936661,Draymond Green,GSW,PF/C,6400.0,False,True
27667986,86411,468895,462,5936661,Draymond Green,GSW,PF/C,6400.0,False,True
27667987,86411,468895,463,5936661,Draymond Green,GSW,PF/C,6400.0,False,True
27667988,86411,468895,465,5936661,Draymond Green,GSW,PF/C,6400.0,False,True
27667989,86411,846499,462,5936661,Kevon Looney,GSW,C,5900.0,False,True
27667990,86411,846499,465,5936661,Kevon Looney,GSW,C,5900.0,False,True
27667991,86411,953291,458,5936598,Austin Reaves,LAL,PG/SG,5800.0,False,True
27667992,86411,953291,459,5936598,Austin Reaves,LAL,PG/SG,5800.0,False,True
27667993,86411,953291,464,5936598,Austin Reaves,LAL,PG/SG,5800.0,False,True
27667994,86411,953291,465,5936598,Austin Reaves,LAL,PG/SG,5800.0,False,True
27667995,86411,844038,458,5936598,D'Angelo Russell,LAL,PG/SG,5700.0,False,True
27667996,86411,844038,459,5936598,D'Angelo Russell,LAL,PG/SG,5700.0,False,True
27667997,86411,844038,464,5936598,D'Angelo Russell,LAL,PG/SG,5700.0,False,True
27667998,86411,844038,465,5936598,D'Angelo Russell,LAL,PG/SG,5700.0,False,True
27667999,86411,1078665,462,5936598,Xavier Tillman,MEM,C,5600.0,False,True
27668000,86411,1078665,465,5936598,Xavier Tillman,MEM,C,5600.0,False,True
27668001,86411,957492,459,5936661,Malik Monk,SAC,SG,5500.0,False,True
27668002,86411,957492,464,5936661,Malik Monk,SAC,SG,5500.0,False,True
27668003,86411,957492,465,5936661,Malik Monk,SAC,SG,5500.0,False,True
27668004,86411,1067671,458,5936661,Jordan Poole,GSW,PG/SG,5400.0,False,True
27668005,86411,1067671,459,5936661,Jordan Poole,GSW,PG/SG,5400.0,False,True
27668006,86411,1067671,464,5936661,Jordan Poole,GSW,PG/SG,5400.0,False,True
27668007,86411,1067671,465,5936661,Jordan Poole,GSW,PG/SG,5400.0,False,True
27668008,86411,552336,460,5936661,Harrison Barnes,SAC,SF/PF,5000.0,False,True
27668009,86411,552336,461,5936661,Harrison Barnes,SAC,SF/PF,5000.0,False,True
27668010,86411,552336,463,5936661,Harrison Barnes,SAC,SF/PF,5000.0,False,True
27668011,86411,552336,465,5936661,Harrison Barnes,SAC,SF/PF,5000.0,False,True
27668012,86411,955893,461,5936598,Rui Hachimura,LAL,PF,4900.0,False,True
27668013,86411,955893,463,5936598,Rui Hachimura,LAL,PF,4900.0,False,True
27668014,86411,955893,465,5936598,Rui Hachimura,LAL,PF,4900.0,False,True
27668015,86411,854601,459,5936598,Dillon Brooks,MEM,SG/SF,4800.0,False,True
27668016,86411,854601,460,5936598,Dillon Brooks,MEM,SG/SF,4800.0,False,True
27668017,86411,854601,464,5936598,Dillon Brooks,MEM,SG/SF,4800.0,False,True
27668018,86411,854601,463,5936598,Dillon Brooks,MEM,SG/SF,4800.0,False,True
27668019,86411,854601,465,5936598,Dillon Brooks,MEM,SG/SF,4800.0,False,True
27668020,86411,944785,459,5936661,Kevin Huerter,SAC,SG/SF,4600.0,False,True
27668021,86411,944785,460,5936661,Kevin Huerter,SAC,SG/SF,4600.0,False,True
27668022,86411,944785,464,5936661,Kevin Huerter,SAC,SG/SF,4600.0,False,True
27668023,86411,944785,463,5936661,Kevin Huerter,SAC,SG/SF,4600.0,False,True
27668024,86411,944785,465,5936661,Kevin Huerter,SAC,SG/SF,4600.0,False,True
27668025,86411,1231161,461,5936661,Keegan Murray,SAC,PF,4300.0,False,True
