contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
146629616,89520,5.0,False,False,True,False,True,WNBA Showdown $750 Zone (STE vs WIL),750.0,NBA,2023-07-16 00:30:00+00:00,5.0,178
146629617,89520,1.0,False,False,True,False,True,WNBA Showdown $100 Daily Dollar [Single Entry] (STE vs WIL),100.0,NBA,2023-07-16 00:30:00+00:00,1.0,118
146629618,89520,5.0,False,False,True,False,True,WNBA Showdown $300 High Five [Single Entry] (STE vs WIL),300.0,NBA,2023-07-16 00:30:00+00:00,5.0,71
146629619,89520,0.0,False,False,True,False,True,WNBA Showdown $200 Quarter Jukebox (STE vs WIL),200.0,NBA,2023-07-16 00:30:00+00:00,0.25,951
146629620,89520,1.0,False,False,True,False,True,WNBA Showdown $750 And-One [20 Entry Max] (STE vs WIL),750.0,NBA,2023-07-16 00:30:00+00:00,1.0,891
146629621,89520,12.0,False,False,True,False,True,WNBA Showdown $200 Pick and Roll [Single Entry] (STE vs WIL),200.0,NBA,2023-07-16 00:30:00+00:00,12.0,19
146629622,89520,33.0,False,False,True,False,True,WNBA Showdown $340 Triple Threat [Single Entry] (STE vs WIL),340.0,NBA,2023-07-16 00:30:00+00:00,33.0,12
146629623,89520,100.0,False,False,True,False,True,"WNBA Showdown $720 Showtime [Single Entry, Top 2 Win] (STE vs WIL)",720.0,NBA,2023-07-16 00:30:00+00:00,100.0,8
146629624,89520,15.0,False,False,True,False,True,WNBA Showdown $8K All-star Special [$2K to 1st] (STE vs WIL),8000.0,NBA,2023-07-16 00:30:00+00:00,15.0,627
146629625,89520,0.0,False,False,True,False,True,WNBA Showdown $50 Dime Time [Just $0.10!] (STE vs WIL),50.0,NBA,2023-07-16 00:30:00+00:00,0.1,594
146681309,89520,2.0,False,False,False,False,False,Beginner WNBA Showdown $2 3-Player (STE vs WIL),5.4,NBA,2023-07-16 00:30:00+00:00,2.0,3
146681310,89520,10.0,False,False,False,False,False,Beginner WNBA Showdown $10 3-Player (STE vs WIL),27.0,NBA,2023-07-16 00:30:00+00:00,10.0,3
146681311,89520,5.0,False,False,False,False,False,Beginner WNBA Showdown $5 3-Player (STE vs WIL),13.5,NBA,2023-07-16 00:30:00+00:00,5.0,3
146681312,89520,1.0,False,False,False,False,False,Beginner WNBA Showdown $1 3-Player (STE vs WIL),2.7,NBA,2023-07-16 00:30:00+00:00,1.0,3
146681313,89520,1.0,False,False,False,False,False,WNBA Showdown $1 10-Player (STE vs WIL),9.0,NBA,2023-07-16 00:30:00+00:00,1.0,10
146681314,89520,1.0,False,False,False,False,False,WNBA Showdown $1 5-Player (STE vs WIL),4.5,NBA,2023-07-16 00:30:00+00:00,1.0,5
146681315,89520,1.0,False,False,False,False,False,WNBA Showdown $1 3-Player (STE vs WIL),2.7,NBA,2023-07-16 00:30:00+00:00,1.0,3
