contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max,entry_total
142047650,83256,15.0,False,False,True,False,True,NBA $300K Fadeaway [$100K to 1st],300000.0,NBA,2023-03-05 00:30:00+00:00,15.0,23529,1144
142047644,83256,888.0,False,False,True,False,True,NBA $300K Mega 8's [$100K to 1st],300000.0,NBA,2023-03-05 00:30:00+00:00,888.0,375,27
142047655,83256,4.0,False,False,True,False,True,NBA $80K Four Point Play [20 Entry Max],80000.0,NBA,2023-03-05 00:30:00+00:00,4.0,23781,916
142034988,83256,895.0,False,False,True,False,True,6 LEFT: NBA $5M Fantasy Basketball World Championship Qualifier #95,54000.0,NBA,2023-03-05 00:30:00+00:00,895.0,70,7
142047661,83256,1.0,False,False,True,False,True,NBA $35K And-One [20 Entry Max],35000.0,NBA,2023-03-05 00:30:00+00:00,1.0,41617,2192
142034977,83256,100.0,False,False,True,False,True,NBA $35K Showtime [Single Entry],35000.0,NBA,2023-03-05 00:30:00+00:00,100.0,388,15
142034978,83256,100.0,False,False,True,False,True,NBA $15K Showtime [Single Entry],15000.0,NBA,2023-03-05 00:30:00+00:00,100.0,166,3
142052979,83263,15.0,False,False,True,False,True,NBA Showdown $100K Fadeaway [$25K to 1st] (MIN vs SAC),100000.0,NBA,2023-03-05 03:00:00+00:00,15.0,7843,372
142052977,83263,180.0,False,False,True,False,True,NBA Showdown $10.9K Windmill [$3K to 1st] (MIN vs SAC),10900.0,NBA,2023-03-05 03:00:00+00:00,180.0,67,2
142034958,83256,40.0,False,False,True,False,True,NBA $20K Mid Range Jumper [Single Entry],20000.0,NBA,2023-03-05 00:30:00+00:00,40.0,583,27
142034959,83256,40.0,False,False,True,False,True,NBA $10K Mid Range Jumper [Single Entry],10000.0,NBA,2023-03-05 00:30:00+00:00,40.0,291,11
142047648,83256,88.0,False,False,True,False,True,NBA $31K Box Out [$5K to 1st],31000.0,NBA,2023-03-05 00:30:00+00:00,88.0,400,40
142034970,83256,5.0,True,False,True,False,True,NBA Single Entry $5 Double Up,5000.0,NBA,2023-03-05 00:30:00+00:00,5.0,1149,42
142034984,83256,25.0,True,False,True,False,True,NBA Single Entry $25 Double Up,7500.0,NBA,2023-03-05 00:30:00+00:00,25.0,344,23
142034966,83256,5.0,True,False,True,False,True,NBA $5 Double Up,4000.0,NBA,2023-03-05 00:30:00+00:00,5.0,919,83
142034967,83256,5.0,True,False,True,False,True,NBA $5 Double Up,3000.0,NBA,2023-03-05 00:30:00+00:00,5.0,689,62
142034953,83254,10.0,False,False,True,False,True,NBA Showdown $40K Pull Up Jumper [$10K to 1st] (TOR vs WAS),40000.0,NBA,2023-03-04 22:00:00+00:00,10.0,4705,465
142034952,83254,180.0,False,False,True,False,True,NBA Showdown $6.5K Windmill [$2K to 1st] (TOR vs WAS),6500.0,NBA,2023-03-04 22:00:00+00:00,180.0,40,0
142034951,83254,1.0,False,False,True,False,True,NBA Showdown $6K And-One (TOR vs WAS),6000.0,NBA,2023-03-04 22:00:00+00:00,1.0,7134,616
142034954,83254,5.0,False,False,True,False,True,NBA Showdown $2K High Five [Single Entry]  (TOR vs WAS),2000.0,NBA,2023-03-04 22:00:00+00:00,5.0,475,32
142034947,83254,3.0,False,False,True,False,True,NBA Showdown $2K Sharpshooter [20 Entry Max] (TOR vs WAS),2000.0,NBA,2023-03-04 22:00:00+00:00,3.0,792,34
142052966,83262,15.0,False,False,True,False,True,NBA $70K Fadeaway [$20K to 1st] (Night),70000.0,NBA,2023-03-05 01:30:00+00:00,15.0,5490,348
142052964,83262,180.0,False,False,True,False,True,NBA $10.9K Windmill [$3K to 1st] (Night),10900.0,NBA,2023-03-05 01:30:00+00:00,180.0,67,2
142035037,83262,1.0,False,False,True,False,True,NBA $10K And-One (Night),10000.0,NBA,2023-03-05 01:30:00+00:00,1.0,11890,577
142035039,83262,5.0,False,False,True,False,True,NBA $5K High Five [Single Entry] (Night),5000.0,NBA,2023-03-05 01:30:00+00:00,5.0,1189,45
142035036,83262,4.0,False,False,True,False,True,NBA $4K Four Point Play (Night),4000.0,NBA,2023-03-05 01:30:00+00:00,4.0,1189,47
142034996,83258,5.0,False,False,True,False,True,NBA Tiers $25K Zone [$5K to 1st],25000.0,NBA,2023-03-05 00:30:00+00:00,5.0,5945,268
142034994,83258,1.0,False,False,True,False,True,NBA Tiers $6K And-One,6000.0,NBA,2023-03-05 00:30:00+00:00,1.0,7134,719
142034993,83258,0.0,False,False,True,False,True,NBA Tiers $2K Quarter Jukebox [Just $0.25!],2000.0,NBA,2023-03-05 00:30:00+00:00,0.25,9512,1013
142034995,83258,5.0,False,False,True,False,True,NBA Tiers $2K High Five [Single Entry] ,2000.0,NBA,2023-03-05 00:30:00+00:00,5.0,475,29
142034992,83258,150.0,False,False,True,False,True,NBA Tiers $1.5K Posterizer [Single Entry],1500.0,NBA,2023-03-05 00:30:00+00:00,150.0,11,0
142035029,83372,10.0,False,False,True,False,True,NBA Showdown $15K Pull Up Jumper [$5K to 1st] (PHI vs MIL),15000.0,NBA,2023-03-05 01:30:00+00:00,10.0,1764,83
142035031,83372,5.0,False,False,True,False,True,NBA Showdown $2K High Five [Single Entry]  (PHI vs MIL),2000.0,NBA,2023-03-05 01:30:00+00:00,5.0,475,28
142035025,83372,150.0,False,False,True,False,True,NBA Showdown $2.2K Posterizer [Single Entry] (PHI vs MIL),2200.0,NBA,2023-03-05 01:30:00+00:00,150.0,16,0
142035030,83372,1.0,False,False,True,False,True,NBA Showdown $3K And-One [20 Entry Max] (PHI vs MIL),3000.0,NBA,2023-03-05 01:30:00+00:00,1.0,3567,336
142035032,83372,3.0,False,False,True,False,True,NBA Showdown $750 Sharpshooter (PHI vs MIL),750.0,NBA,2023-03-05 01:30:00+00:00,3.0,297,12
142034985,83256,25.0,True,False,True,False,True,NBA $25 Double Up,5000.0,NBA,2023-03-05 00:30:00+00:00,25.0,229,12
142034965,83256,25.0,True,False,True,False,True,NBA $25 Double Up,4000.0,NBA,2023-03-05 00:30:00+00:00,25.0,183,10
142034981,83256,250.0,True,False,True,False,True,NBA $250 Double Up,4000.0,NBA,2023-03-05 00:30:00+00:00,250.0,17,2
142047575,83256,2120.0,False,False,True,False,True,NBA $30K Hall of Famer [$15K to 1st],30000.0,NBA,2023-03-05 00:30:00+00:00,2120.0,15,1
142035769,83256,10.0,False,False,True,False,True,NBA Satellite to NBA $1M MEGA 8's Special,888.0,NBA,2023-03-05 00:30:00+00:00,10.0,104,12
142035770,83256,25.0,False,False,True,False,True,NBA Satellite to NBA $1M MEGA 8's Special,888.0,NBA,2023-03-05 00:30:00+00:00,25.0,41,3
142035768,83256,5.0,False,False,True,False,True,NBA Satellite to NBA $1M MEGA 8's Special,888.0,NBA,2023-03-05 00:30:00+00:00,5.0,211,13
142047676,83256,200.0,False,False,True,False,True,NBA $40K Splash [3 Entry Max],40000.0,NBA,2023-03-05 00:30:00+00:00,200.0,222,10
