contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max,entry_total
141444885,82306,888.0,False,False,True,False,True,NBA $1M MEGA 8's Special [$250K to 1st],1000000.0,NBA,2023-02-16 00:00:00+00:00,888.0,1251,85
141534531,82306,12.0,False,False,True,False,True,NBA $400K Wednesday Shootaround [$100K to 1st],400000.0,NBA,2023-02-16 00:00:00+00:00,12.0,39215,1101
141534527,82306,4.0,False,False,True,False,True,NBA $100K Four Point Play [$15K to 1st],100000.0,NBA,2023-02-16 00:00:00+00:00,4.0,29726,814
141534533,82306,1.0,False,False,True,False,True,NBA $100K Micro mini-MAX Special [150 Entry Max],100000.0,NBA,2023-02-16 00:00:00+00:00,1.0,118906,3937
141535992,82316,15.0,False,False,True,False,True,NBA Showdown $120K Fadeaway [$30K to 1st] (NOP vs LAL),120000.0,NBA,2023-02-16 03:00:00+00:00,15.0,9411,209
141535991,82316,222.0,False,False,True,False,True,NBA Showdown $15K SLAM Jam [$5K to 1st] (NOP vs LAL),15000.0,NBA,2023-02-16 03:00:00+00:00,222.0,75,1
141518347,82306,307.0,False,False,True,False,True,NBA $5M Fantasy Basketball World Championship Qualifier #78,52200.0,NBA,2023-02-16 00:00:00+00:00,307.0,200,18
141518335,82306,100.0,False,False,True,False,True,NBA $40K Showtime [Single Entry],40000.0,NBA,2023-02-16 00:00:00+00:00,100.0,444,13
141518336,82306,100.0,False,False,True,False,True,NBA $15K Showtime [Single Entry],15000.0,NBA,2023-02-16 00:00:00+00:00,100.0,166,2
141534530,82306,88.0,False,False,True,False,True,NBA $100K Box Out [$20K to 1st],100000.0,NBA,2023-02-16 00:00:00+00:00,88.0,1291,58
141535983,82314,15.0,False,False,True,False,True,NBA $100K Fadeaway [$25K to 1st] (Night),100000.0,NBA,2023-02-16 02:00:00+00:00,15.0,7843,43
141535984,82314,222.0,False,False,True,False,True,NBA $20K Slam Jam [3 Entry Max] (Night),20000.0,NBA,2023-02-16 02:00:00+00:00,222.0,100,0
141518414,82314,1.0,False,False,True,False,True,NBA $12.5K And-One [20 Entry Max] (Night),12500.0,NBA,2023-02-16 02:00:00+00:00,1.0,14863,352
141518412,82314,5.0,False,False,True,False,True,NBA $7.5K High Five [Single Entry] (Night),7500.0,NBA,2023-02-16 02:00:00+00:00,5.0,1783,25
141518413,82314,33.0,False,False,True,False,True,NBA $7K Triple Threat (Night),7000.0,NBA,2023-02-16 02:00:00+00:00,33.0,247,8
141534529,82306,200.0,False,False,True,False,True,NBA $50K Splash [3 Entry Max],50000.0,NBA,2023-02-16 00:00:00+00:00,200.0,277,5
141518337,82306,40.0,False,False,True,False,True,NBA $30K Mid Range Jumper [Single Entry],30000.0,NBA,2023-02-16 00:00:00+00:00,40.0,874,17
141518338,82306,40.0,False,False,True,False,True,NBA $15K Mid Range Jumper [Single Entry],15000.0,NBA,2023-02-16 00:00:00+00:00,40.0,437,5
141518321,82306,5.0,True,False,True,False,True,NBA Single Entry $5 Double Up,6000.0,NBA,2023-02-16 00:00:00+00:00,5.0,1379,28
141518318,82306,25.0,True,False,True,False,True,NBA Single Entry $25 Double Up,10000.0,NBA,2023-02-16 00:00:00+00:00,25.0,459,18
