contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
145084373,87922,25.0,False,False,True,False,True,NBA Showdown $1M Game 7 Special [$200K to 1st] (MIA vs BOS),1000000.0,NBA,2023-05-30 00:30:00+00:00,25.0,47058
145084374,87922,555.0,False,False,True,False,True,NBA Showdown $200K Alley Oop [$50K to 1st] (MIA vs BOS),200000.0,NBA,2023-05-30 00:30:00+00:00,555.0,400
145085348,87922,0.0,False,False,True,False,True,$10K NBA Free Contest (MIA vs BOS),10000.0,NBA,2023-05-30 00:30:00+00:00,0.0,999999999
145088416,87922,5.0,False,False,False,False,False,NBA Showdown $5 50-Player (Winner Takes All) (MIA vs BOS),225.0,NBA,2023-05-30 00:30:00+00:00,5.0,50
145089027,87922,5300.0,False,False,False,False,True,NBA Showdown $30K Thunderdome [Must Fill] (MIA vs BOS),30000.0,NBA,2023-05-30 00:30:00+00:00,5300.0,6
145089343,87922,50.0,False,False,True,False,True,NBA Showdown $3K Ankle Breaker [2 Entry Max] (MIA vs BOS),3000.0,NBA,2023-05-30 00:30:00+00:00,50.0,68
145089344,87922,0.0,False,False,True,False,True,NBA Showdown $6K Quarter Jukebox [Just $0.25!] (MIA vs BOS),6000.0,NBA,2023-05-30 00:30:00+00:00,0.25,28537
145089345,87922,0.0,False,False,True,False,True,NBA Showdown $10K mini-MAX [150 Entry Max] (MIA vs BOS),10000.0,NBA,2023-05-30 00:30:00+00:00,0.5,23781
145089346,87922,100.0,False,False,True,False,True,NBA Showdown $30K Showtime [Single Entry] (MIA vs BOS),30100.0,NBA,2023-05-30 00:30:00+00:00,100.0,334
145089347,87922,40.0,False,False,True,False,True,NBA Showdown $10K Mid Range Jumper [Single Entry] (MIA vs BOS),10000.0,NBA,2023-05-30 00:30:00+00:00,40.0,291
145089348,87922,27.0,False,False,True,False,True,NBA Showdown $5K Fast Break [Single Entry] (MIA vs BOS),5000.0,NBA,2023-05-30 00:30:00+00:00,27.0,215
145089349,87922,12.0,False,False,True,False,True,NBA Showdown $10K Pick and Roll [Single Entry] (MIA vs BOS),10000.0,NBA,2023-05-30 00:30:00+00:00,12.0,980
