contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max,entry_total
141769039,82766,555.0,False,False,True,False,True,NBA $200K Alley Oop [$50K to 1st],200000.0,NBA,2023-02-25 00:00:00+00:00,555.0,400,28
141769036,82766,3180.0,False,False,True,False,True,NBA $402K Rainmaker Special [$125K to 1st],402000.0,NBA,2023-02-25 00:00:00+00:00,3180.0,134,10
141769037,82766,15.0,False,False,True,False,True,NBA $350K Fadeaway [$100K to 1st],350000.0,NBA,2023-02-25 00:00:00+00:00,15.0,27450,958
141769033,82766,4.0,False,False,True,False,True,NBA $100K Four Point Play [$15K to 1st],100000.0,NBA,2023-02-25 00:00:00+00:00,4.0,29726,1124
141751327,82766,140.0,False,False,True,False,True,NBA $5M Fantasy Basketball World Championship Qualifier #82,52220.0,NBA,2023-02-25 00:00:00+00:00,140.0,438,23
141769035,82766,200.0,False,False,True,False,True,NBA $50K Splash [3 Entry Max],50000.0,NBA,2023-02-25 00:00:00+00:00,200.0,277,8
141769040,82766,88.0,False,False,True,False,True,NBA $80K Box Out [$20K to 1st],80000.0,NBA,2023-02-25 00:00:00+00:00,88.0,1033,72
141751326,82766,5750.0,False,False,True,False,True,NBA $5M Fantasy Basketball World Championship Qualifier #81,54400.0,NBA,2023-02-25 00:00:00+00:00,5750.0,11,2
141772832,82774,15.0,False,False,True,False,True,NBA $150K Fadeaway [$50K to 1st] (Night),150000.0,NBA,2023-02-25 03:00:00+00:00,15.0,11764,310
141772831,82774,222.0,False,False,True,False,True,NBA $40K SLAM Jam [$10K to 1st] (Night),40000.0,NBA,2023-02-25 03:00:00+00:00,222.0,200,0
141772863,82777,15.0,False,False,True,False,True,NBA Showdown $100K Fadeaway [$25K to 1st] (SAC vs LAC),100000.0,NBA,2023-02-25 03:30:00+00:00,15.0,7843,187
141772862,82777,180.0,False,False,True,False,True,NBA Showdown $10.9K Windmill [$3K to 1st] (SAC vs LAC),10900.0,NBA,2023-02-25 03:30:00+00:00,180.0,67,1
141751415,82777,1.0,False,False,True,False,True,NBA Showdown $10K And-One (SAC vs LAC),10000.0,NBA,2023-02-25 03:30:00+00:00,1.0,11890,456
141751418,82777,5.0,False,False,True,False,True,NBA Showdown $4K High Five [Single Entry] (SAC vs LAC),4000.0,NBA,2023-02-25 03:30:00+00:00,5.0,951,31
141772861,82777,1060.0,False,False,True,False,True,NBA Showdown $6K All-Star [Single Entry] (SAC vs LAC),6000.0,NBA,2023-02-25 03:30:00+00:00,1060.0,6,0
