contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
146067162,88784,5.0,False,False,True,False,True,WNBA $500 Zone,500.0,NBA,2023-06-28 16:00:00+00:00,5.0,118
146067163,88784,0.0,False,False,True,False,True,WNBA $200 Quarter Jukebox,200.0,NBA,2023-06-28 16:00:00+00:00,0.25,951
146067164,88784,5.0,False,False,True,False,True,WNBA $200 High Five [Single Entry],200.0,NBA,2023-06-28 16:00:00+00:00,5.0,47
146067165,88784,100.0,False,False,True,False,True,WNBA $1K Showtime [Single Entry],1000.0,NBA,2023-06-28 16:00:00+00:00,100.0,11
146067166,88784,12.0,False,False,True,False,True,WNBA $200 Pick and Roll [Single Entry],200.0,NBA,2023-06-28 16:00:00+00:00,12.0,19
146067167,88784,1.0,False,False,True,False,True,WNBA $625 And-One [20 Entry Max],625.0,NBA,2023-06-28 16:00:00+00:00,1.0,743
146067168,88784,33.0,False,False,True,False,True,WNBA $400 Triple Threat [Single Entry],400.0,NBA,2023-06-28 16:00:00+00:00,33.0,14
146067169,88784,15.0,False,False,True,False,True,WNBA $8K Fadeaway [$2K to 1st],8000.0,NBA,2023-06-28 16:00:00+00:00,15.0,627
146067170,88784,0.0,False,False,True,False,True,WNBA $50 Dime Time [Just $0.10!],50.0,NBA,2023-06-28 16:00:00+00:00,0.1,594
146067171,88784,5.0,True,False,True,False,True,WNBA Single Entry $5 Double Up,200.0,NBA,2023-06-28 16:00:00+00:00,5.0,45
146067188,88785,0.0,False,False,True,False,True,WNBA Showdown $100 Quarter Jukebox [Just $0.25!] (LAS vs CHI),100.0,NBA,2023-06-28 16:00:00+00:00,0.25,475
146067189,88785,5.0,False,False,True,False,True,WNBA Showdown $200 High Five [Single Entry] (LAS vs CHI),200.0,NBA,2023-06-28 16:00:00+00:00,5.0,47
146067190,88785,12.0,False,False,True,False,True,WNBA Showdown $155 Pick and Roll [Single Entry] (LAS vs CHI),155.0,NBA,2023-06-28 16:00:00+00:00,12.0,15
146067191,88785,1.0,False,False,True,False,True,WNBA Showdown $300 And-One (LAS vs CHI),300.0,NBA,2023-06-28 16:00:00+00:00,1.0,356
146067192,88785,33.0,False,False,True,False,True,WNBA Showdown $285 Triple Threat [Single Entry] (LAS vs CHI),285.0,NBA,2023-06-28 16:00:00+00:00,33.0,10
146067193,88785,15.0,False,False,True,False,True,WNBA Showdown $6K Fadeaway [$2K to 1st] (LAS vs CHI),6000.0,NBA,2023-06-28 16:00:00+00:00,15.0,470
146067209,88786,5.0,False,False,True,False,True,WNBA Showdown $500 Zone (ATL vs WAS),500.0,NBA,2023-06-28 23:00:00+00:00,5.0,118
146067210,88786,5.0,False,False,True,False,True,WNBA Showdown $300 High Five [Single Entry] (ATL vs WAS),300.0,NBA,2023-06-28 23:00:00+00:00,5.0,71
146067211,88786,100.0,False,False,True,False,True,WNBA Showdown $1K Showtime [Single Entry] (ATL vs WAS),1000.0,NBA,2023-06-28 23:00:00+00:00,100.0,11
146067212,88786,1.0,False,False,True,False,True,WNBA Showdown $750 And-One [20 Entry Max] (ATL vs WAS),750.0,NBA,2023-06-28 23:00:00+00:00,1.0,891
146067213,88786,0.0,False,False,True,False,True,WNBA Showdown $250 Quarter Jukebox [Just $0.25!]  (ATL vs WAS),250.0,NBA,2023-06-28 23:00:00+00:00,0.25,1189
146067214,88786,12.0,False,False,True,False,True,WNBA Showdown $200 Pick and Roll [Single Entry] (ATL vs WAS),200.0,NBA,2023-06-28 23:00:00+00:00,12.0,19
146067215,88786,300.0,False,False,True,False,True,WNBA Showdown $1.35K 3-Ball [Single Entry] (ATL vs WAS),1350.0,NBA,2023-06-28 23:00:00+00:00,300.0,5
146067216,88786,33.0,False,False,True,False,True,WNBA Showdown $400 Triple Threat [Single Entry] (ATL vs WAS),400.0,NBA,2023-06-28 23:00:00+00:00,33.0,14
146067217,88786,5.0,True,False,True,False,True,WNBA Showdown Single Entry $5 Double Up (ATL vs WAS),150.0,NBA,2023-06-28 23:00:00+00:00,5.0,34
146067218,88786,15.0,False,False,True,False,True,WNBA Showdown $20K Fadeaway [$5K to 1st] (ATL vs WAS),20000.0,NBA,2023-06-28 23:00:00+00:00,15.0,1568
146067219,88786,0.0,False,False,True,False,True,WNBA Showdown $50 Dime Time [Just $0.10!] (ATL vs WAS),50.0,NBA,2023-06-28 23:00:00+00:00,0.1,594
146074617,88784,3.0,True,False,True,False,False,WNBA $3 Double Up,60.0,NBA,2023-06-28 16:00:00+00:00,3.0,23
146074618,88784,1.0,False,False,True,False,False,WNBA $1 Triple Up [Top 9 Win $3],27.0,NBA,2023-06-28 16:00:00+00:00,1.0,31
146074619,88784,25.0,True,False,True,False,False,WNBA $25 Double Up,250.0,NBA,2023-06-28 16:00:00+00:00,25.0,11
146074620,88784,10.0,True,False,True,False,False,WNBA $10 Double Up,100.0,NBA,2023-06-28 16:00:00+00:00,10.0,11
146074621,88784,5.0,True,False,True,False,False,WNBA $5 Double Up,150.0,NBA,2023-06-28 16:00:00+00:00,5.0,34
146074622,88784,5.0,True,False,True,False,False,WNBA $5 Double Up,100.0,NBA,2023-06-28 16:00:00+00:00,5.0,23
146074623,88784,3.0,True,False,True,False,False,WNBA $3 Double Up,90.0,NBA,2023-06-28 16:00:00+00:00,3.0,34
146074624,88784,1.0,True,False,True,False,False,WNBA $1 Double Up,30.0,NBA,2023-06-28 16:00:00+00:00,1.0,34
146074625,88784,1.0,True,False,True,False,False,WNBA $1 Double Up,20.0,NBA,2023-06-28 16:00:00+00:00,1.0,23
146074626,88784,1.0,True,False,True,False,False,WNBA $1 Double Up,20.0,NBA,2023-06-28 16:00:00+00:00,1.0,23
146074627,88784,3.0,True,False,True,False,False,WNBA $3 Double Up,60.0,NBA,2023-06-28 16:00:00+00:00,3.0,23
146074628,88784,5.0,True,False,True,False,False,WNBA $5 Double Up,100.0,NBA,2023-06-28 16:00:00+00:00,5.0,23
146074629,88784,10.0,True,False,True,False,False,WNBA $10 Double Up,100.0,NBA,2023-06-28 16:00:00+00:00,10.0,11
146074630,88784,0.0,False,False,True,False,True,WNBA Satellite to NFL Best Ball $10M Millionaire,10.0,NBA,2023-06-28 16:00:00+00:00,0.1,118
146074631,88784,0.0,False,False,True,False,True,WNBA Satellite to NFL Best Ball $10M Millionaire,10.0,NBA,2023-06-28 16:00:00+00:00,0.25,47
146074632,88784,1.0,False,False,True,False,True,WNBA SUPERSatellite to NFL Best Ball $10M Millionaire [2x],20.0,NBA,2023-06-28 16:00:00+00:00,1.0,23
146074633,88784,4.0,False,False,True,False,True,WNBA Satellite to WNBA $100K QotC $44 Qualifier,44.0,NBA,2023-06-28 16:00:00+00:00,4.0,13
146074634,88784,9.0,False,False,True,False,True,WNBA Satellite to WNBA $100K QotC $44 Qualifier,46.0,NBA,2023-06-28 16:00:00+00:00,9.0,6
146074635,88784,0.0,False,False,True,False,True,WNBA Satellite to WNBA $100K QotC $12 Qualifier,12.0,NBA,2023-06-28 16:00:00+00:00,0.25,57
146074636,88784,1.0,False,False,True,False,True,WNBA Satellite to WNBA $100K QotC $12 Qualifier,12.0,NBA,2023-06-28 16:00:00+00:00,1.0,14
