contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max
145749345,88552,3.0,True,False,True,False,False,WNBA $3 Double Up,60.0,NBA,2023-06-18 19:00:00+00:00,3.0,23
145749346,88552,1.0,False,False,True,False,False,WNBA $1 Triple Up [Top 9 Win $3],27.0,NBA,2023-06-18 19:00:00+00:00,1.0,31
145749347,88552,5.0,False,False,True,False,False,WNBA $5 Triple Up [Top 9 Win $15],135.0,NBA,2023-06-18 19:00:00+00:00,5.0,31
145749348,88552,50.0,True,False,True,False,False,WNBA $50 Double Up,500.0,NBA,2023-06-18 19:00:00+00:00,50.0,11
145749349,88552,25.0,True,False,True,False,False,WNBA $25 Double Up,250.0,NBA,2023-06-18 19:00:00+00:00,25.0,11
145749350,88552,10.0,True,False,True,False,False,WNBA $10 Double Up,100.0,NBA,2023-06-18 19:00:00+00:00,10.0,11
145749351,88552,5.0,True,False,True,False,False,WNBA $5 Double Up,150.0,NBA,2023-06-18 19:00:00+00:00,5.0,34
145749352,88552,5.0,True,False,True,False,False,WNBA $5 Double Up,100.0,NBA,2023-06-18 19:00:00+00:00,5.0,23
145749353,88552,3.0,True,False,True,False,False,WNBA $3 Double Up,90.0,NBA,2023-06-18 19:00:00+00:00,3.0,34
145749354,88552,1.0,True,False,True,False,False,WNBA $1 Double Up,30.0,NBA,2023-06-18 19:00:00+00:00,1.0,34
145749355,88552,1.0,True,False,True,False,False,WNBA $1 Double Up,20.0,NBA,2023-06-18 19:00:00+00:00,1.0,23
145749356,88552,1.0,True,False,True,False,False,WNBA $1 Double Up,20.0,NBA,2023-06-18 19:00:00+00:00,1.0,23
145749357,88552,3.0,True,False,True,False,False,WNBA $3 Double Up,60.0,NBA,2023-06-18 19:00:00+00:00,3.0,23
145749358,88552,5.0,True,False,True,False,False,WNBA $5 Double Up,100.0,NBA,2023-06-18 19:00:00+00:00,5.0,23
145749359,88552,10.0,True,False,True,False,False,WNBA $10 Double Up,100.0,NBA,2023-06-18 19:00:00+00:00,10.0,11
145749360,88552,0.0,False,False,True,False,True,WNBA Satellite to NFL Best Ball $10M Millionaire,10.0,NBA,2023-06-18 19:00:00+00:00,0.1,118
145749361,88552,0.0,False,False,True,False,True,WNBA Satellite to NFL Best Ball $10M Millionaire,10.0,NBA,2023-06-18 19:00:00+00:00,0.25,47
145749362,88552,1.0,False,False,True,False,True,WNBA SUPERSatellite to NFL Best Ball $10M Millionaire [2x],20.0,NBA,2023-06-18 19:00:00+00:00,1.0,23
145749365,88552,0.0,False,False,True,False,True,WNBA Satellite to WNBA $100K QotC $12 Qualifier,12.0,NBA,2023-06-18 19:00:00+00:00,0.25,57
145749366,88552,1.0,False,False,True,False,True,WNBA Satellite to WNBA $100K QotC $12 Qualifier,12.0,NBA,2023-06-18 19:00:00+00:00,1.0,14
145749367,88552,2.0,False,False,True,False,True,WNBA Satellite to WNBA $100K QotC $12 Qualifier,12.0,NBA,2023-06-18 19:00:00+00:00,2.0,7
145749368,88552,1.0,False,False,True,False,True,WNBA SUPERSatellite to WNBA $100K QotC $12 Qualifier [2x],24.0,NBA,2023-06-18 19:00:00+00:00,1.0,28
145749369,88552,2.0,False,False,True,False,True,WNBA SUPERSatellite to WNBA $100K QotC $12 Qualifier [2x],24.0,NBA,2023-06-18 19:00:00+00:00,2.0,14
145749370,88552,3.0,False,False,True,False,True,WNBA SUPERSatellite to WNBA $100K QotC $12 Qualifier [4x],48.0,NBA,2023-06-18 19:00:00+00:00,3.0,19
145749371,88552,1.0,False,False,True,False,True,WNBA SUPERSatellite to WNBA $100K QotC $12 Qualifier [5x],60.0,NBA,2023-06-18 19:00:00+00:00,1.0,71
145749372,88553,3.0,True,False,True,False,False,WNBA Showdown $3 Double Up (MIN vs LAV),60.0,NBA,2023-06-19 01:00:00+00:00,3.0,23
145749373,88553,1.0,False,False,True,False,False,WNBA Showdown $1 Triple Up [Top 9 Win $3] (MIN vs LAV),27.0,NBA,2023-06-19 01:00:00+00:00,1.0,31
145749374,88553,5.0,False,False,True,False,False,WNBA Showdown $5 Triple Up [Top 9 Win $15] (MIN vs LAV),135.0,NBA,2023-06-19 01:00:00+00:00,5.0,31
145749375,88553,50.0,True,False,True,False,False,WNBA Showdown $50 Double Up (MIN vs LAV),500.0,NBA,2023-06-19 01:00:00+00:00,50.0,11
145749376,88553,25.0,True,False,True,False,False,WNBA Showdown $25 Double Up (MIN vs LAV),250.0,NBA,2023-06-19 01:00:00+00:00,25.0,11
145749377,88553,10.0,True,False,True,False,False,WNBA Showdown $10 Double Up (MIN vs LAV),100.0,NBA,2023-06-19 01:00:00+00:00,10.0,11
145749378,88553,5.0,True,False,True,False,False,WNBA Showdown $5 Double Up (MIN vs LAV),150.0,NBA,2023-06-19 01:00:00+00:00,5.0,34
145749379,88553,5.0,True,False,True,False,False,WNBA Showdown $5 Double Up (MIN vs LAV),100.0,NBA,2023-06-19 01:00:00+00:00,5.0,23
145749380,88553,3.0,True,False,True,False,False,WNBA Showdown $3 Double Up (MIN vs LAV),90.0,NBA,2023-06-19 01:00:00+00:00,3.0,34
145749381,88553,1.0,True,False,True,False,False,WNBA Showdown $1 Double Up (MIN vs LAV),30.0,NBA,2023-06-19 01:00:00+00:00,1.0,34
145749382,88553,1.0,True,False,True,False,False,WNBA Showdown $1 Double Up (MIN vs LAV),20.0,NBA,2023-06-19 01:00:00+00:00,1.0,23
145749383,88553,1.0,True,False,True,False,False,WNBA Showdown $1 Double Up (MIN vs LAV),20.0,NBA,2023-06-19 01:00:00+00:00,1.0,23
145749384,88553,3.0,True,False,True,False,False,WNBA Showdown $3 Double Up (MIN vs LAV),60.0,NBA,2023-06-19 01:00:00+00:00,3.0,23
145749385,88553,5.0,True,False,True,False,False,WNBA Showdown $5 Double Up (MIN vs LAV),100.0,NBA,2023-06-19 01:00:00+00:00,5.0,23
145749386,88553,10.0,True,False,True,False,False,WNBA Showdown $10 Double Up (MIN vs LAV),100.0,NBA,2023-06-19 01:00:00+00:00,10.0,11
145749387,88553,0.0,False,False,True,False,True,WNBA Showdown Satellite to NFL Best Ball $10M Millionaire (MIN vs LAV),10.0,NBA,2023-06-19 01:00:00+00:00,0.1,118
145749388,88553,0.0,False,False,True,False,True,WNBA Showdown Satellite to NFL Best Ball $10M Millionaire (MIN vs LAV),10.0,NBA,2023-06-19 01:00:00+00:00,0.25,47
145749389,88553,1.0,False,False,True,False,True,WNBA Showdown SUPERSatellite to NFL Best Ball $10M Millionaire [2x] (MIN vs LAV),20.0,NBA,2023-06-19 01:00:00+00:00,1.0,23
145749391,88553,9.0,False,False,True,False,True,WNBA Showdown Satellite to WNBA $100K QotC $44 Qualifier (MIN vs LAV),46.0,NBA,2023-06-19 01:00:00+00:00,9.0,6
145749392,88553,0.0,False,False,True,False,True,WNBA Showdown Satellite to WNBA $100K QotC $12 Qualifier (MIN vs LAV),12.0,NBA,2023-06-19 01:00:00+00:00,0.25,57
145749393,88553,1.0,False,False,True,False,True,WNBA Showdown Satellite to WNBA $100K QotC $12 Qualifier (MIN vs LAV),12.0,NBA,2023-06-19 01:00:00+00:00,1.0,14
145749394,88553,2.0,False,False,True,False,True,WNBA Showdown Satellite to WNBA $100K QotC $12 Qualifier (MIN vs LAV),12.0,NBA,2023-06-19 01:00:00+00:00,2.0,7
145749395,88553,1.0,False,False,True,False,True,WNBA Showdown SUPERSatellite to WNBA $100K QotC $12 Qualifier [2x] (MIN vs LAV),24.0,NBA,2023-06-19 01:00:00+00:00,1.0,28
145749396,88553,2.0,False,False,True,False,True,WNBA Showdown SUPERSatellite to WNBA $100K QotC $12 Qualifier [2x] (MIN vs LAV),24.0,NBA,2023-06-19 01:00:00+00:00,2.0,14
145749397,88553,3.0,False,False,True,False,True,WNBA Showdown SUPERSatellite to WNBA $100K QotC $12 Qualifier [4x] (MIN vs LAV),48.0,NBA,2023-06-19 01:00:00+00:00,3.0,19
