contest_id,draft_group_id,fantasy_player_points,is_double_up,is_fifty_fifty,is_guaranteed,is_head_to_head,is_starred,name,payout,sport,starts_at,entry_fee,entry_max,entry_total
141975794,83150,15.0,False,False,True,False,True,NBA $333K Fadeaway [$100K to 1st],333000.0,NBA,2023-03-03 00:00:00+00:00,15.0,26117,1002
141975791,83150,555.0,False,False,True,False,True,NBA $350K Alley Oop [$100K to 1st],350000.0,NBA,2023-03-03 00:00:00+00:00,555.0,700,40
141980709,83156,15.0,False,False,True,False,True,NBA Showdown $150K Fadeaway [$50K to 1st] (LAC vs GSW),150000.0,NBA,2023-03-03 03:00:00+00:00,15.0,11764,238
141975789,83150,4.0,False,False,True,False,True,NBA $100K Four Point Play [$15K to 1st],100000.0,NBA,2023-03-03 00:00:00+00:00,4.0,29726,1176
141980700,83155,15.0,False,False,True,False,True,NBA $80K Fadeaway [$20K to 1st] (Night),80000.0,NBA,2023-03-03 01:30:00+00:00,15.0,6274,194
141980699,83155,222.0,False,False,True,False,True,NBA $15K SLAM Jam [$5K to 1st] (Night),15000.0,NBA,2023-03-03 01:30:00+00:00,222.0,75,0
141975793,83150,1500.0,False,False,True,False,True,NBA $95K Courtside Special [$30K to 1st],95000.0,NBA,2023-03-03 00:00:00+00:00,1500.0,67,4
141975797,83150,88.0,False,False,True,False,True,NBA $60K Box Out [$10K to 1st],60000.0,NBA,2023-03-03 00:00:00+00:00,88.0,774,41
141960808,83150,895.0,False,False,True,False,True,NBA $5M Fantasy Basketball World Championship Qualifier #90,54000.0,NBA,2023-03-03 00:00:00+00:00,895.0,70,5
141960796,83150,100.0,False,False,True,False,True,NBA $35K Showtime [Single Entry],35000.0,NBA,2023-03-03 00:00:00+00:00,100.0,388,22
141960797,83150,100.0,False,False,True,False,True,NBA $15K Showtime [Single Entry],15000.0,NBA,2023-03-03 00:00:00+00:00,100.0,166,7
141975788,83150,1.0,False,False,True,False,True,NBA $40K And-One [20 Entry Max],40000.0,NBA,2023-03-03 00:00:00+00:00,1.0,47562,2061
141975795,83150,8.0,False,False,True,False,True,NBA $30K Excellent 8's [$10K to 1st],30000.0,NBA,2023-03-03 00:00:00+00:00,8.0,4411,318
141960815,83152,5.0,False,False,True,False,True,NBA Tiers $25K Zone [$5K to 1st],25000.0,NBA,2023-03-03 00:00:00+00:00,5.0,5945,444
141960813,83152,1.0,False,False,True,False,True,NBA Tiers $8K And-One,8000.0,NBA,2023-03-03 00:00:00+00:00,1.0,9512,1143
141960817,83152,5.0,False,False,True,False,True,NBA Tiers $2K High Five [Single Entry] ,2000.0,NBA,2023-03-03 00:00:00+00:00,5.0,475,42
141960812,83152,3.0,False,False,True,False,True,NBA Tiers $2K Sharpshooter [20 Entry Max],2000.0,NBA,2023-03-03 00:00:00+00:00,3.0,792,59
141960810,83152,150.0,False,False,True,False,True,NBA Tiers $1.5K Posterizer [Single Entry],1500.0,NBA,2023-03-03 00:00:00+00:00,150.0,11,1
141960834,83154,10.0,False,False,True,False,True,NBA Showdown $20K Pull Up Jumper [$5K to 1st] (PHI vs DAL),20000.0,NBA,2023-03-03 00:30:00+00:00,10.0,2352,53
141960833,83154,150.0,False,False,True,False,True,NBA Showdown $3K Posterizer [Single Entry] (PHI vs DAL),3000.0,NBA,2023-03-03 00:30:00+00:00,150.0,22,4
141960836,83154,1.0,False,False,True,False,True,NBA Showdown $4K And-One (PHI vs DAL),4000.0,NBA,2023-03-03 00:30:00+00:00,1.0,4756,375
141960830,83154,5.0,False,False,True,False,True,NBA Showdown $1.5K High Five [Single Entry] (PHI vs DAL),1500.0,NBA,2023-03-03 00:30:00+00:00,5.0,356,33
141960835,83154,3.0,False,False,True,False,True,NBA Showdown $1K Sharpshooter (PHI vs DAL),1000.0,NBA,2023-03-03 00:30:00+00:00,3.0,396,33
141980711,83156,6.0,False,False,True,False,True,NBA Showdown $26K Jab Step [$5K to 1st] (LAC vs GSW),26000.0,NBA,2023-03-03 03:00:00+00:00,6.0,5098,20
141980710,83156,222.0,False,False,True,False,True,NBA Showdown $26.8K Slam Jam [$5K to 1st] (LAC vs GSW),26800.0,NBA,2023-03-03 03:00:00+00:00,222.0,134,0
141960848,83156,1.0,False,False,True,False,True,NBA Showdown $15K And-One (LAC vs GSW),15000.0,NBA,2023-03-03 03:00:00+00:00,1.0,17835,858
141960852,83156,5.0,False,False,True,False,True,NBA Showdown $6K High Five [Single Entry] (LAC vs GSW),6000.0,NBA,2023-03-03 03:00:00+00:00,5.0,1426,88
141960855,83156,100.0,False,False,True,False,True,NBA Showdown $6K Showtime [Single Entry] (LAC vs GSW),6000.0,NBA,2023-03-03 03:00:00+00:00,100.0,66,3
141960823,83153,10.0,False,False,True,False,True,NBA Showdown $15K Pull Up Jumper [$5K to 1st] (TOR vs WAS),15000.0,NBA,2023-03-03 00:00:00+00:00,10.0,1764,40
141960819,83153,150.0,False,False,True,False,True,NBA Showdown $2.2K Posterizer [Single Entry] (TOR vs WAS),2200.0,NBA,2023-03-03 00:00:00+00:00,150.0,16,3
141960822,83153,5.0,False,False,True,False,True,NBA Showdown $1.5K High Five [Single Entry] (TOR vs WAS),1500.0,NBA,2023-03-03 00:00:00+00:00,5.0,356,24
141960824,83153,1.0,False,False,True,False,True,NBA Showdown $3K And-One [20 Entry Max] (TOR vs WAS),3000.0,NBA,2023-03-03 00:00:00+00:00,1.0,3567,248
141960826,83153,3.0,False,False,True,False,True,NBA Showdown $750 Sharpshooter (TOR vs WAS),750.0,NBA,2023-03-03 00:00:00+00:00,3.0,297,20
141960789,83150,5.0,True,False,True,False,True,NBA Single Entry $5 Double Up,4000.0,NBA,2023-03-03 00:00:00+00:00,5.0,919,40
141960806,83150,25.0,True,False,True,False,True,NBA Single Entry $25 Double Up,7500.0,NBA,2023-03-03 00:00:00+00:00,25.0,344,16
141960783,83150,5.0,True,False,True,False,True,NBA $5 Double Up,3000.0,NBA,2023-03-03 00:00:00+00:00,5.0,689,111
141960807,83150,25.0,True,False,True,False,True,NBA $25 Double Up,6000.0,NBA,2023-03-03 00:00:00+00:00,25.0,275,40
141960805,83150,100.0,True,False,True,False,True,NBA $100 Double Up,5000.0,NBA,2023-03-03 00:00:00+00:00,100.0,55,7
141960838,83155,1.0,False,False,True,False,True,NBA $10K And-One (Night),10000.0,NBA,2023-03-03 01:30:00+00:00,1.0,11890,694
141960846,83155,5.0,False,False,True,False,True,NBA $6K High Five [Single Entry] (Night),6000.0,NBA,2023-03-03 01:30:00+00:00,5.0,1426,68
141960844,83155,4.0,False,False,True,False,True,NBA $5K Four Point Play [20 Entry Max] (Night),5000.0,NBA,2023-03-03 01:30:00+00:00,4.0,1486,52
141960842,83155,100.0,False,False,True,False,True,NBA $4K Showtime [Single Entry] (Night),4000.0,NBA,2023-03-03 01:30:00+00:00,100.0,44,2
141960843,83155,33.0,False,False,True,False,True,NBA $4K Triple Threat [$1K to 1st] (Night),4000.0,NBA,2023-03-03 01:30:00+00:00,33.0,141,11
141980708,83156,1060.0,False,False,True,False,True,NBA Showdown $8K All-Star [Single Entry] (LAC vs GSW),8000.0,NBA,2023-03-03 03:00:00+00:00,1060.0,8,0
141960854,83156,3.0,False,False,True,False,True,NBA Showdown $4K Sharpshooter (LAC vs GSW),4000.0,NBA,2023-03-03 03:00:00+00:00,3.0,1585,79
141960853,83156,300.0,False,False,True,False,True,NBA Showdown $3.8K 3-Ball [Single Entry] (LAC vs GSW),3800.0,NBA,2023-03-03 03:00:00+00:00,300.0,14,2
141960850,83156,33.0,False,False,True,False,True,NBA Showdown $4K Triple Threat [$1K to 1st] (LAC vs GSW),4000.0,NBA,2023-03-03 03:00:00+00:00,33.0,141,11
141961404,83156,25.0,False,False,True,False,True,NBA Showdown Satellite to NBA $1M MEGA 8's Special (LAC vs GSW),888.0,NBA,2023-03-03 03:00:00+00:00,25.0,41,1
141961094,83150,368.0,False,False,True,False,True,"NBA Satellite to $3,650 FBWC MEGAQual",3650.0,NBA,2023-03-03 00:00:00+00:00,368.0,11,1
141965701,83150,333.0,False,False,True,False,True,NBA MEGA Millionaire Satellite,3000.0,NBA,2023-03-03 00:00:00+00:00,333.0,10,1
141965702,83150,50.0,False,False,True,False,True,NBA MEGA Millionaire Satellite,3000.0,NBA,2023-03-03 00:00:00+00:00,50.0,68,2
141975792,83150,200.0,False,False,True,False,True,NBA $40K Splash [3 Entry Max],40000.0,NBA,2023-03-03 00:00:00+00:00,200.0,222,9
141960798,83150,40.0,False,False,True,False,True,NBA $25K Mid Range Jumper [Single Entry],25000.0,NBA,2023-03-03 00:00:00+00:00,40.0,728,19
141960799,83150,40.0,False,False,True,False,True,NBA $15K Mid Range Jumper [Single Entry],15000.0,NBA,2023-03-03 00:00:00+00:00,40.0,437,9
141975796,83150,6.0,False,False,True,False,True,NBA $26K Jab Step [$5K to 1st],26000.0,NBA,2023-03-03 00:00:00+00:00,6.0,5098,332
141975787,83150,5.0,False,False,True,False,True,NBA $25K Zone [$5K to 1st],25000.0,NBA,2023-03-03 00:00:00+00:00,5.0,5945,365
141960801,83150,5.0,False,False,True,False,True,NBA $15K High Five [Single Entry],15000.0,NBA,2023-03-03 00:00:00+00:00,5.0,3567,126
141960786,83150,5.0,False,False,True,False,True,NBA $5K High Five [Single Entry],5000.0,NBA,2023-03-03 00:00:00+00:00,5.0,1189,56
141960800,83150,12.0,False,False,True,False,True,NBA $15K Pick and Roll [Single Entry],15000.0,NBA,2023-03-03 00:00:00+00:00,12.0,1470,57
141960779,83150,12.0,False,False,True,False,True,NBA $10K Pick and Roll [Single Entry],10000.0,NBA,2023-03-03 00:00:00+00:00,12.0,980,26
141975790,83150,5300.0,False,False,False,False,True,NBA $30K Thunderdome [Must Fill],30000.0,NBA,2023-03-03 00:00:00+00:00,5300.0,6,0
141960795,83150,333.0,False,False,True,False,True,NBA $10K Money Ball [Single Entry],10000.0,NBA,2023-03-03 00:00:00+00:00,333.0,33,2
141960778,83150,0.0,False,False,True,False,True,NBA $10K mini-MAX [150 Entry Max],10000.0,NBA,2023-03-03 00:00:00+00:00,0.5,23781,2120
141960785,83150,27.0,False,False,True,False,True,NBA $8K Fast Break [Single Entry],8000.0,NBA,2023-03-03 00:00:00+00:00,27.0,345,17
141960777,83150,2.0,False,False,True,False,True,NBA $8.5K mini-MAX [150 Entry Max],8500.0,NBA,2023-03-03 00:00:00+00:00,2.0,5053,286
141960792,83150,3.0,False,False,True,False,True,NBA $7.5K Hot Shot [3 Entry Max],7500.0,NBA,2023-03-03 00:00:00+00:00,3.0,2972,119
141960784,83150,75.0,False,False,True,False,True,NBA $7.5K Pick and Pop [3 Entry Max],7500.0,NBA,2023-03-03 00:00:00+00:00,75.0,113,6
141960791,83150,20.0,False,False,True,False,True,NBA $6K Buzzer Beater [3 Entry Max],6000.0,NBA,2023-03-03 00:00:00+00:00,20.0,352,16
141960793,83150,0.0,False,False,True,False,True,NBA $7.5K Quarter Jukebox [Just $0.25!],7500.0,NBA,2023-03-03 00:00:00+00:00,0.25,35671,1999
141960794,83150,400.0,False,False,True,False,True,NBA $6.5K Swish [Single Entry],6500.0,NBA,2023-03-03 00:00:00+00:00,400.0,18,2
141960804,83150,250.0,True,False,True,False,True,NBA $250 Double Up,4000.0,NBA,2023-03-03 00:00:00+00:00,250.0,17,6
141960788,83150,10.0,True,False,True,False,True,NBA Single Entry $10 Double Up,4000.0,NBA,2023-03-03 00:00:00+00:00,10.0,459,26
141960787,83150,50.0,True,False,True,False,True,NBA Single Entry $50 Double Up,4000.0,NBA,2023-03-03 00:00:00+00:00,50.0,90,9
141960790,83150,2.0,True,False,True,False,True,NBA $2 Double Up,2000.0,NBA,2023-03-03 00:00:00+00:00,2.0,1149,96
141960780,83150,100.0,True,False,True,False,True,NBA Single Entry $100 Double Up,4000.0,NBA,2023-03-03 00:00:00+00:00,100.0,44,7
141960802,83150,2.0,False,False,True,False,True,NBA $4K Elbow Shot [Single Entry],4000.0,NBA,2023-03-03 00:00:00+00:00,2.0,2378,60
141960803,83150,1.0,False,False,True,False,True,NBA $4K Daily Dollar [Single Entry] ,4000.0,NBA,2023-03-03 00:00:00+00:00,1.0,4756,298
141960776,83150,50.0,False,False,True,False,True,NBA $3K Ankle Breaker [2 Entry Max],3000.0,NBA,2023-03-03 00:00:00+00:00,50.0,68,9
141960858,83158,10.0,False,False,True,False,True,NBA In-Game $6K Pull Up Jumper [$2K to 1st] (2H LAC vs GSW),6000.0,NBA,2023-03-03 04:00:00+00:00,10.0,705,6
141960860,83158,300.0,False,False,True,False,True,NBA In-Game $1.35K 3-Ball [Single Entry] (2H LAC vs GSW),1350.0,NBA,2023-03-03 04:00:00+00:00,300.0,5,0
141960859,83158,100.0,False,False,True,False,True,"NBA In-Game $720 Showtime [Single Entry, Top 2 Win] (2H LAC vs GSW)",720.0,NBA,2023-03-03 04:00:00+00:00,100.0,8,0
141960857,83158,3.0,False,False,True,False,True,NBA In-Game $300 Sharpshooter (2H LAC vs GSW),300.0,NBA,2023-03-03 04:00:00+00:00,3.0,118,11
141961514,83158,1060.0,False,False,False,False,True,NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H LAC vs GSW),4000.0,NBA,2023-03-03 04:00:00+00:00,1060.0,4,0
141960845,83155,12.0,False,False,True,False,True,NBA $2K Pick and Roll [Single Entry] (Night),2000.0,NBA,2023-03-03 01:30:00+00:00,12.0,196,10
141960841,83155,50.0,False,False,True,False,True,NBA $2K Ankle Breaker [Single Entry] (Night),2000.0,NBA,2023-03-03 01:30:00+00:00,50.0,45,4
141960840,83155,300.0,False,False,True,False,True,NBA $1.62K 3-Ball [Single Entry] (Night),1620.0,NBA,2023-03-03 01:30:00+00:00,300.0,6,2
141961326,83155,25.0,False,False,True,False,True,NBA Satellite to NBA $1M MEGA 8's Special (Night),888.0,NBA,2023-03-03 01:30:00+00:00,25.0,41,1
141961328,83155,45.0,False,False,True,False,True,NBA Satellite to NBA $1M MEGA 8's Special (Night),888.0,NBA,2023-03-03 01:30:00+00:00,45.0,23,0
141961327,83155,45.0,False,False,True,False,True,NBA Satellite to NBA $1M MEGA 8's Special (Night),888.0,NBA,2023-03-03 01:30:00+00:00,45.0,23,0
141960811,83152,0.0,False,False,True,False,True,NBA Tiers $2K Quarter Jukebox [Just $0.25!],2000.0,NBA,2023-03-03 00:00:00+00:00,0.25,9512,1420
141960814,83152,12.0,False,False,True,False,True,NBA Tiers $1K Pick and Roll [Single Entry],1000.0,NBA,2023-03-03 00:00:00+00:00,12.0,98,8
141960809,83152,50.0,False,False,True,False,True,NBA Tiers $1K Ankle Breaker [Single Entry],1000.0,NBA,2023-03-03 00:00:00+00:00,50.0,22,3
141960816,83152,27.0,False,False,True,False,True,NBA Tiers $750 Fast Break,750.0,NBA,2023-03-03 00:00:00+00:00,27.0,32,1
141961846,83152,408.0,False,False,False,False,True,"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill]",1500.0,NBA,2023-03-03 00:00:00+00:00,408.0,4,1
141960839,83155,0.0,False,False,True,False,True,NBA $2K Quarter Jukebox [Just $0.25!] (Night),2000.0,NBA,2023-03-03 01:30:00+00:00,0.25,9512,669
141961330,83155,90.0,False,False,True,False,True,NBA Satellite to NBA $1M MEGA 8's Special (Night),888.0,NBA,2023-03-03 01:30:00+00:00,90.0,11,0
141961329,83155,90.0,False,False,True,False,True,NBA Satellite to NBA $1M MEGA 8's Special (Night),888.0,NBA,2023-03-03 01:30:00+00:00,90.0,11,0
141980698,83155,1060.0,False,False,False,False,True,NBA $4K All Star [Single Entry] (Must Fill) (Night),4000.0,NBA,2023-03-03 01:30:00+00:00,1060.0,4,0
141945737,83155,1060.0,False,False,False,False,True,NBA $4K All Star [Single Entry] (Must Fill) (Night),4000.0,NBA,2023-03-03 01:30:00+00:00,1060.0,4,1
141960828,83154,50.0,False,False,True,False,True,NBA Showdown $1K Ankle Breaker [Single Entry] (PHI vs DAL),1000.0,NBA,2023-03-03 00:30:00+00:00,50.0,22,4
141960832,83154,33.0,False,False,True,False,True,NBA Showdown $750 Triple Threat [Single Entry] (PHI vs DAL),750.0,NBA,2023-03-03 00:30:00+00:00,33.0,26,2
141960827,83154,0.0,False,False,True,False,True,NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (PHI vs DAL),1000.0,NBA,2023-03-03 00:30:00+00:00,0.25,4756,586
141960829,83154,100.0,False,False,True,False,True,"NBA Showdown $720 Showtime [Single Entry, Top 2 Win] (PHI vs DAL)",720.0,NBA,2023-03-03 00:30:00+00:00,100.0,8,2
141961970,83154,1060.0,False,False,False,False,True,NBA Showdown $4K All Star [Single Entry] (Must Fill) (PHI vs DAL),4000.0,NBA,2023-03-03 00:30:00+00:00,1060.0,4,1
141960825,83153,33.0,False,False,True,False,True,NBA Showdown $750 Triple Threat [Single Entry] (TOR vs WAS),750.0,NBA,2023-03-03 00:00:00+00:00,33.0,26,3
141960818,83153,0.0,False,False,True,False,True,NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (TOR vs WAS),1000.0,NBA,2023-03-03 00:00:00+00:00,0.25,4756,550
141960821,83153,50.0,False,False,True,False,True,NBA Showdown $500 Ankle Breaker [Single Entry] (TOR vs WAS),500.0,NBA,2023-03-03 00:00:00+00:00,50.0,11,3
141961718,83153,1060.0,False,False,False,False,True,NBA Showdown $4K All Star [Single Entry] (Must Fill) (TOR vs WAS),4000.0,NBA,2023-03-03 00:00:00+00:00,1060.0,4,1
141961720,83153,408.0,False,False,False,False,True,"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (TOR vs WAS)",1500.0,NBA,2023-03-03 00:00:00+00:00,408.0,4,2
141961406,83156,45.0,False,False,True,False,True,NBA Showdown Satellite to NBA $1M MEGA 8's Special (LAC vs GSW),888.0,NBA,2023-03-03 03:00:00+00:00,45.0,23,0
141961405,83156,45.0,False,False,True,False,True,NBA Showdown Satellite to NBA $1M MEGA 8's Special (LAC vs GSW),888.0,NBA,2023-03-03 03:00:00+00:00,45.0,23,0
141960851,83156,12.0,False,False,True,False,True,NBA Showdown $2K Pick and Roll [Single Entry] (LAC vs GSW),2000.0,NBA,2023-03-03 03:00:00+00:00,12.0,196,12
