EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680017542,falstaff64,1,1,291.0,Jrue Holiday,Giannis Antetokounmpo,Joel Embiid,James Harden,Shake Milton,Georges Niang
3678856377,Patrick_Star,1,1,288.25,Joel Embiid,Giannis Antetokounmpo,James Harden,Brook Lopez,Paul Reed,Georges Niang
3680521112,flaghunter21,1,1,288.25,Joel Embiid,Giannis Antetokounmpo,James Harden,Brook Lopez,Paul Reed,Georges Niang
3680345328,tamsuKi,1,1,277.13,James Harden,Giannis Antetokounmpo,Brook Lopez,Tyrese Maxey,Grayson Allen,De'Anthony Melton
3679989387,zolika13,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3680531608,kidkyle09,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3680528768,wmcammond,1,1,267.88,James Harden,Joel Embiid,Jrue Holiday,Brook Lopez,Pat Connaughton,P.J. Tucker
3680297121,David1618,1,1,265.0,Joel Embiid,Giannis Antetokounmpo,James Harden,Grayson Allen,Jevon Carter,Jalen McDaniels
3679459575,1Tayvis,1,1,263.38,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Brook Lopez,Paul Reed,Jalen McDaniels
3679492324,kaysizzle,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680539869,Rallycap,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679972115,austin60915,1,1,256.5,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Shake Milton
3680533883,mallows,1,1,253.38,Giannis Antetokounmpo,James Harden,Jrue Holiday,Grayson Allen,Pat Connaughton,P.J. Tucker
3680444582,wanders64,1,1,248.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tobias Harris,P.J. Tucker,Georges Niang
3680460286,guccigoroute,1,1,240.88,Tyrese Maxey,Giannis Antetokounmpo,Joel Embiid,James Harden,De'Anthony Melton,AJ Green
3679741887,nickfromcwe,1,1,240.5,De'Anthony Melton,Giannis Antetokounmpo,James Harden,Jrue Holiday,Khris Middleton,Grayson Allen
3680532276,branrich03,1,1,234.0,Joel Embiid,Giannis Antetokounmpo,Brook Lopez,Tyrese Maxey,De'Anthony Melton,P.J. Tucker
3680395551,PatsUnderFireXX,1,1,233.75,P.J. Tucker,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Tobias Harris
3680535141,cbright6,1,1,233.38,James Harden,Giannis Antetokounmpo,Jrue Holiday,Pat Connaughton,Jae Crowder,De'Anthony Melton
3680525871,minnow6,1,1,227.88,Giannis Antetokounmpo,Joel Embiid,Brook Lopez,Tobias Harris,Grayson Allen,Shake Milton
3680368922,brokemusician,1,1,227.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Pat Connaughton,Jevon Carter,Meyers Leonard
3680313579,tommydobb,1,1,198.13,Giannis Antetokounmpo,Bobby Portis,Brook Lopez,Khris Middleton,Grayson Allen,De'Anthony Melton
3680114920,tbumer0715,1,1,196.75,Jrue Holiday,Giannis Antetokounmpo,Bobby Portis,Grayson Allen,Pat Connaughton,De'Anthony Melton
3680528877,pezdukie,1,1,192.5,De'Anthony Melton,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Tobias Harris,Jae Crowder
3680517356,lindy0240,1,1,191.38,Giannis Antetokounmpo,Joel Embiid,Bobby Portis,Khris Middleton,De'Anthony Melton,Jalen McDaniels
