EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679286913,macyfan,1,1,234.88,Bam Adebayo,Trae Young,Jimmy Butler,Tyler Herro,Onyeka Okongwu,Jalen Johnson
3680353985,tamsuKi,1,1,232.63,Bam Adebayo,Dejounte Murray,Tyler Herro,Clint Capela,De'Andre Hunter,Caleb Martin
3680438010,jamesmcalindon,1,1,226.5,Tyler Herro,Trae Young,Jimmy Butler,Bam Adebayo,Caleb Martin,Jalen Johnson
3679941814,JenniferAR,1,1,224.63,Bam Adebayo,Jimmy Butler,Clint Capela,Max Strus,Bogdan Bogdanovic,De'Andre Hunter
3680478447,MrAndrew1337,1,1,218.38,Jimmy Butler,Bam Adebayo,Dejounte Murray,Tyler Herro,Onyeka Okongwu,Cody Zeller
3680476894,flaghunter21,1,1,218.0,Trae Young,Jimmy Butler,Bam Adebayo,Saddiq Bey,Gabe Vincent,Victor Oladipo
3680029279,falstaff64,1,1,216.88,Bam Adebayo,Trae Young,Dejounte Murray,Kevin Love,Saddiq Bey,Onyeka Okongwu
3680521560,Rallycap,1,1,216.38,Bam Adebayo,Trae Young,Dejounte Murray,Tyler Herro,Onyeka Okongwu,Cody Zeller
3679492268,kaysizzle,1,1,211.75,Victor Oladipo,Trae Young,Jimmy Butler,Bam Adebayo,Tyler Herro,Onyeka Okongwu
3679430062,aramisj22,1,1,207.88,Bam Adebayo,Trae Young,Dejounte Murray,Tyler Herro,Victor Oladipo,Cody Zeller
3679953178,austin60915,1,1,207.88,Bam Adebayo,Trae Young,Dejounte Murray,Tyler Herro,Victor Oladipo,Cody Zeller
3680520252,snakey49,1,1,207.0,Trae Young,Jimmy Butler,Bam Adebayo,Dejounte Murray,Cody Zeller,Jalen Johnson
3679722927,nickfromcwe,1,1,204.0,Trae Young,Bam Adebayo,Clint Capela,Kevin Love,Bogdan Bogdanovic,Onyeka Okongwu
3679702651,jasonerwin,1,1,199.25,Trae Young,Bam Adebayo,Max Strus,Bogdan Bogdanovic,Saddiq Bey,Caleb Martin
3680434266,wanders64,1,1,190.13,John Collins,Jimmy Butler,Bam Adebayo,Dejounte Murray,Tyler Herro,Caleb Martin
3680510433,katsella,1,1,183.38,Jimmy Butler,Trae Young,Bam Adebayo,Dejounte Murray,AJ Griffin,Haywood Highsmith
