EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679412041,gregr1224,1,1,236.63,Marvin Bagley III,Donovan Mitchell,Darius Garland,Evan Mobley,Jarrett Allen,R.J. Hampton
3679173989,sportsfanatic89,1,1,231.13,Marvin Bagley III,Donovan Mitchell,Darius Garland,Evan Mobley,Jarrett Allen,Dean Wade
3680247297,pizzaboysrevenge,1,1,211.38,Darius Garland,Donovan Mitchell,Evan Mobley,Jarrett Allen,Hamidou Diallo,R.J. Hampton
3680294216,chayis1,1,1,211.38,Darius Garland,Donovan Mitchell,Evan Mobley,Jarrett Allen,Hamidou Diallo,R.J. Hampton
3680359787,akim11,1,1,211.38,Darius Garland,Donovan Mitchell,Evan Mobley,Jarrett Allen,Hamidou Diallo,R.J. Hampton
3680421331,mrnorrad,1,1,211.38,Darius Garland,Donovan Mitchell,Evan Mobley,Jarrett Allen,Hamidou Diallo,R.J. Hampton
3680440512,scbyballa,1,1,211.38,Jarrett Allen,Darius Garland,Evan Mobley,Jaden Ivey,Marvin Bagley III,Caris LeVert
3680444390,dauber1football,1,1,211.38,Darius Garland,Donovan Mitchell,Evan Mobley,Jarrett Allen,Hamidou Diallo,R.J. Hampton
3680456450,jamesmcalindon,1,1,211.38,Darius Garland,Donovan Mitchell,Evan Mobley,Jarrett Allen,Hamidou Diallo,R.J. Hampton
3680340254,1.21jigawatts,1,1,207.88,Donovan Mitchell,Darius Garland,Evan Mobley,James Wiseman,Hamidou Diallo,Isaiah Livers
3679440329,Rains,1,1,206.63,Jarrett Allen,Donovan Mitchell,Darius Garland,Evan Mobley,Hamidou Diallo,Cory Joseph
3679803040,Vvrath,1,1,206.63,Jarrett Allen,Donovan Mitchell,Darius Garland,Evan Mobley,Hamidou Diallo,Cory Joseph
3679883333,bkreider,1,1,206.63,Jarrett Allen,Donovan Mitchell,Darius Garland,Evan Mobley,Hamidou Diallo,Cory Joseph
3679961711,tdavis24,1,1,206.63,Jarrett Allen,Donovan Mitchell,Darius Garland,Evan Mobley,Hamidou Diallo,Cory Joseph
3680333194,Vikur1,1,1,206.63,Jarrett Allen,Donovan Mitchell,Darius Garland,Evan Mobley,Hamidou Diallo,Cory Joseph
3680462080,benstunner,1,1,206.63,Jarrett Allen,Donovan Mitchell,Darius Garland,Evan Mobley,Hamidou Diallo,Cory Joseph
3679413409,chrissair,1,1,204.88,Donovan Mitchell,Darius Garland,Jarrett Allen,Marvin Bagley III,James Wiseman,Cory Joseph
3680385752,Road_Dawg,1,1,200.13,Darius Garland,Donovan Mitchell,Evan Mobley,Jaden Ivey,Caris LeVert,Isaiah Livers
3680413829,Zeke0414,1,1,197.38,Donovan Mitchell,Darius Garland,Evan Mobley,Jaden Ivey,Caris LeVert,Cory Joseph
3680437316,cwbcwb420,1,1,196.5,Isaiah Livers,Donovan Mitchell,Darius Garland,Evan Mobley,Jarrett Allen,James Wiseman
3680480448,davisranch916,1,1,194.13,Donovan Mitchell,Darius Garland,Evan Mobley,Jarrett Allen,Isaac Okoro,Cory Joseph
3680402490,dksodd,1,1,189.88,Donovan Mitchell,Jarrett Allen,Jaden Ivey,Marvin Bagley III,James Wiseman,Hamidou Diallo
3680353138,tamsuKi,1,1,189.63,Jarrett Allen,Darius Garland,Evan Mobley,Killian Hayes,James Wiseman,Hamidou Diallo
