EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680352974,akim11,1,1,234.88,Bam Adebayo,Trae Young,Jimmy Butler,Tyler Herro,Onyeka Okongwu,Jalen Johnson
3680353903,tamsuKi,1,1,232.63,Bam Adebayo,Dejounte Murray,Tyler Herro,Clint Capela,De'Andre Hunter,Caleb Martin
3679407858,chrissair,1,1,216.0,Onyeka Okongwu,Trae Young,Jimmy Butler,Bam Adebayo,Tyler Herro,Victor Oladipo
3679412182,gregr1224,1,1,216.0,Onyeka Okongwu,Trae Young,Jimmy Butler,Bam Adebayo,Tyler Herro,Victor Oladipo
3679440426,Rains,1,1,216.0,Onyeka Okongwu,Trae Young,Jimmy Butler,Bam Adebayo,Tyler Herro,Victor Oladipo
3679962047,tdavis24,1,1,216.0,Onyeka Okongwu,Trae Young,Jimmy Butler,Bam Adebayo,Tyler Herro,Victor Oladipo
3679807914,Vvrath,1,1,207.88,Bam Adebayo,Trae Young,Dejounte Murray,Tyler Herro,Victor Oladipo,Cody Zeller
3680333969,Vikur1,1,1,207.88,Bam Adebayo,Trae Young,Dejounte Murray,Tyler Herro,Victor Oladipo,Cody Zeller
3679724441,kingstriker03,1,1,193.13,Bam Adebayo,Trae Young,Tyler Herro,Kevin Love,John Collins,Gabe Vincent
3679878582,Bigidahoguy,1,1,181.13,John Collins,Trae Young,Jimmy Butler,Bam Adebayo,Max Strus,De'Andre Hunter
3679884371,bkreider,1,1,178.13,John Collins,Trae Young,Bam Adebayo,Dejounte Murray,Tyler Herro,Onyeka Okongwu
