EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680521683,giantkill3rkc,1,1,133.13,Kyle Anderson,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Trey Lyles,Nickeil Alexander-Walker
3680622925,jordonjags,1,1,118.25,Harrison Barnes,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Jaden McDaniels,Trey Lyles
3680651064,scoot18uga,1,1,116.0,Kevin Huerter,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Taurean Prince
3680610123,huvanle,1,1,104.75,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Jaden McDaniels,Keegan Murray,Jordan McLaughlin
3680631884,TiffaniCB26,1,1,103.0,Anthony Edwards,De'Aaron Fox,Kyle Anderson,Davion Mitchell,Trey Lyles,Taurean Prince
3680620505,llafaele33,1,1,92.75,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Malik Monk,Keegan Murray,Naz Reid
3680631869,toryb684,1,1,91.25,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Keegan Murray,Jordan McLaughlin
3679402602,aramisj22,1,1,87.38,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680635131,BigBreakfast48,1,1,81.38,Naz Reid,Domantas Sabonis,Anthony Edwards,Mike Conley,Kyle Anderson,Davion Mitchell
3680616104,RumenCliffsBedZ,1,1,70.88,Naz Reid,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Keegan Murray,Taurean Prince
3680660077,COACHPIPES,1,1,70.88,Naz Reid,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Keegan Murray,Taurean Prince
