EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679419506,gregr1224,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679423149,Rains,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679428180,chrissair,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679729698,Jmac9675,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679819793,Vvrath,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679875147,bkreider,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679832487,CalebCox15,1,1,247.5,Jrue Holiday,Giannis Antetokounmpo,Joel Embiid,Tyrese Maxey,De'Anthony Melton,Jalen McDaniels
3679622794,ToddKroner,1,1,242.25,Joel Embiid,Giannis Antetokounmpo,Jrue Holiday,Tyrese Maxey,De'Anthony Melton,Shake Milton
3679810081,dervan414,1,1,235.13,Giannis Antetokounmpo,Joel Embiid,Brook Lopez,Tyrese Maxey,De'Anthony Melton,P.J. Tucker
3679923346,peglegpete,1,1,227.13,Giannis Antetokounmpo,Joel Embiid,Tyrese Maxey,Grayson Allen,De'Anthony Melton,Jevon Carter
3679715587,kingstriker03,1,1,206.88,Giannis Antetokounmpo,Joel Embiid,Khris Middleton,Tyrese Maxey,De'Anthony Melton,P.J. Tucker
