EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680501341,sfehoko,1,1,233.75,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Naz Reid,Nickeil Alexander-Walker
3680279644,chayis1,1,1,231.25,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Nickeil Alexander-Walker,Taurean Prince
3679955543,Bthrane23,1,1,225.25,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Harrison Barnes,Nickeil Alexander-Walker,Taurean Prince
3679281973,cavsroux52,1,1,223.0,De'Aaron Fox,Domantas Sabonis,Mike Conley,Malik Monk,Trey Lyles,Nickeil Alexander-Walker
3679287363,macyfan,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3679480971,pizzaboysrevenge,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3679949316,ed8802,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3680423702,tlum12,1,1,213.5,Anthony Edwards,De'Aaron Fox,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3680429348,OLICFZV,1,1,212.5,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Naz Reid,Trey Lyles,Taurean Prince
3679419215,Dayal10,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679423393,Rains,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679879402,jbarcomb920,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680051781,rajonrondough,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680519325,mrnorrad,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680511261,xslappymcnuttzx,1,1,207.25,Rudy Gobert,Domantas Sabonis,Anthony Edwards,Malik Monk,Nickeil Alexander-Walker,Taurean Prince
3680073737,trekdude,1,1,206.25,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Taurean Prince,Jordan McLaughlin
3679440740,JeremyT8783,1,1,205.5,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680252670,gooseygoos6,1,1,201.25,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Kevin Huerter,Jordan McLaughlin,Luka Garza
3679285174,obielynn,1,1,197.63,Mike Conley,Anthony Edwards,De'Aaron Fox,Harrison Barnes,Jaden McDaniels,Keegan Murray
3678886319,meade127,1,1,195.88,Mike Conley,Domantas Sabonis,Anthony Edwards,Kevin Huerter,Keegan Murray,Terence Davis
3680362837,akim11,1,1,191.63,Keegan Murray,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince
3680520100,wchubb,1,1,191.0,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Taurean Prince,Luka Garza
3679302881,pjc08,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Keegan Murray,Taurean Prince,Jordan McLaughlin
