EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679829697,BlackLabel2Six,1,1,277.13,James Harden,Giannis Antetokounmpo,Brook Lopez,Tyrese Maxey,Grayson Allen,De'Anthony Melton
3679726794,jlandry1977,1,1,274.63,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,P.J. Tucker,Georges Niang
3679456524,pizzaboysrevenge,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3680212084,tevans4,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3679739294,CopDoc,1,1,266.0,Joel Embiid,Giannis Antetokounmpo,James Harden,Grayson Allen,Joe Ingles,Jalen McDaniels
3679157545,sportsfanatic89,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679419509,gregr1224,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679423144,Rains,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679428183,chrissair,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679819796,Vvrath,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679875150,bkreider,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679970376,tdavis24,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680220131,Jmac9675,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680317328,Vikur1,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680354042,akim11,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679735425,bigbabyperm,1,1,259.63,Giannis Antetokounmpo,Joel Embiid,James Harden,Khris Middleton,Jalen McDaniels,Georges Niang
3679765087,BankVaultz1,1,1,256.38,Giannis Antetokounmpo,Jrue Holiday,Brook Lopez,Tyrese Maxey,Grayson Allen,De'Anthony Melton
3680245443,AustinFaulconer,1,1,248.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tobias Harris,P.J. Tucker,Georges Niang
3680353850,cwbcwb420,1,1,246.25,Joel Embiid,Giannis Antetokounmpo,James Harden,Grayson Allen,Pat Connaughton,Dewayne Dedmon
3679705415,devin53045,1,1,241.5,De'Anthony Melton,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Joe Ingles
3680371540,Josephsylvester777,1,1,238.88,Giannis Antetokounmpo,James Harden,Jrue Holiday,Jae Crowder,Jevon Carter,Joe Ingles
3680337918,shbmaine,1,1,194.25,Joel Embiid,Giannis Antetokounmpo,Tyrese Maxey,Tobias Harris,Jae Crowder,De'Anthony Melton
3679811419,bruquette1,1,1,162.13,Bobby Portis,Giannis Antetokounmpo,Jrue Holiday,Khris Middleton,Tobias Harris,De'Anthony Melton
