EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679290363,macyfan,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Harrison Barnes,James Harden,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679405838,Dayal10,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Jaden McDaniels,James Harden,Harrison Barnes,De'Anthony Melton,Kyle Anderson
3679524965,Dgouldii,1,1,278.5,Joel Embiid,Jaden McDaniels,Tyrese Maxey,Kyle Anderson,James Harden,Keegan Murray,De'Anthony Melton,Harrison Barnes
3680043222,rajonrondough,1,1,278.5,Joel Embiid,Jaden McDaniels,De'Anthony Melton,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Keegan Murray
3680203640,skol52,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Jaden McDaniels,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Kyle Anderson
3680404546,fiapoly,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Jaden McDaniels
3680476472,papiherb69,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680500493,mrnorrad,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680529106,JetMace21,1,1,278.5,Joel Embiid,Kyle Anderson,James Harden,Jaden McDaniels,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Harrison Barnes
3680206471,TNTDiver,1,1,270.0,Joel Embiid,Harrison Barnes,James Harden,Tobias Harris,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kevin Huerter
3679755777,The_General,1,1,268.25,Domantas Sabonis,Jaden McDaniels,Nickeil Alexander-Walker,Giannis Antetokounmpo,Mike Conley,Tobias Harris,Tyrese Maxey,Georges Niang
3679426103,EEChick1400,1,1,260.0,Domantas Sabonis,Harrison Barnes,De'Aaron Fox,Naz Reid,James Harden,Taurean Prince,Malik Monk,Trey Lyles
3679878041,Dodgerboy1023,1,1,250.75,Chimezie Metu,Anthony Edwards,Nickeil Alexander-Walker,Bobby Portis,Tyrese Maxey,Kyle Anderson,Malik Monk,Joel Embiid
3680421163,TheNumber13,1,1,250.0,Rudy Gobert,Harrison Barnes,Tyrese Maxey,Kyle Anderson,Mike Conley,Tobias Harris,Malik Monk,Domantas Sabonis
3680432698,wanders64,1,1,246.5,Naz Reid,Tobias Harris,Tyrese Maxey,Trey Lyles,James Harden,Taurean Prince,Anthony Edwards,De'Aaron Fox
3680010313,CheetosAddict,1,1,243.25,Joel Embiid,Jaden McDaniels,Mike Conley,Keegan Murray,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Naz Reid
3680091601,eriktheviking,1,1,239.75,Domantas Sabonis,De'Anthony Melton,Malik Monk,Kyle Anderson,Tyrese Maxey,Keegan Murray,Anthony Edwards,Mike Conley
3680355893,Money-Maker-Mooney,1,1,237.5,Brook Lopez,Tobias Harris,Pat Connaughton,Naz Reid,De'Aaron Fox,Kyle Anderson,Grayson Allen,Domantas Sabonis
3679695125,rj1142,1,1,231.25,Domantas Sabonis,Harrison Barnes,Tyrese Maxey,Tobias Harris,Mike Conley,Keegan Murray,Anthony Edwards,Jaden McDaniels
3680067131,wesol33,1,1,231.25,Domantas Sabonis,Harrison Barnes,Tyrese Maxey,Tobias Harris,Mike Conley,Keegan Murray,Anthony Edwards,Jaden McDaniels
3680350416,blwatts82,1,1,231.25,Domantas Sabonis,Harrison Barnes,Tyrese Maxey,Tobias Harris,Mike Conley,Keegan Murray,Anthony Edwards,Jaden McDaniels
3679962062,kingbeemf,1,1,193.5,Giannis Antetokounmpo,Naz Reid,De'Aaron Fox,Tobias Harris,Tyrese Maxey,Pat Connaughton,Grayson Allen,Keegan Murray
