EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679412031,gregr1224,1,1,235.88,Donovan Mitchell,Darius Garland,Evan Mobley,Marvin Bagley III,Hamidou Diallo,Cory Joseph
3680412345,SeventyTwo,1,1,229.13,Marvin Bagley III,Donovan Mitchell,Darius Garland,Evan Mobley,Jaden Ivey,Cedi Osman
3679732640,theWhistlesGoWooo,1,1,213.88,Donovan Mitchell,Evan Mobley,Jaden Ivey,Marvin Bagley III,James Wiseman,Hamidou Diallo
3680429460,mrnorrad,1,1,211.38,Darius Garland,Donovan Mitchell,Evan Mobley,Jarrett Allen,Hamidou Diallo,R.J. Hampton
3680324439,Express1260,1,1,206.63,Jarrett Allen,Donovan Mitchell,Darius Garland,Evan Mobley,Hamidou Diallo,Cory Joseph
3680437814,colinbennett20,1,1,206.63,Jarrett Allen,Donovan Mitchell,Darius Garland,Evan Mobley,Hamidou Diallo,Cory Joseph
3679413402,chrissair,1,1,204.88,Donovan Mitchell,Darius Garland,Jarrett Allen,Marvin Bagley III,James Wiseman,Cory Joseph
3680403543,Favrefan67,1,1,202.88,Donovan Mitchell,Darius Garland,Evan Mobley,Jarrett Allen,Caris LeVert,R.J. Hampton
3680430711,fanTasticFinsFan,1,1,196.38,Darius Garland,Donovan Mitchell,Evan Mobley,Jarrett Allen,Isaac Okoro,Cory Joseph
3680450708,Katberg815,1,1,191.13,Donovan Mitchell,Evan Mobley,Jarrett Allen,Jaden Ivey,Hamidou Diallo,Caris LeVert
3680353056,tamsuKi,1,1,189.63,Jarrett Allen,Darius Garland,Evan Mobley,Killian Hayes,James Wiseman,Hamidou Diallo
3679830620,GreyPoupon,1,1,177.88,Jarrett Allen,Donovan Mitchell,Darius Garland,Killian Hayes,Hamidou Diallo,Caris LeVert
3680337158,BigDaddyDeebo,1,1,173.0,Jaden Ivey,Donovan Mitchell,Darius Garland,Jarrett Allen,Hamidou Diallo,Caris LeVert
