EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680593448,cbod0703,1,1,258.0,Trey Lyles,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Kyle Anderson,Nickeil Alexander-Walker
3680592834,JtgRN,1,1,235.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels,Taurean Prince
3680612079,sgraber1,1,1,235.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels,Taurean Prince
3680605864,Tribeterps,1,1,228.75,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Harrison Barnes,Trey Lyles,Nickeil Alexander-Walker
3679768737,ShaidyAdvice,1,1,225.25,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Harrison Barnes,Nickeil Alexander-Walker,Taurean Prince
3680612381,drcrc,1,1,225.25,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Harrison Barnes,Nickeil Alexander-Walker,Taurean Prince
3680570434,lakers512,1,1,221.13,Keegan Murray,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Kevin Huerter,Jaden McDaniels
3680597068,macyfan,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3680555952,Legnip,1,1,216.5,Anthony Edwards,Domantas Sabonis,Kyle Anderson,Keegan Murray,Naz Reid,Trey Lyles
3680562288,sogr8player,1,1,215.75,De'Aaron Fox,Domantas Sabonis,Rudy Gobert,Jaden McDaniels,Trey Lyles,Taurean Prince
3680605834,clocke114089,1,1,214.5,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Jaden McDaniels,Keegan Murray,Taurean Prince
3680351309,Vikur1,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680540933,mseitz4070,1,1,199.5,Jaden McDaniels,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Naz Reid,Terence Davis
3680442064,greatdane1001,1,1,197.25,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Naz Reid,Taurean Prince
3680604392,broncomaniac2015,1,1,197.25,Anthony Edwards,De'Aaron Fox,Kevin Huerter,Jaden McDaniels,Keegan Murray,Naz Reid
3680424563,SJStrauss,1,1,191.75,Rudy Gobert,Anthony Edwards,De'Aaron Fox,Keegan Murray,Naz Reid,Nickeil Alexander-Walker
3680600252,LEO2DRAKE,1,1,191.38,Keegan Murray,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Harrison Barnes,Trey Lyles
3680538224,MickMac35,1,1,191.25,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Harrison Barnes,Naz Reid,Jordan McLaughlin
3680595480,slippman,1,1,191.0,De'Aaron Fox,Domantas Sabonis,Harrison Barnes,Jaden McDaniels,Keegan Murray,Naz Reid
3679376978,aramisj22,1,1,190.5,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Jaden McDaniels,Keegan Murray,Taurean Prince
3680585632,MarkyD420,1,1,190.5,De'Aaron Fox,Anthony Edwards,Kevin Huerter,Harrison Barnes,Keegan Murray,Naz Reid
3680605841,Noah393,1,1,190.5,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Jaden McDaniels,Keegan Murray,Taurean Prince
3680545205,tarheelfl231540,1,1,187.75,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Naz Reid,Taurean Prince,Chimezie Metu
3680587859,sandstorm,1,1,187.5,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Keegan Murray,Jordan McLaughlin
3680597078,Squanto401k,1,1,178.5,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Keegan Murray,Taurean Prince,Jordan McLaughlin
3679860396,kiddie36,1,1,177.75,De'Aaron Fox,Anthony Edwards,Rudy Gobert,Harrison Barnes,Keegan Murray,Jordan McLaughlin
3680547887,joeycirca,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Rudy Gobert,Keegan Murray,Naz Reid,Jordan McLaughlin
3680039149,raiders85,1,1,169.38,Keegan Murray,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Naz Reid,Taurean Prince
