EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680348833,kaysizzle,1,1,309.25,Joel Embiid,Jeremy Sochan,Tyrese Maxey,Tari Eason,Tre Jones,Hamidou Diallo,Devonte' Graham,James Harden
3680464898,dnjoseph1,1,1,306.25,Marvin Bagley III,Anthony Edwards,De'Aaron Fox,Jeremy Sochan,Tyrese Maxey,Tari Eason,Devonte' Graham,Zach Collins
3680454782,dreadz,1,1,306.0,Joel Embiid,Tari Eason,De'Aaron Fox,Jeremy Sochan,Devonte' Graham,Hamidou Diallo,Tyrese Maxey,Kyle Anderson
3679964654,adubbsking24,1,1,303.5,Zach Collins,Jimmy Butler,Jalen Green,Jeremy Sochan,Devonte' Graham,Tari Eason,Hamidou Diallo,James Harden
3680402023,SnowBallZ,1,1,302.5,Joel Embiid,Jeremy Sochan,Tyrese Maxey,Tari Eason,Devonte' Graham,Harrison Barnes,Kevin Huerter,Anthony Edwards
3679820841,Kentown8,1,1,301.25,Marvin Bagley III,Tari Eason,Jalen Green,Jeremy Sochan,Killian Hayes,Anthony Edwards,Devonte' Graham,James Harden
3680191401,bionicknee,1,1,299.0,Zach Collins,Jeremy Sochan,Devonte' Graham,Marvin Bagley III,Jaden Ivey,Tari Eason,Tyler Herro,Joel Embiid
3680133934,GammaDaFrat,1,1,298.5,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Dejounte Murray,Kyle Anderson,Devonte' Graham,Rudy Gobert
3680347831,Kmilnerjr,1,1,297.0,Zach Collins,Marvin Bagley III,Jalen Green,Jeremy Sochan,Tyler Herro,Tari Eason,Devonte' Graham,Domantas Sabonis
3680213572,sanch05,1,1,295.25,Zach Collins,Tobias Harris,Mike Conley,Marvin Bagley III,Tyler Herro,Tari Eason,Devonte' Graham,Joel Embiid
3679888150,bhuguga3,1,1,292.5,Jarrett Allen,Tari Eason,De'Aaron Fox,Jeremy Sochan,Devonte' Graham,Kyle Anderson,Jalen Green,Bam Adebayo
3679857014,hectordepp,1,1,292.0,James Wiseman,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680289072,LawnStar,1,1,289.5,Marvin Bagley III,Anthony Edwards,Tre Jones,Trey Lyles,Devonte' Graham,Jimmy Butler,Hamidou Diallo,De'Aaron Fox
3680107788,ChipotleShark,1,1,287.25,Joel Embiid,KJ Martin,Jalen Green,Marvin Bagley III,Killian Hayes,Tari Eason,Devonte' Graham,Rudy Gobert
3680473082,SnakeyPete,1,1,284.25,Rudy Gobert,Anthony Edwards,Jalen Green,Marvin Bagley III,Devonte' Graham,Jimmy Butler,Hamidou Diallo,Charles Bassey
3680302493,makemerich888,1,1,279.75,Joel Embiid,Tari Eason,Tyrese Maxey,Jeremy Sochan,Devonte' Graham,Anthony Edwards,Hamidou Diallo,Killian Hayes
3680179155,CCKings505,1,1,277.75,Alperen Sengun,Jeremy Sochan,De'Aaron Fox,Marvin Bagley III,Devonte' Graham,Tari Eason,Anthony Edwards,Keegan Murray
3679670546,jsanders41,1,1,276.25,Joel Embiid,Naz Reid,Tre Jones,Marvin Bagley III,De'Aaron Fox,Tari Eason,Jalen Green,Devonte' Graham
3680315895,rustykuntz,1,1,271.0,Zach Collins,Harrison Barnes,James Harden,Jeremy Sochan,Blake Wesley,Keegan Murray,Devonte' Graham,Joel Embiid
3679526321,Holland81,1,1,270.0,Jarrett Allen,Giannis Antetokounmpo,Hamidou Diallo,Jeremy Sochan,Jaden Ivey,Tari Eason,Devonte' Graham,Zach Collins
3680244258,NUkidintown,1,1,270.0,Bam Adebayo,Giannis Antetokounmpo,Blake Wesley,Jeremy Sochan,Devonte' Graham,Hamidou Diallo,Jalen Green,KJ Martin
3680032746,kngof9ex,1,1,268.75,Rudy Gobert,Tari Eason,Anthony Edwards,Jeremy Sochan,Tre Jones,Hamidou Diallo,Devonte' Graham,De'Aaron Fox
