EntryId,Username,EntryNumber,EntryTotal,Points,G,G,F/C,F/C,UTIL,UTIL,BENCH
3680068130,juice182,1,1,270.25,James Harden,Jrue Holiday,Zach Collins,Tari Eason,Rudy Gobert,Mike Conley,Keegan Murray
3679997817,nickps,1,1,243.5,Kevin Porter Jr.,Jaden Ivey,Giannis Antetokounmpo,Bam Adebayo,Evan Mobley,KJ Martin,Jabari Smith Jr.
3680097215,Stopher07,1,1,230.25,Donovan Mitchell,Tyrese Maxey,Domantas Sabonis,Kyle Anderson,Alperen Sengun,Harrison Barnes,Jalen Green
3680020768,quenation21,1,1,223.5,Anthony Edwards,Devonte' Graham,Marvin Bagley III,Jeremy Sochan,De'Aaron Fox,Hamidou Diallo,Khris Middleton
3680098397,Pwrs280,1,1,207.5,Darius Garland,Trae Young,Jimmy Butler,Brook Lopez,Jarrett Allen,Tre Jones,James Wiseman
3680041889,riiiiiiiicky,1,1,184.75,Tyler Herro,Dejounte Murray,Joel Embiid,Clint Capela,Killian Hayes,Kevin Love,Tobias Harris
