EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680645199,butler2222,1,1,59.5,Kyle Anderson,Domantas Sabonis,De'Aaron Fox,Mike Conley,Jaden McDaniels,Taurean Prince
3680669114,russdude555,1,1,59.5,Domantas Sabonis,Mike Conley,Kyle Anderson,Kevin Huerter,Harrison Barnes,Jaden McDaniels
3680648337,dakotak14,1,1,55.75,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Kevin Huerter,Trey Lyles,Nickeil Alexander-Walker
3680647588,jhamilton99,1,1,54.5,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Kevin Huerter,Jaden McDaniels,Taurean Prince
3680616056,pmr60641,1,1,54.25,Keegan Murray,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Kevin Huerter
3680586026,TeamNoHope,1,1,53.88,Trey Lyles,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Malik Monk,Harrison Barnes
3680638192,amanda90grubbs,1,1,52.88,Jaden McDaniels,Domantas Sabonis,De'Aaron Fox,Mike Conley,Malik Monk,Chimezie Metu
3680650894,dfschick,1,1,52.25,Harrison Barnes,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Malik Monk,Nickeil Alexander-Walker
3680647418,tazamar1106,1,1,50.5,Domantas Sabonis,Rudy Gobert,Kyle Anderson,Malik Monk,Kevin Huerter,Taurean Prince
3680662181,ktuts,1,1,49.88,Trey Lyles,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Nickeil Alexander-Walker,Taurean Prince
3680049107,hestonp,1,1,48.75,Naz Reid,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Chimezie Metu
3680472329,TyeRay25,1,1,47.0,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Naz Reid,Trey Lyles,Taurean Prince
3680654613,Beatlenick,1,1,47.0,Domantas Sabonis,Anthony Edwards,Kevin Huerter,Harrison Barnes,Naz Reid,Nickeil Alexander-Walker
3680562761,Bambam19930,1,1,45.25,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Jordan McLaughlin
3680616149,KidRaider3,1,1,45.25,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Jordan McLaughlin
3680651065,starkamania,1,1,44.75,Domantas Sabonis,De'Aaron Fox,Malik Monk,Kevin Huerter,Harrison Barnes,Taurean Prince
3680660556,Truluck32,1,1,44.75,Harrison Barnes,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Jaden McDaniels,Keegan Murray
3680638404,tedman2903,1,1,44.0,Kyle Anderson,Domantas Sabonis,Anthony Edwards,Kevin Huerter,Harrison Barnes,Taurean Prince
3680608950,howry,1,1,42.88,Anthony Edwards,De'Aaron Fox,Kyle Anderson,Malik Monk,Jaden McDaniels,Taurean Prince
3680647911,DR.DRAFTY,1,1,42.75,Naz Reid,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Nickeil Alexander-Walker,Taurean Prince
3679907913,Easy13,1,1,40.0,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Naz Reid,Taurean Prince,Jordan McLaughlin
3680234023,Anthony9911,1,1,40.0,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Naz Reid,Taurean Prince,Jordan McLaughlin
3680638842,zvolm1012,1,1,18.25,Nickeil Alexander-Walker,Naz Reid,Terence Davis,Trey Lyles,Taurean Prince,Luka Garza
