EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680345324,tamsuKi,1,1,277.13,James Harden,Giannis Antetokounmpo,Brook Lopez,Tyrese Maxey,Grayson Allen,De'Anthony Melton
3679954080,austin60915,1,1,274.63,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,P.J. Tucker,Georges Niang
3680516042,kidkyle09,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3679299423,macyfan,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679498664,kaysizzle,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680528612,Rallycap,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680549380,oakland1884,1,1,259.25,Joel Embiid,Giannis Antetokounmpo,Jrue Holiday,Tyrese Maxey,De'Anthony Melton,Georges Niang
3680521110,flaghunter21,1,1,258.5,Joel Embiid,Giannis Antetokounmpo,James Harden,Khris Middleton,Jalen McDaniels,Georges Niang
3679741885,nickfromcwe,1,1,256.38,Giannis Antetokounmpo,Jrue Holiday,Brook Lopez,Tyrese Maxey,Grayson Allen,De'Anthony Melton
3679677463,Eclypse0489,1,1,253.38,Giannis Antetokounmpo,James Harden,Jrue Holiday,Grayson Allen,Pat Connaughton,P.J. Tucker
3680435199,wanders64,1,1,248.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tobias Harris,P.J. Tucker,Georges Niang
3680068196,sanfran49z,1,1,246.75,Jrue Holiday,Giannis Antetokounmpo,Joel Embiid,Tyrese Maxey,Jevon Carter,P.J. Tucker
3679712340,jasonerwin,1,1,245.25,De'Anthony Melton,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Tyrese Maxey,Grayson Allen
3680017544,falstaff64,1,1,245.13,James Harden,Giannis Antetokounmpo,Joel Embiid,Khris Middleton,P.J. Tucker,Shake Milton
3679430070,aramisj22,1,1,236.5,Joel Embiid,Giannis Antetokounmpo,James Harden,Tobias Harris,P.J. Tucker,Jalen McDaniels
3680304521,tommydobb,1,1,216.13,Khris Middleton,Giannis Antetokounmpo,James Harden,Bobby Portis,Brook Lopez,Jalen McDaniels
