EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679374161,aramisj22,1,1,300.5,Zach Collins,Jimmy Butler,Devonte' Graham,Jeremy Sochan,Tre Jones,Tari Eason,Tyler Herro,Bam Adebayo
3680049386,franksta,1,1,300.5,Zach Collins,Tari Eason,Tre Jones,Jeremy Sochan,Devonte' Graham,Jimmy Butler,Tyler Herro,Bam Adebayo
3679655084,dauber1football,1,1,282.5,Alperen Sengun,Jimmy Butler,Jalen Green,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,Bam Adebayo
3679790059,champs21,1,1,282.5,Bam Adebayo,Tari Eason,Devonte' Graham,Jeremy Sochan,Tre Jones,Jimmy Butler,Jalen Green,Alperen Sengun
3680060266,Stagnet,1,1,282.5,Bam Adebayo,Tari Eason,Tre Jones,Jeremy Sochan,Devonte' Graham,Jimmy Butler,Jalen Green,Alperen Sengun
3679901810,Erniemoon14,1,1,276.0,Zach Collins,Tari Eason,Trae Young,Jeremy Sochan,Dejounte Murray,KJ Martin,Devonte' Graham,Clint Capela
3679267274,macyfan,1,1,273.5,Zach Collins,Jeremy Sochan,Jalen Green,Jabari Smith Jr.,Trae Young,Tari Eason,Devonte' Graham,Bam Adebayo
3679540056,bledsoe2002,1,1,273.5,Bam Adebayo,Jabari Smith Jr.,Devonte' Graham,Jeremy Sochan,Trae Young,Tari Eason,Jalen Green,Zach Collins
3679841771,tanooch,1,1,269.25,Bam Adebayo,Jabari Smith Jr.,Tyler Herro,Jeremy Sochan,Dejounte Murray,Keita Bates-Diop,Devonte' Graham,Zach Collins
3679390669,bacon6966,1,1,269.0,Zach Collins,Tari Eason,Dejounte Murray,Jeremy Sochan,Jalen Green,Jimmy Butler,Devonte' Graham,Clint Capela
3680022939,rajonrondough,1,1,263.75,Bam Adebayo,Jeremy Sochan,Tre Jones,Jabari Smith Jr.,Devonte' Graham,Jimmy Butler,Jalen Green,Zach Collins
3679533353,Jdennis08,1,1,260.0,Zach Collins,KJ Martin,Kevin Porter Jr.,Jeremy Sochan,Trae Young,Bogdan Bogdanovic,Devonte' Graham,Clint Capela
3680050230,Lamps_Up_77,1,1,255.5,Bam Adebayo,Caleb Martin,Devonte' Graham,Jeremy Sochan,Trae Young,Julian Champagnie,Dejounte Murray,Alperen Sengun
3679981263,CheetosAddict,1,1,246.0,Zach Collins,KJ Martin,Devonte' Graham,Jeremy Sochan,Trae Young,Jimmy Butler,Jalen Green,Blake Wesley
3679961922,kingbeemf,1,1,243.5,Clint Capela,Jeremy Sochan,Devonte' Graham,De'Andre Hunter,Trae Young,KJ Martin,Dejounte Murray,Jalen Green
3679149483,Nvremailme,1,1,241.0,Clint Capela,Saddiq Bey,Blake Wesley,Jeremy Sochan,Kevin Porter Jr.,Jimmy Butler,Dejounte Murray,Zach Collins
3679331661,DopeRandy,1,1,237.0,Zach Collins,Saddiq Bey,Max Strus,Jabari Smith Jr.,Kevin Porter Jr.,Jimmy Butler,Dejounte Murray,Devonte' Graham
3679669731,upsidedown35173,1,1,233.25,Clint Capela,Jimmy Butler,Tyler Herro,Jeremy Sochan,Jalen Green,KJ Martin,Bogdan Bogdanovic,Jabari Smith Jr.
3679797470,shoopdog,1,1,233.0,Zach Collins,KJ Martin,Blake Wesley,Jeremy Sochan,Jalen Green,Jimmy Butler,Dejounte Murray,Clint Capela
3679645134,Trailwood,1,1,228.5,Bam Adebayo,Jabari Smith Jr.,Jalen Green,John Collins,Dejounte Murray,Saddiq Bey,Tyler Herro,Zach Collins
3679627265,chuckdzl72,1,1,208.5,Alperen Sengun,Jeremy Sochan,Jalen Green,Jabari Smith Jr.,Tre Jones,KJ Martin,Bogdan Bogdanovic,Trae Young
3679882413,Kintopjk,1,1,208.25,Clint Capela,Jimmy Butler,Dejounte Murray,John Collins,Jalen Green,Saddiq Bey,Bogdan Bogdanovic,Kevin Porter Jr.
3680090425,djtexas817,1,1,161.5,Clint Capela,Jabari Smith Jr.,Victor Oladipo,John Collins,Dejounte Murray,Max Strus,Jalen Green,Trae Young
