EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3680234164,esdavies,1,1,125.5,Kristaps Porzingis,Delon Wright,Scottie Barnes,Precious Achiuwa
3680246221,Jromero021,1,1,125.0,Fred VanVleet,Gary Trent Jr.,Jakob Poeltl,Jay Huff
3680242609,edrew555,1,1,85.0,Bradley Beal,Kyle Kuzma,Chris Boucher,Deni Avdija
3680237886,RexQwonDo,1,1,73.5,Pascal Siakam,Corey Kispert,Daniel Gafford,OG Anunoby
