EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680363005,tamsuKi,1,1,277.13,James Harden,Giannis Antetokounmpo,Brook Lopez,Tyrese Maxey,Grayson Allen,De'Anthony Melton
3680477806,ctripodi,1,1,274.63,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,P.J. Tucker,Georges Niang
3679428176,chrissair,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680500087,Floridaboi8,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680522949,colinbennett20,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679419498,gregr1224,1,1,259.63,Giannis Antetokounmpo,Joel Embiid,James Harden,Khris Middleton,Jalen McDaniels,Georges Niang
3680240101,DefSit,1,1,254.38,Jevon Carter,Giannis Antetokounmpo,Joel Embiid,James Harden,Jrue Holiday,Dewayne Dedmon
3680275668,gpusmc,1,1,252.13,Tyrese Maxey,Giannis Antetokounmpo,Joel Embiid,James Harden,Joe Ingles,P.J. Tucker
3679955388,GreyPoupon,1,1,248.63,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3680490270,mattking24,1,1,244.5,Joel Embiid,Giannis Antetokounmpo,Jrue Holiday,Grayson Allen,De'Anthony Melton,P.J. Tucker
3679880343,SJ8687,1,1,240.88,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Bobby Portis,P.J. Tucker,Georges Niang
3680521614,RahulTU12,1,1,237.25,Joel Embiid,Giannis Antetokounmpo,Brook Lopez,Grayson Allen,De'Anthony Melton,Joe Ingles
3680411082,nicholas.litalien,1,1,235.13,Giannis Antetokounmpo,Joel Embiid,Brook Lopez,Tyrese Maxey,De'Anthony Melton,P.J. Tucker
3679749192,theWhistlesGoWooo,1,1,233.0,Joel Embiid,Giannis Antetokounmpo,Jrue Holiday,Tobias Harris,De'Anthony Melton,Georges Niang
3680419886,DBunt09,1,1,219.0,De'Anthony Melton,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Tobias Harris,Grayson Allen
3680442708,qbjjj,1,1,217.88,Giannis Antetokounmpo,Joel Embiid,Jrue Holiday,Pat Connaughton,De'Anthony Melton,P.J. Tucker
3680485688,moorth,1,1,209.5,Tobias Harris,Giannis Antetokounmpo,Joel Embiid,James Harden,De'Anthony Melton,P.J. Tucker
