EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680528735,misterpost,1,1,332.25,Joel Embiid,Harrison Barnes,James Harden,Trey Lyles,Tyrese Maxey,Jaden McDaniels,Kevin Huerter,Kyle Anderson
3680487903,uppy2017,1,1,305.0,Joel Embiid,Kyle Anderson,De'Anthony Melton,Trey Lyles,Mike Conley,Harrison Barnes,Tyrese Maxey,James Harden
3680315952,jtschaffner,1,1,284.0,Brook Lopez,Kevin Huerter,De'Aaron Fox,Keegan Murray,James Harden,De'Anthony Melton,Tyrese Maxey,Kyle Anderson
3679866029,bkreider,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680497552,Cjpep3,1,1,278.5,Joel Embiid,Harrison Barnes,De'Anthony Melton,Keegan Murray,James Harden,Jaden McDaniels,Tyrese Maxey,Kyle Anderson
3680529683,gregr1224,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Jaden McDaniels,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Kyle Anderson
3679999333,GreyPoupon,1,1,260.5,Joel Embiid,Harrison Barnes,Anthony Edwards,Trey Lyles,Mike Conley,Keegan Murray,Malik Monk,Kyle Anderson
3680044045,mikebass77,1,1,258.5,Trey Lyles,Anthony Edwards,De'Aaron Fox,Keegan Murray,James Harden,Harrison Barnes,Tyrese Maxey,Joe Ingles
3679398899,aramisj22,1,1,254.0,Joel Embiid,Harrison Barnes,Kevin Huerter,Keegan Murray,Mike Conley,Jaden McDaniels,De'Anthony Melton,Domantas Sabonis
3680070608,cujo67,1,1,253.5,Naz Reid,Giannis Antetokounmpo,Kevin Huerter,Taurean Prince,Tyrese Maxey,Keegan Murray,Anthony Edwards,Kyle Anderson
3680153790,csk2022,1,1,250.0,Domantas Sabonis,Trey Lyles,Tyrese Maxey,Keegan Murray,De'Aaron Fox,Taurean Prince,Anthony Edwards,Kevin Huerter
3679950357,karljr,1,1,247.25,Domantas Sabonis,Kyle Anderson,Tyrese Maxey,Keegan Murray,De'Aaron Fox,Harrison Barnes,Kevin Huerter,Tobias Harris
3680525627,nbhouse10,1,1,247.25,Domantas Sabonis,Kyle Anderson,Tyrese Maxey,Keegan Murray,De'Aaron Fox,Harrison Barnes,Kevin Huerter,Tobias Harris
3680243671,stewdaddy69,1,1,243.25,Joel Embiid,Jaden McDaniels,Mike Conley,Keegan Murray,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Naz Reid
3680535155,powerdog45,1,1,238.5,Rudy Gobert,Harrison Barnes,Kevin Huerter,Keegan Murray,De'Aaron Fox,De'Anthony Melton,Tyrese Maxey,Domantas Sabonis
3680218002,allday1211,1,1,229.5,Domantas Sabonis,Kyle Anderson,De'Anthony Melton,Tobias Harris,Mike Conley,Khris Middleton,Tyrese Maxey,Rudy Gobert
3679527704,ShaidyAdvice,1,1,215.75,Rudy Gobert,Harrison Barnes,Anthony Edwards,Tobias Harris,Mike Conley,Taurean Prince,De'Anthony Melton,Domantas Sabonis
3680016825,raiders85,1,1,212.25,Joel Embiid,P.J. Tucker,Nickeil Alexander-Walker,Giannis Antetokounmpo,De'Aaron Fox,Taurean Prince,Shake Milton,Pat Connaughton
3680534521,TEDDYB12345y,1,1,209.5,Rudy Gobert,Keegan Murray,De'Anthony Melton,Tobias Harris,Tyrese Maxey,Anthony Edwards,Kevin Huerter,De'Aaron Fox
3680528248,cptnspaulding,1,1,206.25,Joel Embiid,Jaden McDaniels,Pat Connaughton,Keegan Murray,De'Aaron Fox,Khris Middleton,De'Anthony Melton,Kyle Anderson
3680010931,nbriggs11183,1,1,198.75,Giannis Antetokounmpo,Taurean Prince,Joe Ingles,Keegan Murray,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Khris Middleton
3679810447,raynathansugahill,1,1,192.5,Rudy Gobert,Keegan Murray,De'Aaron Fox,Naz Reid,Mike Conley,Tobias Harris,Davion Mitchell,Domantas Sabonis
