EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680596976,sgraber1,1,1,235.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels,Taurean Prince
3680263149,chayis1,1,1,231.25,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Nickeil Alexander-Walker,Taurean Prince
3680568068,fantasyfreak78,1,1,231.25,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Nickeil Alexander-Walker,Taurean Prince
3680595048,drcrc,1,1,225.25,Domantas Sabonis,Anthony Edwards,Rudy Gobert,Harrison Barnes,Nickeil Alexander-Walker,Taurean Prince
3680601077,gforcerj,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3680612097,hl1976,1,1,210.5,Anthony Edwards,Domantas Sabonis,Kyle Anderson,Jaden McDaniels,Keegan Murray,Taurean Prince
3679419217,Dayal10,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679423408,Rains,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680051796,rajonrondough,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680509807,mrnorrad,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680536034,shiposki75,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680567706,bayboychiefs,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680588618,Rallycap,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680588705,KingRoto7,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680596342,kpate220,1,1,205.5,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680537323,JRSPATS,1,1,205.25,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Harrison Barnes,Jaden McDaniels,Keegan Murray
3680570187,tynoah,1,1,198.5,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Malik Monk,Nickeil Alexander-Walker,Taurean Prince
3680603705,MandoF1285k,1,1,196.75,De'Aaron Fox,Domantas Sabonis,Mike Conley,Keegan Murray,Naz Reid,Trey Lyles
3679480964,pizzaboysrevenge,1,1,191.63,Keegan Murray,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince
3680611205,PolyVooFonsay,1,1,191.0,De'Aaron Fox,Domantas Sabonis,Harrison Barnes,Jaden McDaniels,Keegan Murray,Naz Reid
