EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680588688,FlynnerPBC,1,1,247.0,Domantas Sabonis,Anthony Edwards,Kevin Huerter,Harrison Barnes,Jaden McDaniels,Trey Lyles
3680040591,falstaff64,1,1,241.25,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Jaden McDaniels,Naz Reid,Trey Lyles
3680588028,kevinthieleman,1,1,235.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels,Taurean Prince
3680596955,sgraber1,1,1,235.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Jaden McDaniels,Taurean Prince
3680536044,RedCrow311,1,1,231.25,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Nickeil Alexander-Walker,Taurean Prince
3680603629,jamesmcalindon,1,1,225.13,Kyle Anderson,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Jaden McDaniels,Keegan Murray
3680583163,seanp912,1,1,221.75,Trey Lyles,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Mike Conley,Naz Reid
3680611970,mallows,1,1,220.0,Jaden McDaniels,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Chimezie Metu
3680559713,mvandygriff,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3679954587,austin60915,1,1,216.0,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince,Jordan McLaughlin
3680586609,branrich03,1,1,214.5,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Jaden McDaniels,Keegan Murray,Taurean Prince
3680594592,camdarsol,1,1,211.25,De'Aaron Fox,Domantas Sabonis,Rudy Gobert,Harrison Barnes,Trey Lyles,Taurean Prince
3680612099,Rallycap,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680515519,wanders64,1,1,208.5,Jaden McDaniels,Anthony Edwards,De'Aaron Fox,Rudy Gobert,Mike Conley,Taurean Prince
3680552467,nicoh22,1,1,208.5,Naz Reid,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince
3680596347,swoosh872000,1,1,207.63,Kyle Anderson,Domantas Sabonis,De'Aaron Fox,Malik Monk,Harrison Barnes,Davion Mitchell
3680605155,kidkyle09,1,1,206.0,Anthony Edwards,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680597079,hamburgler420,1,1,201.5,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Jaden McDaniels,Taurean Prince,Jordan McLaughlin
3679751895,nickfromcwe,1,1,200.5,Anthony Edwards,De'Aaron Fox,Mike Conley,Harrison Barnes,Keegan Murray,Trey Lyles
3678862365,Patrick_Star,1,1,191.0,De'Aaron Fox,Domantas Sabonis,Harrison Barnes,Jaden McDaniels,Keegan Murray,Naz Reid
3680515706,protectmyhouse22,1,1,189.75,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Keegan Murray,Naz Reid,Taurean Prince
3680586675,flaghunter21,1,1,189.75,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Naz Reid,Taurean Prince,Jordan McLaughlin
3680566393,Tuba86,1,1,185.0,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Keegan Murray,Naz Reid,Terence Davis
3679498767,kaysizzle,1,1,178.5,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680588694,Doc_Holliday1851,1,1,178.5,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680610559,Scrills,1,1,177.13,Keegan Murray,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Terence Davis,Trey Lyles
3680589035,BearDown1985,1,1,176.75,De'Aaron Fox,Anthony Edwards,Rudy Gobert,Harrison Barnes,Davion Mitchell,Taurean Prince
3680542014,zolika13,1,1,169.38,Keegan Murray,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Naz Reid,Taurean Prince
3680592498,JabariSmithFan,1,1,169.38,Keegan Murray,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Naz Reid,Taurean Prince
