EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680353988,tamsuKi,1,1,232.63,Bam Adebayo,Dejounte Murray,Tyler Herro,Clint Capela,De'Andre Hunter,Caleb Martin
3679999269,zolika13,1,1,231.88,Bam Adebayo,Trae Young,Tyler Herro,Clint Capela,Gabe Vincent,Onyeka Okongwu
3680459811,jamesmcalindon,1,1,230.25,Trae Young,Jimmy Butler,Bam Adebayo,Clint Capela,Caleb Martin,Jalen Johnson
3680495365,MrAndrew1337,1,1,229.25,Jalen Johnson,Trae Young,Jimmy Butler,Bam Adebayo,Tyler Herro,Clint Capela
3679953027,austin60915,1,1,228.38,Bam Adebayo,Jimmy Butler,Dejounte Murray,Tyler Herro,Caleb Martin,Cody Zeller
3680502468,Rallycap,1,1,216.38,Bam Adebayo,Trae Young,Dejounte Murray,Tyler Herro,Onyeka Okongwu,Cody Zeller
3680509560,mrnorrad,1,1,216.0,Onyeka Okongwu,Trae Young,Jimmy Butler,Bam Adebayo,Tyler Herro,Victor Oladipo
3680496505,ricksells01,1,1,215.88,Bam Adebayo,Dejounte Murray,Tyler Herro,Clint Capela,Max Strus,Onyeka Okongwu
3680522179,wmcammond,1,1,212.88,Dejounte Murray,Jimmy Butler,Bam Adebayo,Clint Capela,Gabe Vincent,Onyeka Okongwu
3678861625,Patrick_Star,1,1,212.5,Trae Young,Jimmy Butler,Tyler Herro,De'Andre Hunter,Saddiq Bey,Onyeka Okongwu
3680521811,cchuks,1,1,212.5,Trae Young,Jimmy Butler,Tyler Herro,De'Andre Hunter,Saddiq Bey,Onyeka Okongwu
3679498631,kaysizzle,1,1,211.75,Victor Oladipo,Trae Young,Jimmy Butler,Bam Adebayo,Tyler Herro,Onyeka Okongwu
3680029276,falstaff64,1,1,211.75,Cody Zeller,Trae Young,Bam Adebayo,Dejounte Murray,Tyler Herro,Clint Capela
3679722930,nickfromcwe,1,1,202.38,Dejounte Murray,Jimmy Butler,Tyler Herro,Clint Capela,Saddiq Bey,Gabe Vincent
3680522161,BearDown1985,1,1,193.88,Jimmy Butler,Bam Adebayo,Dejounte Murray,De'Andre Hunter,John Collins,Gabe Vincent
3680434282,wanders64,1,1,190.13,John Collins,Jimmy Butler,Bam Adebayo,Dejounte Murray,Tyler Herro,Caleb Martin
3680468423,flaghunter21,1,1,188.0,Trae Young,Jimmy Butler,Bam Adebayo,John Collins,Gabe Vincent,Victor Oladipo
3680353574,1winnerwinner123,1,1,181.13,Jimmy Butler,Trae Young,Dejounte Murray,Kevin Love,Caleb Martin,Cody Zeller
3680498001,mallows,1,1,164.63,John Collins,Trae Young,Bam Adebayo,Dejounte Murray,Kevin Love,De'Andre Hunter
3680512579,Harmiles,1,1,148.13,Clint Capela,Trae Young,Dejounte Murray,Kevin Love,Max Strus,John Collins
