EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679387236,Dayal10,1,1,309.5,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3679948610,RoYzH,1,1,309.25,Joel Embiid,Tari Eason,James Harden,Jeremy Sochan,Tre Jones,Hamidou Diallo,Devonte' Graham,Tyrese Maxey
3679363759,brknets23,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679413328,chrissair,1,1,306.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Joel Embiid
3679575895,medicine,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679599764,Mikeypo2017,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679751694,papagates,1,1,306.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3679794269,joniver,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679881249,bkreider,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680109745,nbalive99,1,1,306.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Joel Embiid
3679560243,WPU2003,1,1,297.25,Zach Collins,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,James Harden,Harrison Barnes,Devonte' Graham,John Collins
3680308209,tuck8989,1,1,290.75,Joel Embiid,Jeremy Sochan,Devonte' Graham,Marvin Bagley III,Jaden Ivey,Tari Eason,Hamidou Diallo,De'Aaron Fox
3679949578,JRock171,1,1,286.25,Rudy Gobert,John Collins,Devonte' Graham,Evan Mobley,Mike Conley,Kyle Anderson,Hamidou Diallo,Domantas Sabonis
3679577749,Junx1978,1,1,280.5,Zach Collins,Tari Eason,Jalen Green,Jeremy Sochan,Tyler Herro,Hamidou Diallo,Devonte' Graham,Joel Embiid
3679451376,echOgaming,1,1,275.25,Jarrett Allen,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Giannis Antetokounmpo
3679991534,markvikings,1,1,273.25,Alperen Sengun,Jeremy Sochan,Tre Jones,Marvin Bagley III,Devonte' Graham,Hamidou Diallo,Jalen Green,Joel Embiid
3679464128,DaltonR24,1,1,267.25,Marvin Bagley III,Keegan Murray,James Harden,Jaden McDaniels,Killian Hayes,Jimmy Butler,Jalen Green,Tyrese Maxey
3679816428,dabroncs11,1,1,266.0,Charles Bassey,Keita Bates-Diop,De'Aaron Fox,Jeremy Sochan,Devonte' Graham,Hamidou Diallo,Jalen Green,Joel Embiid
3680320842,Deppilf,1,1,263.75,Bam Adebayo,Jeremy Sochan,Jalen Green,Tobias Harris,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679602836,kdpinkerton,1,1,243.25,James Wiseman,Evan Mobley,Devonte' Graham,Jeremy Sochan,Jalen Green,Tobias Harris,Hamidou Diallo,Joel Embiid
3680173540,earcher5120,1,1,242.0,Evan Mobley,Hamidou Diallo,Tyrese Maxey,Giannis Antetokounmpo,Killian Hayes,De'Anthony Melton,Jalen Green,Jaden McDaniels
3680311327,harryzehner22,1,1,236.0,Naz Reid,Tari Eason,Devonte' Graham,Keegan Murray,De'Aaron Fox,Anthony Edwards,Tyler Herro,Jalen Green
3679973625,bravelittletoaster99,1,1,214.0,Rudy Gobert,Jeremy Sochan,Jalen Green,Keegan Murray,Tyrese Maxey,KJ Martin,Dejounte Murray,Tyler Herro
