EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679701363,nickfromcwe,1,1,294.25,Rudy Gobert,Kyle Anderson,Kevin Huerter,Jaden McDaniels,Jrue Holiday,Harrison Barnes,De'Anthony Melton,Domantas Sabonis
3680516238,kidkyle09,1,1,287.0,Joel Embiid,Taurean Prince,Kevin Huerter,Kyle Anderson,James Harden,Keegan Murray,Tyrese Maxey,Harrison Barnes
3679290354,macyfan,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Harrison Barnes,James Harden,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679476304,kaysizzle,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680441069,snugg26,1,1,275.0,Rudy Gobert,Giannis Antetokounmpo,De'Anthony Melton,Harrison Barnes,Mike Conley,Jaden McDaniels,Tyrese Maxey,Kyle Anderson
3679934921,BlueDevil3331,1,1,266.0,Joel Embiid,Kyle Anderson,James Harden,Keegan Murray,Tyrese Maxey,Tobias Harris,Kevin Huerter,Taurean Prince
3680218093,TrueNorth79,1,1,257.75,Brook Lopez,Kevin Huerter,De'Anthony Melton,Kyle Anderson,De'Aaron Fox,Keegan Murray,Anthony Edwards,Tyrese Maxey
3679415118,aramisj22,1,1,254.0,Joel Embiid,Harrison Barnes,Kevin Huerter,Keegan Murray,Mike Conley,Jaden McDaniels,De'Anthony Melton,Domantas Sabonis
3680200422,RSMdk01,1,1,250.25,Domantas Sabonis,Taurean Prince,De'Anthony Melton,Trey Lyles,De'Aaron Fox,Anthony Edwards,Nickeil Alexander-Walker,Rudy Gobert
3680424249,wanders64,1,1,246.5,Naz Reid,Tobias Harris,Tyrese Maxey,Trey Lyles,James Harden,Taurean Prince,Anthony Edwards,De'Aaron Fox
3679858729,nicoh22,1,1,237.75,Joel Embiid,Kevin Huerter,Mike Conley,Naz Reid,Tyrese Maxey,Khris Middleton,De'Anthony Melton,Rudy Gobert
3680425892,Mimmy2300,1,1,226.75,Naz Reid,Bobby Portis,De'Aaron Fox,P.J. Tucker,James Harden,Tobias Harris,Grayson Allen,Brook Lopez
3679950654,austin60915,1,1,223.5,Joel Embiid,Taurean Prince,Anthony Edwards,Jaden McDaniels,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Rudy Gobert
3680515790,ideagirl13,1,1,222.75,Rudy Gobert,Harrison Barnes,Joe Ingles,Giannis Antetokounmpo,Tyrese Maxey,Tobias Harris,De'Anthony Melton,Brook Lopez
3679624642,stock2mail,1,1,217.25,Giannis Antetokounmpo,Keegan Murray,De'Aaron Fox,Tobias Harris,Tyrese Maxey,Taurean Prince,Kevin Huerter,Harrison Barnes
3680529632,flaghunter21,1,1,214.5,Joel Embiid,Harrison Barnes,De'Aaron Fox,Taurean Prince,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Rudy Gobert
3679384086,Ambersthierry23,1,1,213.25,Brook Lopez,Giannis Antetokounmpo,Malik Monk,Trey Lyles,Davion Mitchell,Keegan Murray,Austin Rivers,Joel Embiid
3680539275,TEDDYB12345y,1,1,209.5,Rudy Gobert,Keegan Murray,De'Anthony Melton,Tobias Harris,Tyrese Maxey,Anthony Edwards,Kevin Huerter,De'Aaron Fox
3680527836,MrAndrew1337,1,1,206.5,Brook Lopez,Khris Middleton,Pat Connaughton,Keegan Murray,De'Aaron Fox,Jaden McDaniels,Anthony Edwards,Harrison Barnes
