EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3680479998,thauth10,1,1,261.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Brook Lopez,Kyle Anderson
3679440959,Gsocrstr88,1,1,255.5,Joel Embiid,Anthony Edwards,Darius Garland,Evan Mobley,Zach Collins,Jeremy Sochan
3679299686,macyfan,1,1,255.0,Giannis Antetokounmpo,Domantas Sabonis,Jimmy Butler,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680479904,dropzone420,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680464769,imurhuckleberry,1,1,241.25,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3679180587,ScotchDragon,1,1,240.5,Giannis Antetokounmpo,Anthony Edwards,Darius Garland,Kevin Porter Jr.,Brook Lopez,Jeremy Sochan
3679434742,Manos1,1,1,240.25,James Harden,Anthony Edwards,Rudy Gobert,Alperen Sengun,Zach Collins,Jabari Smith Jr.
3679295382,glavilla,1,1,238.5,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Zach Collins,Jeremy Sochan
3680380223,DaDonSki23,1,1,231.5,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Tyler Herro,Jalen Green,Jeremy Sochan
3680373828,ChristianL18,1,1,222.75,Giannis Antetokounmpo,Anthony Edwards,De'Aaron Fox,Kevin Porter Jr.,Zach Collins,Jaden Ivey
3679317313,TRU337,1,1,218.5,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Clint Capela
