EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3680447766,Emon17,1,1,121.5,Domantas Sabonis,Kevin Huerter,Jaden McDaniels,Harrison Barnes
3680448823,redhawk72,1,1,120.0,Kyle Anderson,De'Aaron Fox,Mike Conley,Malik Monk
3680429216,pwooooood,1,1,96.0,Anthony Edwards,Rudy Gobert,Naz Reid,Keegan Murray
