EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679387226,Dayal10,1,1,309.5,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3679491236,timmyteebow,1,1,309.5,Joel Embiid,Evan Mobley,Tyrese Maxey,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Jeremy Sochan
3680129197,Elklvr,1,1,309.5,Joel Embiid,Evan Mobley,Tyrese Maxey,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Jeremy Sochan
3679551042,Swiss410,1,1,309.25,Joel Embiid,Jeremy Sochan,Tyrese Maxey,Tari Eason,Tre Jones,Hamidou Diallo,Devonte' Graham,James Harden
3680004019,SeaBassFish,1,1,306.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Joel Embiid
3680071991,jryan409,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680177319,caseymacleod22,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680321320,fritzruby1,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679597765,sra7991,1,1,303.5,Zach Collins,Jimmy Butler,James Harden,Jeremy Sochan,Jalen Green,Hamidou Diallo,Devonte' Graham,Tari Eason
3680431431,Jaybo04,1,1,303.5,Jarrett Allen,Evan Mobley,James Harden,Tari Eason,Jalen Green,Hamidou Diallo,Devonte' Graham,Clint Capela
3680213467,WhoDat15,1,1,301.5,Zach Collins,Evan Mobley,Darius Garland,Jeremy Sochan,Devonte' Graham,Tari Eason,Tyrese Maxey,Rudy Gobert
3680267017,polacekk,1,1,300.75,Evan Mobley,Kyle Anderson,Tyrese Maxey,Jeremy Sochan,Donovan Mitchell,Keita Bates-Diop,Devonte' Graham,Zach Collins
3679551584,WPU2003,1,1,297.25,Zach Collins,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,James Harden,Harrison Barnes,Devonte' Graham,John Collins
3679320716,glavilla,1,1,288.75,Joel Embiid,Keegan Murray,Tyrese Maxey,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,James Harden
3679425972,defsound,1,1,278.25,Jarrett Allen,Marvin Bagley III,Darius Garland,Jeremy Sochan,De'Aaron Fox,Hamidou Diallo,Devonte' Graham,Tyrese Maxey
3680478940,Flyinpillowmonsta,1,1,274.5,Giannis Antetokounmpo,Anthony Edwards,Hamidou Diallo,Jeremy Sochan,Devonte' Graham,Tari Eason,Tyrese Maxey,De'Anthony Melton
3679970401,fill79,1,1,272.25,Alperen Sengun,Jeremy Sochan,Jalen Green,Evan Mobley,Tre Jones,Tari Eason,Devonte' Graham,Anthony Edwards
3680321026,Deppilf,1,1,263.75,Bam Adebayo,Jeremy Sochan,Jalen Green,Tobias Harris,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680462184,SeanWilson72,1,1,253.25,James Wiseman,Jeremy Sochan,Jalen Green,Evan Mobley,Devonte' Graham,Hamidou Diallo,Jaden Ivey,Joel Embiid
3680284981,peabrains,1,1,236.75,Domantas Sabonis,Naz Reid,Jaden Ivey,Caleb Martin,De'Aaron Fox,KJ Martin,Hamidou Diallo,Jeremy Sochan
3680078302,TChickenving,1,1,234.5,John Collins,Tari Eason,Killian Hayes,Jeremy Sochan,James Harden,Anthony Edwards,Jalen Green,Malik Monk
3679599740,jab5227,1,1,211.5,Clint Capela,Bogdan Bogdanovic,Tre Jones,John Collins,Jalen Green,Kevin Huerter,Jaden Ivey,Giannis Antetokounmpo
3679837947,asapgarcon,1,1,210.5,Joel Embiid,Keegan Murray,Hamidou Diallo,Tari Eason,De'Aaron Fox,Tobias Harris,Jalen Green,James Wiseman
