EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679661451,ChipotleAddict,1,1,324.25,Zach Collins,Jeremy Sochan,James Harden,Marvin Bagley III,Blake Wesley,Tari Eason,Devonte' Graham,Joel Embiid
3679687687,pdbs99,1,1,316.75,Zach Collins,Jeremy Sochan,James Harden,Tari Eason,Devonte' Graham,Hamidou Diallo,Caris LeVert,Joel Embiid
3680137423,rdurantecp,1,1,308.5,James Wiseman,Anthony Edwards,James Harden,Jeremy Sochan,Tyrese Maxey,Tari Eason,Devonte' Graham,Zach Collins
3679882592,bkreider,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680131806,darrenfine,1,1,294.75,Zach Collins,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Anthony Edwards,Hamidou Diallo,De'Aaron Fox
3679953959,mbelman967,1,1,290.25,Charles Bassey,Naz Reid,Tyrese Maxey,Giannis Antetokounmpo,Devonte' Graham,Tari Eason,Caris LeVert,Joel Embiid
3680283283,wenz2424,1,1,286.25,Charles Bassey,Jimmy Butler,Anthony Edwards,Jeremy Sochan,Devonte' Graham,Tari Eason,Hamidou Diallo,De'Aaron Fox
3679808280,mazwa,1,1,282.0,Jarrett Allen,Jeremy Sochan,Tre Jones,Marvin Bagley III,Devonte' Graham,Kyle Anderson,Jalen Green,Joel Embiid
3679201520,petteytheft89,1,1,281.0,James Wiseman,Jabari Smith Jr.,Anthony Edwards,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679928008,crump11,1,1,275.75,Giannis Antetokounmpo,Keegan Murray,Tyler Herro,Marvin Bagley III,Jalen Green,Tari Eason,Tyrese Maxey,Devonte' Graham
3680452134,nyknixs33,1,1,271.0,Alperen Sengun,Evan Mobley,Darius Garland,Jeremy Sochan,Devonte' Graham,Hamidou Diallo,Jalen Green,Tyrese Maxey
3680262971,brkymf32,1,1,265.75,Jarrett Allen,Isaiah Livers,Anthony Edwards,Jeremy Sochan,Devonte' Graham,Tari Eason,Tyler Herro,Darius Garland
3680425214,wilson1,1,1,262.75,Giannis Antetokounmpo,Kevin Huerter,Devonte' Graham,Jeremy Sochan,Dejounte Murray,Tari Eason,Jalen Green,Naz Reid
3679817281,youdacao,1,1,262.0,Joel Embiid,Jeremy Sochan,Tre Jones,De'Andre Hunter,Jaden Ivey,Hamidou Diallo,Caris LeVert,James Harden
3680291580,WHITEIRON,1,1,176.5,Clint Capela,Keegan Murray,Killian Hayes,Tobias Harris,Dejounte Murray,KJ Martin,Jaden Ivey,Trae Young
