EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680446985,Bh3llf1r3,1,1,287.5,Domantas Sabonis,Kyle Anderson,Grayson Allen,Tobias Harris,James Harden,Harrison Barnes,Kevin Huerter,Malik Monk
3680167425,braysamps10,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Jaden McDaniels,Tyrese Maxey,Kyle Anderson,De'Anthony Melton,Keegan Murray
3679095059,thetarborokid,1,1,264.5,Brook Lopez,Bobby Portis,Kevin Huerter,Keegan Murray,James Harden,Khris Middleton,Tyrese Maxey,Kyle Anderson
3680549457,howwasthattaken,1,1,235.25,Rudy Gobert,Anthony Edwards,Grayson Allen,Keegan Murray,Tyrese Maxey,Harrison Barnes,De'Anthony Melton,Domantas Sabonis
3680518128,werthgj,1,1,225.25,Domantas Sabonis,Keegan Murray,De'Aaron Fox,Naz Reid,Mike Conley,Taurean Prince,Tyrese Maxey,Rudy Gobert
3680534936,PierreDelecto,1,1,225.25,Rudy Gobert,Keegan Murray,De'Aaron Fox,Naz Reid,Mike Conley,Taurean Prince,Tyrese Maxey,Domantas Sabonis
3680435126,Bangzfromhud24,1,1,222.25,Joel Embiid,Keegan Murray,De'Anthony Melton,Harrison Barnes,De'Aaron Fox,Kyle Anderson,Tyrese Maxey,Tobias Harris
3680521791,isaiahc1010,1,1,218.5,Bobby Portis,Kessler Edwards,Anthony Edwards,Harrison Barnes,De'Aaron Fox,Kyle Anderson,Tyrese Maxey,Tobias Harris
3680533061,eddieksmith,1,1,210.5,Domantas Sabonis,Keegan Murray,Pat Connaughton,Kyle Anderson,De'Aaron Fox,Khris Middleton,Tyrese Maxey,Naz Reid
3680060052,taxbreaks,1,1,207.25,Rudy Gobert,Keegan Murray,Jrue Holiday,Naz Reid,Tyrese Maxey,Khris Middleton,De'Anthony Melton,De'Aaron Fox
