EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680219314,conw3240,1,1,311.5,Joel Embiid,Tari Eason,Anthony Edwards,Marvin Bagley III,Tyrese Maxey,Hamidou Diallo,Devonte' Graham,Jeremy Sochan
3679387220,Dayal10,1,1,309.5,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3679396664,Elklvr,1,1,309.5,Joel Embiid,Evan Mobley,Tyrese Maxey,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Jeremy Sochan
3679485010,timmyteebow,1,1,309.5,Joel Embiid,Evan Mobley,Tyrese Maxey,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Jeremy Sochan
3679551261,Swiss410,1,1,309.25,Joel Embiid,Jeremy Sochan,Tyrese Maxey,Tari Eason,Tre Jones,Hamidou Diallo,Devonte' Graham,James Harden
3679895661,kelevramojo,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680004031,SeaBassFish,1,1,306.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Joel Embiid
3680180958,caseymacleod22,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680321333,fritzruby1,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679611966,sra7991,1,1,303.5,Zach Collins,Jimmy Butler,James Harden,Jeremy Sochan,Jalen Green,Hamidou Diallo,Devonte' Graham,Tari Eason
3679536640,WPU2003,1,1,297.25,Zach Collins,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,James Harden,Harrison Barnes,Devonte' Graham,John Collins
3679980362,CheetosAddict,1,1,292.75,Joel Embiid,Jeremy Sochan,Jalen Green,Marvin Bagley III,Blake Wesley,Hamidou Diallo,Devonte' Graham,James Harden
3679295657,glavilla,1,1,288.75,Joel Embiid,Keegan Murray,Tyrese Maxey,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,James Harden
3679965172,VChair23,1,1,281.5,Joel Embiid,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Taurean Prince
3679354469,MNLJackson,1,1,280.5,Zach Collins,Jeremy Sochan,Tyler Herro,Tari Eason,Devonte' Graham,Hamidou Diallo,Jalen Green,Joel Embiid
3680182517,skol52,1,1,280.5,Zach Collins,Tari Eason,Jalen Green,Jeremy Sochan,Tyler Herro,Hamidou Diallo,Devonte' Graham,Joel Embiid
3680003397,Bones1212,1,1,271.75,Jarrett Allen,Tari Eason,De'Aaron Fox,Jeremy Sochan,Devonte' Graham,Hamidou Diallo,Caris LeVert,Joel Embiid
3680322426,willcal16,1,1,267.75,James Wiseman,Jeremy Sochan,Anthony Edwards,Jabari Smith Jr.,Devonte' Graham,Tari Eason,Hamidou Diallo,Joel Embiid
3679560635,splitpeaks17,1,1,265.5,Domantas Sabonis,De'Andre Hunter,Caris LeVert,Kyle Anderson,Darius Garland,Harrison Barnes,Jalen Green,Mike Conley
3680330222,Deppilf,1,1,263.75,Bam Adebayo,Jeremy Sochan,Jalen Green,Tobias Harris,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680260362,CrusherZ,1,1,255.5,Joel Embiid,Jeremy Sochan,Jalen Green,Marvin Bagley III,Devonte' Graham,Keegan Murray,Caris LeVert,De'Aaron Fox
3680027876,wesol33,1,1,244.0,James Wiseman,Tobias Harris,Anthony Edwards,Jeremy Sochan,Jalen Green,Tari Eason,Devonte' Graham,Domantas Sabonis
3680088960,RicardoSuave,1,1,236.5,James Wiseman,Giannis Antetokounmpo,Romeo Langford,Jeremy Sochan,Jalen Green,Hamidou Diallo,Devonte' Graham,De'Aaron Fox
