EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680478379,Finkels7,1,1,289.0,Zach Collins,Jimmy Butler,Trae Young,Jeremy Sochan,Devonte' Graham,Tari Eason,Romeo Langford,Bam Adebayo
3679959802,austin60915,1,1,280.5,Bam Adebayo,Tari Eason,Tre Jones,Jeremy Sochan,Jalen Green,Jimmy Butler,Tyler Herro,Devonte' Graham
3680496106,arewehomeyet,1,1,276.25,Bam Adebayo,Jimmy Butler,Kevin Porter Jr.,Duncan Robinson,Tyler Herro,Saddiq Bey,Devonte' Graham,Zach Collins
3679267268,macyfan,1,1,273.5,Zach Collins,Jeremy Sochan,Jalen Green,Jabari Smith Jr.,Trae Young,Tari Eason,Devonte' Graham,Bam Adebayo
3679491857,kaysizzle,1,1,273.5,Zach Collins,Jabari Smith Jr.,Trae Young,Jeremy Sochan,Devonte' Graham,Tari Eason,Jalen Green,Bam Adebayo
3679552369,gizmothelegend,1,1,273.5,Zach Collins,Jeremy Sochan,Devonte' Graham,Jabari Smith Jr.,Trae Young,Tari Eason,Jalen Green,Bam Adebayo
3680327364,tamsuKi,1,1,273.5,Bam Adebayo,Jabari Smith Jr.,Jalen Green,Jeremy Sochan,Trae Young,Tari Eason,Devonte' Graham,Zach Collins
3679682453,LBDTitan,1,1,271.5,Alperen Sengun,Jimmy Butler,Tre Jones,Jabari Smith Jr.,Devonte' Graham,Tari Eason,Jalen Green,Bam Adebayo
3679700802,nickfromcwe,1,1,266.75,Onyeka Okongwu,Jimmy Butler,Trae Young,Jeremy Sochan,Blake Wesley,KJ Martin,Devonte' Graham,Bam Adebayo
3680487166,willninho,1,1,260.75,Zach Collins,Jimmy Butler,Tre Jones,Jeremy Sochan,Trae Young,Tari Eason,Devonte' Graham,Jabari Smith Jr.
3680413754,wanders64,1,1,248.5,Bam Adebayo,Jimmy Butler,TyTy Washington Jr.,Jeremy Sochan,Tre Jones,Caleb Martin,Devonte' Graham,Trae Young
3678847300,Patrick_Star,1,1,247.0,Alperen Sengun,Jeremy Sochan,Tyler Herro,Kevin Love,Devonte' Graham,Tari Eason,Jalen Green,Trae Young
3679564677,dadada234,1,1,236.75,Alperen Sengun,Jabari Smith Jr.,Tyler Herro,Jeremy Sochan,Kevin Porter Jr.,KJ Martin,Devonte' Graham,Jalen Green
3679502145,Agentelvis,1,1,233.25,Alperen Sengun,Josh Christopher,Trae Young,Jabari Smith Jr.,Kevin Porter Jr.,KJ Martin,Jalen Green,Tari Eason
3679616027,stock2mail,1,1,231.5,Bam Adebayo,Jabari Smith Jr.,Kevin Porter Jr.,Jeremy Sochan,Tre Jones,Tari Eason,Jalen Green,Dejounte Murray
3680477751,MrAndrew1337,1,1,197.0,Kevin Love,KJ Martin,TyTy Washington Jr.,Keita Bates-Diop,Trae Young,Jimmy Butler,Jalen Green,Jabari Smith Jr.
3680231716,philurbina,1,1,188.75,John Collins,Kevin Love,Dejounte Murray,Jeremy Sochan,Kevin Porter Jr.,Bogdan Bogdanovic,Tyler Herro,Alperen Sengun
