EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680555066,evananna1,1,1,233.25,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Jaden McDaniels,Keegan Murray,Nickeil Alexander-Walker
3680538002,Lilmick10,1,1,228.88,Kyle Anderson,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Jaden McDaniels,Taurean Prince
3679419236,Dayal10,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679420915,chrissair,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680214790,bkreider,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680351324,Vikur1,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680507756,nbalive99,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680563711,superm123,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680539164,jfleck,1,1,201.75,De'Aaron Fox,Anthony Edwards,Kyle Anderson,Malik Monk,Harrison Barnes,Taurean Prince
3680354677,akim11,1,1,191.63,Keegan Murray,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince
3680542529,BigJon5204,1,1,178.5,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Keegan Murray,Taurean Prince,Jordan McLaughlin
