EntryId,Username,EntryNumber,EntryTotal,Points,G,G,F/C,F/C,UTIL,UTIL,BENCH
3679442924,dukie1984,1,1,259.25,Jrue Holiday,Malik Monk,Giannis Antetokounmpo,Bam Adebayo,Clint Capela,KJ Martin,Jaden Ivey
3679433326,mofosapien,1,1,247.75,Mike Conley,Tyrese Maxey,Joel Embiid,Kyle Anderson,Brook Lopez,Rudy Gobert,Dejounte Murray
3679417135,Sammyp4,1,1,224.0,Darius Garland,Kevin Huerter,Domantas Sabonis,Evan Mobley,Jeremy Sochan,Killian Hayes,Khris Middleton
3679425783,charlie_mander,1,1,220.5,James Harden,Tyler Herro,Jimmy Butler,Zach Collins,Tre Jones,Bobby Portis,Tobias Harris
3679269001,bkkk23,1,1,183.75,De'Aaron Fox,Donovan Mitchell,Marvin Bagley III,Jarrett Allen,Jalen Green,Jabari Smith Jr.,Keegan Murray
