EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680162283,fuzzywala,1,1,286.75,Brook Lopez,Harrison Barnes,Tyrese Maxey,Giannis Antetokounmpo,Mike Conley,Keegan Murray,Kevin Huerter,Kyle Anderson
3679290359,macyfan,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Harrison Barnes,James Harden,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679405877,Dayal10,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Jaden McDaniels,James Harden,Harrison Barnes,De'Anthony Melton,Kyle Anderson
3679476332,kaysizzle,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679770939,dirtycartel,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Jaden McDaniels,James Harden,Harrison Barnes,De'Anthony Melton,Kyle Anderson
3679799384,champs21,1,1,278.5,Joel Embiid,Jaden McDaniels,De'Anthony Melton,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Keegan Murray
3680495994,mrnorrad,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680323528,MoshPit_1967,1,1,266.0,Brook Lopez,Terence Davis,Kevin Huerter,Trey Lyles,De'Aaron Fox,Anthony Edwards,Tyrese Maxey,Rudy Gobert
3679298302,BlooZoid,1,1,260.5,Joel Embiid,Harrison Barnes,Anthony Edwards,Tobias Harris,Tyrese Maxey,Taurean Prince,Kevin Huerter,Kyle Anderson
3680233704,PHACKD,1,1,258.5,Naz Reid,Taurean Prince,Nickeil Alexander-Walker,Keegan Murray,James Harden,Kyle Anderson,Malik Monk,Giannis Antetokounmpo
3679459852,Capmore2200,1,1,254.75,Rudy Gobert,Bobby Portis,Joe Ingles,Trey Lyles,Jrue Holiday,Harrison Barnes,Grayson Allen,Domantas Sabonis
3679374453,aramisj22,1,1,254.0,Joel Embiid,Harrison Barnes,Kevin Huerter,Keegan Murray,Mike Conley,Jaden McDaniels,De'Anthony Melton,Domantas Sabonis
3680487413,Rosalinda97,1,1,251.75,Rudy Gobert,Harrison Barnes,De'Aaron Fox,Tobias Harris,Jrue Holiday,Kyle Anderson,Tyrese Maxey,Jevon Carter
3679344644,Boudin71,1,1,249.25,Domantas Sabonis,Naz Reid,Jrue Holiday,Taurean Prince,James Harden,De'Anthony Melton,Tyrese Maxey,Keegan Murray
3680494845,timstarnes,1,1,247.25,Domantas Sabonis,Kyle Anderson,Tyrese Maxey,Keegan Murray,De'Aaron Fox,Harrison Barnes,Kevin Huerter,Tobias Harris
3680441931,wanders64,1,1,246.5,Naz Reid,Tobias Harris,Tyrese Maxey,Trey Lyles,James Harden,Taurean Prince,Anthony Edwards,De'Aaron Fox
3680467287,theiceman416,1,1,246.25,Domantas Sabonis,Naz Reid,Jrue Holiday,Keegan Murray,James Harden,Harrison Barnes,De'Anthony Melton,Joe Ingles
3679453615,ShawnCollects,1,1,245.75,Brook Lopez,Tobias Harris,Kevin Huerter,Harrison Barnes,De'Aaron Fox,Anthony Edwards,Tyrese Maxey,Naz Reid
3679697464,mumberseven,1,1,243.25,Joel Embiid,Jaden McDaniels,Mike Conley,Keegan Murray,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Naz Reid
3679801215,raynathansugahill,1,1,241.25,Rudy Gobert,Tobias Harris,De'Anthony Melton,Giannis Antetokounmpo,Mike Conley,Harrison Barnes,Kevin Huerter,Tyrese Maxey
3680350080,Chilaxen,1,1,240.75,Joel Embiid,Taurean Prince,Grayson Allen,Giannis Antetokounmpo,Joe Ingles,Harrison Barnes,Davion Mitchell,Brook Lopez
3680064171,eriktheviking,1,1,239.75,Domantas Sabonis,De'Anthony Melton,Malik Monk,Kyle Anderson,Tyrese Maxey,Keegan Murray,Anthony Edwards,Mike Conley
3679389664,Mr.TD_AllDay,1,1,234.0,Domantas Sabonis,Tobias Harris,Malik Monk,Kyle Anderson,Tyrese Maxey,Jaden McDaniels,Anthony Edwards,Keegan Murray
3679894748,armydave72,1,1,230.75,Naz Reid,De'Anthony Melton,Malik Monk,Giannis Antetokounmpo,De'Aaron Fox,Kyle Anderson,Tyrese Maxey,Jevon Carter
3680487427,JRShow58,1,1,230.75,Joel Embiid,Pat Connaughton,De'Anthony Melton,Naz Reid,De'Aaron Fox,Jaden McDaniels,Tyrese Maxey,Brook Lopez
3679645225,tdigz57,1,1,229.25,Joel Embiid,Keegan Murray,Mike Conley,Jaden McDaniels,De'Aaron Fox,Pat Connaughton,Tyrese Maxey,Harrison Barnes
3679970230,trilla83,1,1,223.75,Rudy Gobert,Harrison Barnes,Mike Conley,Jaden McDaniels,De'Aaron Fox,Tobias Harris,Anthony Edwards,P.J. Tucker
3680313299,Roger2387,1,1,219.75,Joel Embiid,Harrison Barnes,Tyrese Maxey,Naz Reid,Mike Conley,Keegan Murray,Anthony Edwards,Pat Connaughton
3680313002,ralphie16,1,1,218.75,Naz Reid,Tobias Harris,De'Aaron Fox,Giannis Antetokounmpo,Jevon Carter,Jaden McDaniels,Kevin Huerter,Malik Monk
3680491995,bradendte,1,1,190.75,Joel Embiid,Keegan Murray,Davion Mitchell,Giannis Antetokounmpo,Joe Ingles,Taurean Prince,De'Anthony Melton,Rudy Gobert
3680260184,RastaRedeye,1,1,185.5,Joel Embiid,Giannis Antetokounmpo,Tyrese Maxey,Jae Crowder,Austin Rivers,Jalen McDaniels,De'Anthony Melton,Khris Middleton
