EntryId,Username,EntryNumber,EntryTotal,Points,G,G,F/C,F/C,UTIL,UTIL,BENCH
3679788735,riiiiiiiicky,1,1,288.5,James Harden,Jrue Holiday,Domantas Sabonis,Jimmy Butler,Rudy Gobert,Tyler Herro,Jeremy Sochan
3679763763,Danielanisfeld,1,1,277.75,De'Aaron Fox,Trae Young,Giannis Antetokounmpo,Bam Adebayo,Evan Mobley,Zach Collins,Jalen Green
3679760714,FatTire7,1,1,237.25,Anthony Edwards,Darius Garland,Joel Embiid,Alperen Sengun,Donovan Mitchell,Jarrett Allen,Dejounte Murray
