EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3680063844,jefftsandy,1,1,285.0,Rudy Gobert,Jaden McDaniels,Anthony Edwards,Kyle Anderson,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Trey Lyles
3679189429,sportsfanatic89,1,1,278.5,Joel Embiid,Jaden McDaniels,James Harden,Kyle Anderson,Tyrese Maxey,Harrison Barnes,De'Anthony Melton,Keegan Murray
3679388515,tak7595,1,1,278.5,Joel Embiid,Jaden McDaniels,De'Anthony Melton,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Keegan Murray
3679405829,Dayal10,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Jaden McDaniels,James Harden,Harrison Barnes,De'Anthony Melton,Kyle Anderson
3679411819,gregr1224,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Jaden McDaniels,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Kyle Anderson
3679413548,chrissair,1,1,278.5,Joel Embiid,Jaden McDaniels,De'Anthony Melton,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Keegan Murray
3679884973,bkreider,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679962188,tdavis24,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Kyle Anderson,James Harden,Jaden McDaniels,De'Anthony Melton,Harrison Barnes
3680197291,skol52,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Jaden McDaniels,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Kyle Anderson
3680466269,dallasstars56,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680487052,papiherb69,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680497601,Cjpep3,1,1,278.5,Joel Embiid,Harrison Barnes,De'Anthony Melton,Keegan Murray,James Harden,Jaden McDaniels,Tyrese Maxey,Kyle Anderson
3680509393,mrnorrad,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680521198,joniver,1,1,278.5,Joel Embiid,Jaden McDaniels,De'Anthony Melton,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Keegan Murray
3680529241,Moose5454,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Kyle Anderson,James Harden,Jaden McDaniels,De'Anthony Melton,Harrison Barnes
3680246414,Jakem0n,1,1,277.0,Brook Lopez,Tobias Harris,Tyrese Maxey,Naz Reid,Jrue Holiday,Kyle Anderson,Kevin Huerter,De'Aaron Fox
3680054888,nanagnostou,1,1,275.25,Domantas Sabonis,Tobias Harris,Tyrese Maxey,Trey Lyles,Mike Conley,Kyle Anderson,Anthony Edwards,Jaden McDaniels
3680206217,TNTDiver,1,1,270.0,Joel Embiid,Harrison Barnes,James Harden,Tobias Harris,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kevin Huerter
3680501376,KingOf978,1,1,266.75,Trey Lyles,Giannis Antetokounmpo,Jrue Holiday,Naz Reid,Joe Ingles,Harrison Barnes,Tyrese Maxey,Rudy Gobert
3679932072,ragingphilip,1,1,266.0,Joel Embiid,Taurean Prince,Kevin Huerter,Kyle Anderson,James Harden,Tobias Harris,Tyrese Maxey,Keegan Murray
3680510195,nbalive99,1,1,266.0,Joel Embiid,Taurean Prince,Kevin Huerter,Kyle Anderson,James Harden,Tobias Harris,Tyrese Maxey,Keegan Murray
3680511232,Crickett198,1,1,257.5,Rudy Gobert,Naz Reid,De'Aaron Fox,Harrison Barnes,James Harden,Keegan Murray,Grayson Allen,Tyrese Maxey
3680338338,acartwri,1,1,255.75,Joel Embiid,Taurean Prince,Kevin Huerter,Keegan Murray,Mike Conley,Harrison Barnes,Tyrese Maxey,Domantas Sabonis
3679734912,bigbabyperm,1,1,254.5,Domantas Sabonis,Jaden McDaniels,Malik Monk,Tobias Harris,Mike Conley,Kyle Anderson,Tyrese Maxey,Rudy Gobert
3680331148,Darkstardesperados,1,1,251.75,Joel Embiid,Harrison Barnes,Malik Monk,Taurean Prince,James Harden,Keegan Murray,Tyrese Maxey,Mike Conley
3680529405,DavidCoppafeel,1,1,249.75,Domantas Sabonis,Kyle Anderson,De'Aaron Fox,Tobias Harris,Mike Conley,De'Anthony Melton,Tyrese Maxey,Jaden McDaniels
3680438275,JerryA559,1,1,248.5,Giannis Antetokounmpo,Trey Lyles,Jrue Holiday,Naz Reid,Nickeil Alexander-Walker,Pat Connaughton,Anthony Edwards,De'Anthony Melton
3679460556,ShawnCollects,1,1,245.75,Brook Lopez,Tobias Harris,Kevin Huerter,Harrison Barnes,De'Aaron Fox,Anthony Edwards,Tyrese Maxey,Naz Reid
3679887940,foonaucka,1,1,243.25,Joel Embiid,Jaden McDaniels,Mike Conley,Keegan Murray,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Naz Reid
3680253041,stewdaddy69,1,1,243.25,Joel Embiid,Jaden McDaniels,Mike Conley,Keegan Murray,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Naz Reid
3679801416,mkirsch,1,1,241.0,Joel Embiid,Khris Middleton,Grayson Allen,Naz Reid,Tyrese Maxey,Anthony Edwards,Malik Monk,Trey Lyles
3680499166,Taigen15,1,1,239.25,Rudy Gobert,Anthony Edwards,De'Aaron Fox,Trey Lyles,Jevon Carter,Keegan Murray,Tyrese Maxey,Brook Lopez
3679726744,Dormer,1,1,238.25,Naz Reid,De'Anthony Melton,Malik Monk,Giannis Antetokounmpo,Tyrese Maxey,Harrison Barnes,Kevin Huerter,De'Aaron Fox
3680281065,Red-Fish-a-Flying,1,1,231.25,Domantas Sabonis,Harrison Barnes,Tyrese Maxey,Tobias Harris,Mike Conley,Keegan Murray,Anthony Edwards,Jaden McDaniels
3680455458,sooperdave22,1,1,231.25,Domantas Sabonis,Harrison Barnes,Tyrese Maxey,Tobias Harris,Mike Conley,Keegan Murray,Anthony Edwards,Jaden McDaniels
3680458920,gamecox77,1,1,231.25,Domantas Sabonis,Harrison Barnes,Tyrese Maxey,Tobias Harris,Mike Conley,Keegan Murray,Anthony Edwards,Jaden McDaniels
3679599046,Sugarbuzz1,1,1,219.0,Joel Embiid,Taurean Prince,Anthony Edwards,Harrison Barnes,Tyrese Maxey,Keegan Murray,De'Anthony Melton,Rudy Gobert
3680496750,agreen06,1,1,210.5,Rudy Gobert,Giannis Antetokounmpo,Tyrese Maxey,Naz Reid,De'Aaron Fox,Keegan Murray,Joe Ingles,Taurean Prince
3679584646,juliom328,1,1,205.25,Joel Embiid,Jaden McDaniels,De'Aaron Fox,Naz Reid,Tyrese Maxey,Khris Middleton,De'Anthony Melton,Keegan Murray
