EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680681156,noahm1212,1,1,66.75,De'Aaron Fox,Domantas Sabonis,Mike Conley,Jaden McDaniels,Trey Lyles,Nickeil Alexander-Walker
3680667904,jakeanderson44,1,1,62.5,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Jaden McDaniels,Nickeil Alexander-Walker
3680673222,Foleyface,1,1,60.0,Domantas Sabonis,Rudy Gobert,Mike Conley,Kyle Anderson,Harrison Barnes,Chimezie Metu
3680645202,butler2222,1,1,59.5,Kyle Anderson,Domantas Sabonis,De'Aaron Fox,Mike Conley,Jaden McDaniels,Taurean Prince
3680669313,russdude555,1,1,59.5,Domantas Sabonis,Mike Conley,Kyle Anderson,Kevin Huerter,Harrison Barnes,Jaden McDaniels
3680684405,CCAM1025,1,1,56.25,Kyle Anderson,Domantas Sabonis,De'Aaron Fox,Harrison Barnes,Jaden McDaniels,Trey Lyles
3680664884,desmond666,1,1,55.5,Domantas Sabonis,De'Aaron Fox,Mike Conley,Malik Monk,Jaden McDaniels,Luka Garza
3680674425,Tibuuron,1,1,55.0,De'Aaron Fox,Domantas Sabonis,Rudy Gobert,Kyle Anderson,Taurean Prince,Jordan McLaughlin
3680661800,jhamilton99,1,1,54.5,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Kevin Huerter,Jaden McDaniels,Taurean Prince
3680655847,chipd13,1,1,54.25,Domantas Sabonis,Rudy Gobert,Kyle Anderson,Malik Monk,Harrison Barnes,Trey Lyles
3680671848,ugamike27,1,1,52.25,Malik Monk,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Nickeil Alexander-Walker,Taurean Prince
3680666545,tazamar1106,1,1,50.5,Domantas Sabonis,Rudy Gobert,Kyle Anderson,Malik Monk,Kevin Huerter,Taurean Prince
3680683757,dstags,1,1,49.38,Anthony Edwards,De'Aaron Fox,Mike Conley,Harrison Barnes,Jaden McDaniels,Taurean Prince
3680689692,GoErnie,1,1,46.5,Domantas Sabonis,Anthony Edwards,Kevin Huerter,Jaden McDaniels,Naz Reid,Trey Lyles
3680690608,COACHPIPES,1,1,46.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Kevin Huerter,Naz Reid,Jordan McLaughlin
3680680092,Bambam19930,1,1,45.25,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Jordan McLaughlin
3680681498,taylorf15,1,1,45.25,Harrison Barnes,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Jordan McLaughlin
3680542223,pwillis31,1,1,44.5,De'Aaron Fox,Anthony Edwards,Mike Conley,Kevin Huerter,Keegan Murray,Taurean Prince
3680666072,sandstorm,1,1,44.5,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Harrison Barnes,Chimezie Metu,Jordan McLaughlin
3680622117,howry,1,1,42.88,Anthony Edwards,De'Aaron Fox,Kyle Anderson,Malik Monk,Jaden McDaniels,Taurean Prince
3680537751,JabariSmithFan,1,1,42.75,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Malik Monk,Naz Reid,Taurean Prince
3680241880,Anthony9911,1,1,40.0,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Naz Reid,Taurean Prince,Jordan McLaughlin
3680667931,Oneida14,1,1,38.38,Trey Lyles,Domantas Sabonis,Anthony Edwards,Kevin Huerter,Harrison Barnes,Naz Reid
