EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679398846,aramisj22,1,1,300.5,Zach Collins,Jimmy Butler,Devonte' Graham,Jeremy Sochan,Tre Jones,Tari Eason,Tyler Herro,Bam Adebayo
3679867190,NamlohJenkins,1,1,294.0,Bam Adebayo,Jimmy Butler,Devonte' Graham,Jeremy Sochan,Dejounte Murray,Tari Eason,Tyler Herro,Charles Bassey
3679434630,LockEmUpC,1,1,284.5,Bam Adebayo,Tari Eason,Kevin Porter Jr.,Jeremy Sochan,Jalen Green,Jimmy Butler,Devonte' Graham,Keita Bates-Diop
3679276806,BlooZoid,1,1,282.5,Alperen Sengun,Jimmy Butler,Jalen Green,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,Bam Adebayo
3679789966,champs21,1,1,282.5,Bam Adebayo,Tari Eason,Devonte' Graham,Jeremy Sochan,Tre Jones,Jimmy Butler,Jalen Green,Alperen Sengun
3679267273,macyfan,1,1,273.5,Zach Collins,Jeremy Sochan,Jalen Green,Jabari Smith Jr.,Trae Young,Tari Eason,Devonte' Graham,Bam Adebayo
3679374383,Mr.TD_AllDay,1,1,273.5,Bam Adebayo,Jeremy Sochan,Devonte' Graham,Jabari Smith Jr.,Trae Young,Tari Eason,Jalen Green,Zach Collins
3679476207,kaysizzle,1,1,273.5,Zach Collins,Jabari Smith Jr.,Trae Young,Jeremy Sochan,Devonte' Graham,Tari Eason,Jalen Green,Bam Adebayo
3679616427,briannedanielle,1,1,273.5,Zach Collins,Jeremy Sochan,Trae Young,Jabari Smith Jr.,Devonte' Graham,Tari Eason,Jalen Green,Bam Adebayo
3679760124,Beatnik-Eeyore,1,1,259.25,Zach Collins,Tari Eason,Tyler Herro,Jeremy Sochan,Trae Young,Keita Bates-Diop,Jalen Green,KJ Martin
3679496301,Agentelvis,1,1,258.25,Zach Collins,Tari Eason,Trae Young,Jeremy Sochan,Tre Jones,Keita Bates-Diop,Devonte' Graham,Charles Bassey
3679335369,Boudin71,1,1,257.25,Zach Collins,Tari Eason,Dejounte Murray,Jeremy Sochan,Devonte' Graham,KJ Martin,Jalen Green,Trae Young
3679228177,SwheatPete,1,1,255.5,Zach Collins,KJ Martin,Tyler Herro,Jeremy Sochan,Devonte' Graham,Jimmy Butler,Jalen Green,Jabari Smith Jr.
3679852235,laserh20,1,1,255.0,Zach Collins,Jimmy Butler,Jalen Green,Jeremy Sochan,Tre Jones,KJ Martin,Victor Oladipo,Bam Adebayo
3679479261,Mr.Jay17,1,1,254.5,Zach Collins,Jabari Smith Jr.,Kevin Porter Jr.,Jeremy Sochan,Trae Young,Keita Bates-Diop,Devonte' Graham,Clint Capela
3679593342,c-b03,1,1,254.25,Clint Capela,Jeremy Sochan,Tyler Herro,KJ Martin,Jalen Green,Jimmy Butler,Devonte' Graham,Jabari Smith Jr.
3679801852,HalftimeAdjustments,1,1,251.75,Zach Collins,Jeremy Sochan,Trae Young,De'Andre Hunter,Blake Wesley,Tari Eason,Tyler Herro,Jimmy Butler
3679377489,nclem00,1,1,245.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Jabari Smith Jr.,Trae Young,KJ Martin,Josh Christopher,Kevin Porter Jr.
3679464920,Tioga743,1,1,242.25,Zach Collins,Jeremy Sochan,Tyler Herro,Jabari Smith Jr.,Trae Young,Keita Bates-Diop,Devonte' Graham,Jalen Green
3679843425,bignasty03,1,1,235.75,Bam Adebayo,Jabari Smith Jr.,Jalen Green,Jeremy Sochan,Dejounte Murray,KJ Martin,Tyler Herro,Onyeka Okongwu
3679751734,stlmn110,1,1,232.0,Clint Capela,Jimmy Butler,Malaki Branham,Tari Eason,Kevin Porter Jr.,Keita Bates-Diop,Tyler Herro,Jalen Green
3679686243,brainclot211,1,1,229.0,Zach Collins,Jabari Smith Jr.,Bogdan Bogdanovic,Jeremy Sochan,Trae Young,KJ Martin,Jalen Green,Clint Capela
3679770733,kpzee1105,1,1,226.75,Zach Collins,Tari Eason,Jalen Green,Jeremy Sochan,Dejounte Murray,Jimmy Butler,Tyler Herro,TyTy Washington Jr.
3679608099,morehouse53,1,1,226.5,Alperen Sengun,Jeremy Sochan,Jalen Green,Jabari Smith Jr.,Kevin Porter Jr.,De'Andre Hunter,Tyler Herro,Clint Capela
3679505668,gograndy,1,1,224.0,Zach Collins,Keita Bates-Diop,Tyler Herro,Jeremy Sochan,Trae Young,Bogdan Bogdanovic,Jalen Green,Tre Jones
3678878122,NEXTEL8,1,1,223.25,Alperen Sengun,Bogdan Bogdanovic,Max Strus,Jabari Smith Jr.,Kevin Porter Jr.,KJ Martin,Jalen Green,Bam Adebayo
3679888270,AyeeDre,1,1,217.75,John Collins,Jabari Smith Jr.,Tre Jones,KJ Martin,Trae Young,Keita Bates-Diop,Jalen Green,Bam Adebayo
3679906251,grattgrizz1,1,1,205.75,Alperen Sengun,Kevin Love,Tre Jones,Jabari Smith Jr.,Kevin Porter Jr.,KJ Martin,Jalen Green,Tyler Herro
3679614288,Northern44,1,1,202.25,Alperen Sengun,Jeremy Sochan,Kevin Porter Jr.,Jabari Smith Jr.,Tre Jones,Keita Bates-Diop,Jalen Green,Dejounte Murray
3679485678,dineeng,1,1,199.0,Zach Collins,John Collins,Jalen Green,Jeremy Sochan,Trae Young,Keita Bates-Diop,Dejounte Murray,Tre Jones
3679301027,Shambrock,1,1,191.25,Kevin Love,Jimmy Butler,Kevin Porter Jr.,Jabari Smith Jr.,Tre Jones,Max Strus,Jalen Green,KJ Martin
