EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3679495850,sjd6881,1,1,280.25,Fred VanVleet,Kristaps Porzingis,Scottie Barnes,Jakob Poeltl,Gary Trent Jr.,Delon Wright
3679358958,MDeezy1128,1,1,276.5,Delon Wright,Pascal Siakam,Kristaps Porzingis,Bradley Beal,Scottie Barnes,Gary Trent Jr.
3679470270,Mr.Jay17,1,1,260.75,Delon Wright,Pascal Siakam,Kristaps Porzingis,Fred VanVleet,Jakob Poeltl,Daniel Gafford
3679298972,macyfan,1,1,258.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Bradley Beal,Jakob Poeltl,Corey Kispert
3679374535,aramisj22,1,1,258.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Bradley Beal,Jakob Poeltl,Corey Kispert
3679411520,Dayal10,1,1,258.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Bradley Beal,Jakob Poeltl,Corey Kispert
3679415413,Rains,1,1,258.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Bradley Beal,Jakob Poeltl,Corey Kispert
3679442421,spencerg081,1,1,253.0,Bradley Beal,Kristaps Porzingis,Scottie Barnes,OG Anunoby,Gary Trent Jr.,Delon Wright
3679336000,Brandt622,1,1,242.5,Pascal Siakam,Fred VanVleet,Bradley Beal,OG Anunoby,Daniel Gafford,Delon Wright
3679317388,Jeffcagle3,1,1,240.38,Jakob Poeltl,Pascal Siakam,Fred VanVleet,Bradley Beal,Daniel Gafford,Delon Wright
3679321789,4scrap,1,1,240.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Kyle Kuzma,Bradley Beal,Kendrick Nunn
3679468897,Checkmyballs47,1,1,240.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Kyle Kuzma,Bradley Beal,Kendrick Nunn
3679492174,kaysizzle,1,1,240.38,Kristaps Porzingis,Pascal Siakam,Fred VanVleet,Kyle Kuzma,Bradley Beal,Kendrick Nunn
3679401528,Konopski2,1,1,236.25,Bradley Beal,Pascal Siakam,Kristaps Porzingis,Kyle Kuzma,Delon Wright,Precious Achiuwa
3679372943,plengec,1,1,233.13,Jakob Poeltl,Kristaps Porzingis,Fred VanVleet,Kyle Kuzma,Daniel Gafford,Delon Wright
3679487581,ant_cowboys_916,1,1,231.38,Gary Trent Jr.,Fred VanVleet,Kyle Kuzma,Bradley Beal,Jakob Poeltl,OG Anunoby
3679470347,Bshar16,1,1,224.75,Kyle Kuzma,Pascal Siakam,Kristaps Porzingis,Gary Trent Jr.,Delon Wright,Precious Achiuwa
3679490830,0_SMB,1,1,222.13,Jakob Poeltl,Pascal Siakam,Kristaps Porzingis,Fred VanVleet,Kyle Kuzma,Corey Kispert
3679443483,sabos,1,1,208.38,Jakob Poeltl,Pascal Siakam,Kristaps Porzingis,Bradley Beal,Scottie Barnes,Corey Kispert
3679383369,Joesabre01,1,1,201.75,Kyle Kuzma,Pascal Siakam,Fred VanVleet,Bradley Beal,OG Anunoby,Will Barton
3679359541,gamby1213,1,1,200.38,Jakob Poeltl,Pascal Siakam,Kristaps Porzingis,Kyle Kuzma,Bradley Beal,Jordan Goodwin
3679425350,RicardoSuave,1,1,200.38,OG Anunoby,Pascal Siakam,Kyle Kuzma,Bradley Beal,Jakob Poeltl,Delon Wright
3679521729,ebhiltp,1,1,197.38,Scottie Barnes,Pascal Siakam,Kristaps Porzingis,Jakob Poeltl,Delon Wright,Deni Avdija
3679529409,Mregan5,1,1,195.88,OG Anunoby,Pascal Siakam,Kristaps Porzingis,Kyle Kuzma,Bradley Beal,Chris Boucher
3679369860,jeauxlay,1,1,185.0,Bradley Beal,Kristaps Porzingis,Kyle Kuzma,Scottie Barnes,Daniel Gafford,Deni Avdija
3679457945,moneymaine351,1,1,184.25,Pascal Siakam,Kristaps Porzingis,Bradley Beal,Scottie Barnes,Deni Avdija,Precious Achiuwa
3679401946,nclem00,1,1,183.13,Jakob Poeltl,Pascal Siakam,Kristaps Porzingis,Bradley Beal,Daniel Gafford,Deni Avdija
3679472164,rphelps297,1,1,182.38,Jakob Poeltl,Pascal Siakam,Kyle Kuzma,Scottie Barnes,OG Anunoby,Delon Wright
3679417846,jbethell004,1,1,180.75,Kyle Kuzma,Pascal Siakam,Kristaps Porzingis,Scottie Barnes,Jakob Poeltl,Jordan Goodwin
3679471605,jmow99,1,1,172.13,OG Anunoby,Pascal Siakam,Kristaps Porzingis,Kyle Kuzma,Jakob Poeltl,Chris Boucher
