EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679749566,AJSMITH2266,1,1,297.5,Rudy Gobert,Marvin Bagley III,Anthony Edwards,Jeremy Sochan,De'Aaron Fox,Tari Eason,Devonte' Graham,Harrison Barnes
3679726372,chess2899,1,1,290.75,Marvin Bagley III,Tari Eason,De'Aaron Fox,Jeremy Sochan,Devonte' Graham,Harrison Barnes,Donovan Mitchell,Rudy Gobert
3679627092,tigervol23,1,1,285.5,Joel Embiid,Trey Lyles,Tyrese Maxey,Jeremy Sochan,Jalen Green,Tari Eason,Devonte' Graham,Anthony Edwards
3679930837,ragingphilip,1,1,282.0,Jarrett Allen,Jeremy Sochan,Tre Jones,Marvin Bagley III,Devonte' Graham,Kyle Anderson,Jalen Green,Joel Embiid
3679819908,bulldogfan,1,1,269.75,Zach Collins,Tari Eason,Anthony Edwards,Jeremy Sochan,De'Aaron Fox,Keegan Murray,Devonte' Graham,Clint Capela
3679740420,cincy71,1,1,267.25,Charles Bassey,Jeremy Sochan,De'Aaron Fox,Tari Eason,Jalen Green,Hamidou Diallo,Tyrese Maxey,Joel Embiid
3679817282,youdacao,1,1,262.0,Joel Embiid,Jeremy Sochan,Tre Jones,De'Andre Hunter,Jaden Ivey,Hamidou Diallo,Caris LeVert,James Harden
3679571357,randygtx,1,1,261.0,Domantas Sabonis,Jeremy Sochan,Devonte' Graham,Tari Eason,Jaden Ivey,Hamidou Diallo,Jalen Green,Anthony Edwards
3679775683,schmoe330,1,1,257.25,Bam Adebayo,Tari Eason,Dejounte Murray,Jeremy Sochan,Jalen Green,Jimmy Butler,Romeo Langford,Zach Collins
3679637028,mikemc,1,1,238.25,Zach Collins,Jeremy Sochan,Tyrese Maxey,Giannis Antetokounmpo,Killian Hayes,Keegan Murray,Devonte' Graham,Jalen Green
3679509022,mikestartrek,1,1,236.0,Trey Lyles,Anthony Edwards,Trae Young,Tari Eason,Tyler Herro,De'Anthony Melton,Romeo Langford,De'Aaron Fox
