EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679669215,ChipotleAddict,1,1,321.5,Bam Adebayo,Tari Eason,James Harden,Marvin Bagley III,Tre Jones,Keita Bates-Diop,Jalen Green,Zach Collins
3679388478,LuckyPapa,1,1,305.25,Marvin Bagley III,Giannis Antetokounmpo,Caris LeVert,Jeremy Sochan,Cory Joseph,Tari Eason,Devonte' Graham,Joel Embiid
3679737615,papagates,1,1,300.0,Bam Adebayo,Giannis Antetokounmpo,Tre Jones,Marvin Bagley III,Blake Wesley,Tari Eason,Tyrese Maxey,Zach Collins
3679749575,AJSMITH2266,1,1,297.5,Rudy Gobert,Marvin Bagley III,Anthony Edwards,Jeremy Sochan,De'Aaron Fox,Tari Eason,Devonte' Graham,Harrison Barnes
3679882030,awilson002,1,1,295.5,Joel Embiid,Jeremy Sochan,Romeo Langford,Giannis Antetokounmpo,Devonte' Graham,Tari Eason,Caris LeVert,Marvin Bagley III
3679712365,Kaptain602,1,1,291.75,Giannis Antetokounmpo,Keegan Murray,James Harden,Jeremy Sochan,Devonte' Graham,Tari Eason,Caris LeVert,Tyrese Maxey
3679648699,tigervol23,1,1,285.5,Joel Embiid,Trey Lyles,Tyrese Maxey,Jeremy Sochan,Jalen Green,Tari Eason,Devonte' Graham,Anthony Edwards
3679887125,mikev1210,1,1,284.5,Evan Mobley,Anthony Edwards,De'Aaron Fox,Jeremy Sochan,Devonte' Graham,Tari Eason,Jalen Green,Trey Lyles
3679825519,easymoneysniperrr,1,1,283.75,Bam Adebayo,Giannis Antetokounmpo,Victor Oladipo,Tari Eason,Tyrese Maxey,Hamidou Diallo,Jalen Green,Devonte' Graham
3679704774,bryden75,1,1,277.5,Zach Collins,Jabari Smith Jr.,Jalen Green,Evan Mobley,Devonte' Graham,Tari Eason,Caris LeVert,Joel Embiid
3679796191,gotyoubeat,1,1,276.0,Domantas Sabonis,Hamidou Diallo,Anthony Edwards,Keegan Murray,De'Aaron Fox,Tari Eason,Devonte' Graham,Nickeil Alexander-Walker
3679539284,ShaidyAdvice,1,1,275.25,Joel Embiid,Jeremy Sochan,Devonte' Graham,Marvin Bagley III,Jalen Green,Hamidou Diallo,Romeo Langford,Domantas Sabonis
3679463714,Holland81,1,1,270.0,Jarrett Allen,Giannis Antetokounmpo,Hamidou Diallo,Jeremy Sochan,Jaden Ivey,Tari Eason,Devonte' Graham,Zach Collins
3679817283,youdacao,1,1,262.0,Joel Embiid,Jeremy Sochan,Tre Jones,De'Andre Hunter,Jaden Ivey,Hamidou Diallo,Caris LeVert,James Harden
3679547225,ericbarikian,1,1,261.75,Charles Bassey,Keegan Murray,James Harden,Jabari Smith Jr.,Devonte' Graham,Hamidou Diallo,Jalen Green,Joel Embiid
3679557176,randygtx,1,1,258.0,Jarrett Allen,Anthony Edwards,Tyler Herro,Jeremy Sochan,Dejounte Murray,Tari Eason,Hamidou Diallo,Devonte' Graham
3679294741,nparker24,1,1,255.75,Rudy Gobert,Jeremy Sochan,Hamidou Diallo,Evan Mobley,Killian Hayes,Tari Eason,Jalen Green,Anthony Edwards
3679729227,dasports,1,1,252.5,Giannis Antetokounmpo,Keegan Murray,Tyler Herro,Tari Eason,Blake Wesley,Hamidou Diallo,Devonte' Graham,Anthony Edwards
3679759130,cincy71,1,1,251.75,Charles Bassey,Jeremy Sochan,Trae Young,Tari Eason,Tre Jones,Hamidou Diallo,Jalen Green,Joel Embiid
3679637017,mikemc,1,1,238.25,Zach Collins,Jeremy Sochan,Tyrese Maxey,Giannis Antetokounmpo,Killian Hayes,Keegan Murray,Devonte' Graham,Jalen Green
3679509014,mikestartrek,1,1,236.0,Trey Lyles,Anthony Edwards,Trae Young,Tari Eason,Tyler Herro,De'Anthony Melton,Romeo Langford,De'Aaron Fox
3679649147,Storge,1,1,225.25,Jarrett Allen,De'Anthony Melton,Dejounte Murray,Harrison Barnes,Devonte' Graham,Hamidou Diallo,Jalen Green,Joel Embiid
