EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679387216,Dayal10,1,1,309.5,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3679419535,Elklvr,1,1,309.5,Joel Embiid,Evan Mobley,Tyrese Maxey,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Jeremy Sochan
3679467384,timmyteebow,1,1,309.5,Joel Embiid,Evan Mobley,Tyrese Maxey,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Jeremy Sochan
3679542380,Swiss410,1,1,309.25,Joel Embiid,Jeremy Sochan,Tyrese Maxey,Tari Eason,Tre Jones,Hamidou Diallo,Devonte' Graham,James Harden
3680456473,nickenyon6,1,1,309.25,Joel Embiid,Jeremy Sochan,Tyrese Maxey,Tari Eason,Tre Jones,Hamidou Diallo,Devonte' Graham,James Harden
3680004035,SeaBassFish,1,1,306.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Joel Embiid
3680189454,caseymacleod22,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680321337,fritzruby1,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679612001,sra7991,1,1,303.5,Zach Collins,Jimmy Butler,James Harden,Jeremy Sochan,Jalen Green,Hamidou Diallo,Devonte' Graham,Tari Eason
3680392634,papiherb69,1,1,298.0,Marvin Bagley III,Jeremy Sochan,Tyrese Maxey,Evan Mobley,Devonte' Graham,Hamidou Diallo,Jalen Green,Joel Embiid
3680429136,mrnorrad,1,1,298.0,Joel Embiid,Jeremy Sochan,Devonte' Graham,Evan Mobley,Jalen Green,Hamidou Diallo,Tyrese Maxey,Marvin Bagley III
3679551590,WPU2003,1,1,297.25,Zach Collins,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,James Harden,Harrison Barnes,Devonte' Graham,John Collins
3679999077,CheetosAddict,1,1,292.75,Joel Embiid,Jeremy Sochan,Jalen Green,Marvin Bagley III,Blake Wesley,Hamidou Diallo,Devonte' Graham,James Harden
3679295632,glavilla,1,1,288.75,Joel Embiid,Keegan Murray,Tyrese Maxey,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,James Harden
3679761653,steve1313,1,1,282.75,Zach Collins,Jeremy Sochan,Tre Jones,Evan Mobley,Jalen Green,Tari Eason,Devonte' Graham,Domantas Sabonis
3679965168,VChair23,1,1,281.5,Joel Embiid,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Taurean Prince
3680121229,JRN3333333,1,1,281.25,Joel Embiid,Hamidou Diallo,Killian Hayes,Jeremy Sochan,Devonte' Graham,Tari Eason,Jalen Green,Bam Adebayo
3679354514,MNLJackson,1,1,280.5,Zach Collins,Jeremy Sochan,Tyler Herro,Tari Eason,Devonte' Graham,Hamidou Diallo,Jalen Green,Joel Embiid
3680199262,skol52,1,1,280.5,Zach Collins,Tari Eason,Jalen Green,Jeremy Sochan,Tyler Herro,Hamidou Diallo,Devonte' Graham,Joel Embiid
3680322489,willcal16,1,1,267.75,James Wiseman,Jeremy Sochan,Anthony Edwards,Jabari Smith Jr.,Devonte' Graham,Tari Eason,Hamidou Diallo,Joel Embiid
3680321191,Deppilf,1,1,263.75,Bam Adebayo,Jeremy Sochan,Jalen Green,Tobias Harris,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680035856,wesol33,1,1,244.0,James Wiseman,Tobias Harris,Anthony Edwards,Jeremy Sochan,Jalen Green,Tari Eason,Devonte' Graham,Domantas Sabonis
3680023719,CourtDHD,1,1,168.5,John Collins,Jimmy Butler,Jaden Ivey,Tobias Harris,Kevin Porter Jr.,Isaac Okoro,Rodney McGruder,Joel Embiid
