EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679387245,Dayal10,1,1,309.5,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3680453170,Fireball21,1,1,309.5,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3679363724,brknets23,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679413337,chrissair,1,1,306.0,Bam Adebayo,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Joel Embiid
3679794196,joniver,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679881258,bkreider,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3680380727,gregr1224,1,1,306.0,Bam Adebayo,Jeremy Sochan,Jalen Green,Marvin Bagley III,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679542589,WPU2003,1,1,297.25,Zach Collins,Jeremy Sochan,Anthony Edwards,Marvin Bagley III,James Harden,Harrison Barnes,Devonte' Graham,John Collins
3679842786,youdacao,1,1,283.75,Alperen Sengun,Kyle Anderson,Jalen Green,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,Joel Embiid
3679451366,echOgaming,1,1,275.25,Jarrett Allen,Jeremy Sochan,Tre Jones,Marvin Bagley III,Jalen Green,Tari Eason,Devonte' Graham,Giannis Antetokounmpo
3680409528,hyue,1,1,260.5,Joel Embiid,Anthony Edwards,Tyrese Maxey,Tari Eason,Jalen Green,Hamidou Diallo,Devonte' Graham,Keegan Murray
