EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680047476,KyleDMoyer,1,1,268.38,Giannis Antetokounmpo,Joel Embiid,James Harden,Tyrese Maxey,Paul Reed,Jalen McDaniels
3679419507,gregr1224,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679423147,Rains,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679428181,chrissair,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679819794,Vvrath,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679875148,bkreider,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679970391,tdavis24,1,1,262.75,Joel Embiid,Giannis Antetokounmpo,James Harden,Tyrese Maxey,P.J. Tucker,Jalen McDaniels
3679601633,thelonewolf4422,1,1,228.13,James Harden,Joel Embiid,Bobby Portis,Khris Middleton,Grayson Allen,De'Anthony Melton
3679717358,packer_dan,1,1,199.5,Joel Embiid,Giannis Antetokounmpo,Khris Middleton,Tyrese Maxey,Tobias Harris,Shake Milton
3680046615,mi1kt3a,1,1,194.25,Joel Embiid,Giannis Antetokounmpo,Tyrese Maxey,Tobias Harris,Jae Crowder,De'Anthony Melton
3679783680,711441,1,1,190.5,Joel Embiid,Giannis Antetokounmpo,Bobby Portis,Khris Middleton,Joe Ingles,P.J. Tucker
