EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3679888375,Pdols,1,1,137.25,Domantas Sabonis,Kyle Anderson,Kevin Huerter,Jaden McDaniels
3679908669,jacoby25,1,1,105.5,Anthony Edwards,Rudy Gobert,Harrison Barnes,Malik Monk
3679171650,edrew555,1,1,90.25,De'Aaron Fox,Mike Conley,Naz Reid,Keegan Murray
