EntryId,Username,EntryNumber,EntryTotal,Points,CPT,UTIL,UTIL,UTIL,UTIL,UTIL
3680605448,seapackers,1,1,247.75,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Jaden McDaniels,Nickeil Alexander-Walker
3680611658,cwbcwb420,1,1,234.75,Rudy Gobert,Domantas Sabonis,Mike Conley,Kyle Anderson,Kevin Huerter,Taurean Prince
3680279709,chayis1,1,1,231.25,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Trey Lyles,Nickeil Alexander-Walker,Taurean Prince
3680478504,BlessedForever77,1,1,226.25,Harrison Barnes,Domantas Sabonis,De'Aaron Fox,Kyle Anderson,Jaden McDaniels,Naz Reid
3680605436,jono261,1,1,225.0,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Trey Lyles,Nickeil Alexander-Walker,Taurean Prince
3680582866,gforcerj,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3680588503,kpate220,1,1,219.25,De'Aaron Fox,Domantas Sabonis,Kyle Anderson,Harrison Barnes,Keegan Murray,Trey Lyles
3679419222,Dayal10,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3679423403,Rains,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680051791,rajonrondough,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680519350,mrnorrad,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680541114,shiposki75,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680567701,bayboychiefs,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680605591,KingRoto7,1,1,210.0,Domantas Sabonis,Anthony Edwards,Kyle Anderson,Harrison Barnes,Keegan Murray,Taurean Prince
3680469625,CREAM317,1,1,201.5,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Davion Mitchell,Trey Lyles,Taurean Prince
3680611931,Golfergc3611,1,1,200.25,Naz Reid,Domantas Sabonis,Anthony Edwards,De'Aaron Fox,Jaden McDaniels,Taurean Prince
3680603985,lawsandoval,1,1,197.25,Anthony Edwards,Domantas Sabonis,Rudy Gobert,Keegan Murray,Trey Lyles,Taurean Prince
3680588656,MandoF1285k,1,1,196.75,De'Aaron Fox,Domantas Sabonis,Mike Conley,Keegan Murray,Naz Reid,Trey Lyles
3679480954,pizzaboysrevenge,1,1,191.63,Keegan Murray,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince
3680371568,akim11,1,1,191.63,Keegan Murray,Domantas Sabonis,De'Aaron Fox,Rudy Gobert,Kyle Anderson,Taurean Prince
3679391646,aramisj22,1,1,190.5,Rudy Gobert,Domantas Sabonis,De'Aaron Fox,Jaden McDaniels,Keegan Murray,Taurean Prince
3680542359,zjsorenson,1,1,178.5,Anthony Edwards,Domantas Sabonis,De'Aaron Fox,Keegan Murray,Taurean Prince,Jordan McLaughlin
3680609761,regheg,1,1,176.25,De'Aaron Fox,Domantas Sabonis,Anthony Edwards,Keegan Murray,Taurean Prince,Jordan McLaughlin
