EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3679514870,Dutchess12,1,1,131.25,Fred VanVleet,Delon Wright,Jakob Poeltl,Daniel Gafford
3679506133,charles52,1,1,118.5,Kristaps Porzingis,Gary Trent Jr.,Kyle Kuzma,OG Anunoby
3679507481,hmoej22,1,1,105.75,Bradley Beal,Pascal Siakam,Scottie Barnes,Deni Avdija
