EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679960654,austin60915,1,1,289.5,Domantas Sabonis,Keegan Murray,Kevin Huerter,Harrison Barnes,James Harden,Kyle Anderson,Tyrese Maxey,Naz Reid
3679624641,stock2mail,1,1,289.25,Joel Embiid,Kevin Huerter,Nickeil Alexander-Walker,Tobias Harris,James Harden,Keegan Murray,Tyrese Maxey,Kyle Anderson
3680515580,mrxkronz,1,1,283.0,Trey Lyles,Kyle Anderson,Kevin Huerter,Giannis Antetokounmpo,De'Aaron Fox,Jaden McDaniels,Tyrese Maxey,Keegan Murray
3679290353,macyfan,1,1,278.5,Joel Embiid,Keegan Murray,Tyrese Maxey,Harrison Barnes,James Harden,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3679498197,kaysizzle,1,1,278.5,Joel Embiid,Harrison Barnes,James Harden,Keegan Murray,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Kyle Anderson
3680402256,BearDown1985,1,1,274.0,Rudy Gobert,Pat Connaughton,Kevin Huerter,Giannis Antetokounmpo,Tyrese Maxey,Kyle Anderson,Grayson Allen,Harrison Barnes
3680533963,MrAndrew1337,1,1,264.5,Joel Embiid,P.J. Tucker,James Harden,Jaden McDaniels,Jrue Holiday,Taurean Prince,Tyrese Maxey,Davion Mitchell
3679682810,LBDTitan,1,1,259.75,Joel Embiid,Trey Lyles,De'Aaron Fox,Harrison Barnes,Tyrese Maxey,Jaden McDaniels,De'Anthony Melton,Rudy Gobert
3679701349,nickfromcwe,1,1,253.75,Rudy Gobert,Harrison Barnes,Tyrese Maxey,Jaden McDaniels,James Harden,Keegan Murray,De'Anthony Melton,Anthony Edwards
3680177349,Coach44T,1,1,250.25,Joel Embiid,Khris Middleton,Tyrese Maxey,Jae Crowder,James Harden,Kevin Huerter,Grayson Allen,Davion Mitchell
3680432539,wanders64,1,1,246.5,Naz Reid,Tobias Harris,Tyrese Maxey,Trey Lyles,James Harden,Taurean Prince,Anthony Edwards,De'Aaron Fox
3680531370,LockEmUpC,1,1,246.25,Trey Lyles,Taurean Prince,De'Aaron Fox,Keegan Murray,James Harden,De'Anthony Melton,Tyrese Maxey,Domantas Sabonis
3680497821,Basspro,1,1,245.0,Rudy Gobert,Tobias Harris,De'Aaron Fox,Harrison Barnes,James Harden,Kyle Anderson,Malik Monk,Shake Milton
3678847493,Patrick_Star,1,1,240.0,Joel Embiid,Jaden McDaniels,Mike Conley,Taurean Prince,Tyrese Maxey,Tobias Harris,Anthony Edwards,Harrison Barnes
3680539785,flybyrd225,1,1,232.5,Brook Lopez,Jaden McDaniels,Malik Monk,Giannis Antetokounmpo,Tyrese Maxey,Keegan Murray,Grayson Allen,Bobby Portis
3680427319,ivanchica1221,1,1,221.25,Montrezl Harrell,Keegan Murray,Malik Monk,Giannis Antetokounmpo,James Harden,Jae Crowder,Kevin Huerter,Harrison Barnes
