EntryId,Username,EntryNumber,EntryTotal,Points,UTIL,UTIL,UTIL,BENCH
3680580024,proboy62,1,1,114.25,Kyle Anderson,Rudy Gobert,Jaden McDaniels,Trey Lyles
3680558683,jjbarbie318,1,1,111.25,Domantas Sabonis,Nickeil Alexander-Walker,Harrison Barnes,Keegan Murray
3680568539,edrew555,1,1,94.75,Anthony Edwards,Mike Conley,Naz Reid,Terence Davis
3680574948,arafkis140,1,1,94.25,Kevin Huerter,De'Aaron Fox,Malik Monk,Taurean Prince
