EntryId,Username,EntryNumber,EntryTotal,Points,C,F,G,PF,PG,SF,SG,UTIL
3679959845,Dayal10,1,1,309.5,Evan Mobley,Jeremy Sochan,Tyrese Maxey,Marvin Bagley III,Devonte' Graham,Tari Eason,Jalen Green,Joel Embiid
3679295687,glavilla,1,1,288.75,Joel Embiid,Keegan Murray,Tyrese Maxey,Jeremy Sochan,Tre Jones,Tari Eason,Devonte' Graham,James Harden
3679125340,tomtom8272,1,1,281.0,Alperen Sengun,Jeremy Sochan,Jalen Green,Marvin Bagley III,Devonte' Graham,Tari Eason,Jaden Ivey,Joel Embiid
3679967502,Vedder67,1,1,281.0,Charles Bassey,Harrison Barnes,Trae Young,Jeremy Sochan,De'Aaron Fox,Hamidou Diallo,Devonte' Graham,Bam Adebayo
3679203456,mmurray9595,1,1,280.5,Zach Collins,Jeremy Sochan,Tyler Herro,Tari Eason,Devonte' Graham,Hamidou Diallo,Jalen Green,Joel Embiid
3679526886,bledsoe2002,1,1,280.5,Zach Collins,Tari Eason,Devonte' Graham,Jeremy Sochan,Tyler Herro,Hamidou Diallo,Jalen Green,Joel Embiid
3679018184,Miss_Pay,1,1,277.0,Joel Embiid,Evan Mobley,Jalen Green,Jeremy Sochan,Devonte' Graham,Hamidou Diallo,Caris LeVert,Zach Collins
3679891493,gfruth,1,1,239.5,Zach Collins,Keegan Murray,Hamidou Diallo,Jeremy Sochan,Devonte' Graham,Anthony Edwards,Jalen Green,De'Aaron Fox
3679837039,rslight1964,1,1,230.75,Alperen Sengun,Bobby Portis,Tyler Herro,Taurean Prince,Kevin Porter Jr.,Harrison Barnes,Tyrese Maxey,Evan Mobley
3679437708,andycan,1,1,228.75,Jarrett Allen,Jeremy Sochan,Tre Jones,Evan Mobley,Dejounte Murray,Harrison Barnes,Jalen Green,Clint Capela
