EntryId,Username,EntryNumber,EntryTotal,Points,T1,T2,T3,T4,T5,T6
3679816369,A1HoosierSales,1,1,296.0,Giannis Antetokounmpo,Domantas Sabonis,Bam Adebayo,Evan Mobley,Brook Lopez,Clint Capela
3680416980,copdeeznuts,1,1,273.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Zach Collins,Clint Capela
3680336432,cain5150,1,1,261.25,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Zach Collins,Jeremy Sochan
3680183014,JasonCreasy,1,1,254.0,Giannis Antetokounmpo,Anthony Edwards,Jimmy Butler,Alperen Sengun,Jarrett Allen,Kyle Anderson
3680342219,akim11,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680422650,KingChosen,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Tyler Herro,Zach Collins,Jeremy Sochan
3680429921,mrnorrad,1,1,249.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jarrett Allen,Jeremy Sochan
3680398900,TwineTickler,1,1,241.25,Joel Embiid,Domantas Sabonis,De'Aaron Fox,Evan Mobley,Jalen Green,Jeremy Sochan
3680171672,CallDman81,1,1,239.25,Joel Embiid,Donovan Mitchell,De'Aaron Fox,Alperen Sengun,Jarrett Allen,Kyle Anderson
3680463897,dreadz,1,1,237.75,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Dejounte Murray,Jalen Green,Kyle Anderson
3679656101,missycampbell22,1,1,234.0,Giannis Antetokounmpo,Domantas Sabonis,Bam Adebayo,Kevin Porter Jr.,Zach Collins,Devin Vassell
3680479149,kidkyle09,1,1,231.25,Giannis Antetokounmpo,Domantas Sabonis,De'Aaron Fox,Alperen Sengun,Jalen Green,Jeremy Sochan
3680065834,teddyk43,1,1,230.5,Giannis Antetokounmpo,Donovan Mitchell,Bam Adebayo,Alperen Sengun,Jarrett Allen,Jabari Smith Jr.
3680009476,40cal33,1,1,227.25,James Harden,Anthony Edwards,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Jeremy Sochan
3680455983,glatimer2016,1,1,227.25,James Harden,Donovan Mitchell,Bam Adebayo,Kevin Porter Jr.,Jalen Green,Jabari Smith Jr.
3680284471,dawggytoyz,1,1,222.75,Giannis Antetokounmpo,Domantas Sabonis,Darius Garland,Dejounte Murray,Khris Middleton,KJ Martin
3679408817,johnhill1980,1,1,217.5,Giannis Antetokounmpo,Trae Young,Jimmy Butler,Evan Mobley,Bobby Portis,Jabari Smith Jr.
3680432596,tornadoking,1,1,213.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Tyler Herro,Jalen Green,Jeremy Sochan
3680491126,Dr_Two_Inch,1,1,208.75,Giannis Antetokounmpo,Trae Young,De'Aaron Fox,Dejounte Murray,Jarrett Allen,Jeremy Sochan
